hood.name,gte65,total,pct.gte65
West Antelope Valley,380.27020019037195,1844.3039145837217,0.2061862999820194
West Carson,5297.2357732105565,23833.15278781433,0.22226332455347594
West Chatsworth,472.7489521354476,2334.5045591932176,0.2025050455668526
West Covina,15607.299888764517,107370.95272740307,0.14535867934774543
West Hills,6999.002901623765,38105.66529252099,0.18367355215806877
West Hollywood,5536.544152664369,36465.76287792594,0.15182855686301414
West LA,200.730931813901,1282.0978807461163,0.15656443617010407
West Los Angeles,4105.941579540998,38721.52850969354,0.10603769369572064
West Puente Valley,1282.1370109945756,9537.482483791864,0.13443138828023618
West Rancho Dominguez,228.5351049619676,1604.7884768340064,0.14240824149786468
West Vernon,5015.537368654956,50453.57507761107,0.09940895884859932
West Whittier/Los Nietos,3315.263225276733,23870.156095235354,0.1388873709937105
Westchester,6807.237086759813,49643.096996635686,0.13712353778454112
Westfield/Academy Hills,233.67190427546214,1043.065687185144,0.22402415029685988
Westhills,167.23422981730636,979.6605939045924,0.17070629446344052
Westlake,5454.547759378425,59877.03903427205,0.09109581648244805
Westlake Village,1644.074136317621,6812.918554482538,0.24131715698199677
Westwood,6844.45996377958,54405.558138864966,0.12580442509770332
White Fence Farms,593.0034127282044,4360.035904669536,0.13600883701281136
Whittier,12298.235073405418,88460.79895984616,0.1390246891053719
Whittier Narrows,813.7401367258531,5686.7570547308,0.14309388090509415
Wholesale District,4037.638633708123,39075.69090607357,0.10332865625878285
Willowbrook,2466.4153483259906,35464.03187186013,0.06954695273334201
Wilmington,4622.150559112721,55000.03463228918,0.08403904815723823
Wilshire Center,4690.40973006433,46805.89978782071,0.10020979729749398
Winnetka,6547.715086814302,55534.01149352614,0.11790459415267705
Wiseburn,488.7192149038239,4194.704936248382,0.11650860366377037
Woodland Hills,12218.930279318296,68421.50613419063,0.17858318195092207
NA,NA,NA,NA
