hood.name,tract.fips,pct.of.tract
Paramount,06037542106,0.013059175830935974
Compton,06037542200,0.6312095182313124
East Rancho Dominguez,06037542200,0.3686427655274417
Long Beach,06037542200,1.477162412366846e-4
Compton,06037542401,1
Compton,06037542402,0.9956178023080062
Long Beach,06037542402,0.0018800506589908021
Rancho Dominguez,06037542402,0.0025021470329542475
Compton,06037542501,1
Compton,06037542502,1
Compton,06037542601,0.9835898149243689
Willowbrook,06037542601,0.016410185075635058
Compton,06037542602,1
Compton,06037542700,1
Compton,06037542800,1
Compton,06037542900,1
Carson,06037543000,0.002126399866446539
Compton,06037543000,0.6342123412581537
Rosewood/East Gardena,06037543000,0.0013958022625828823
Rosewood/West Rancho Dominguez,06037543000,0.0023844865323100458
West Rancho Dominguez,06037543000,0.35988097008049347
Carson,06037543100,0.5466300613791989
Compton,06037543100,0.4533699386208285
Compton,06037543201,1
Carson,06037543202,0.004220584522608853
Compton,06037543202,0.995779415477385
Carson,06037543304,0.999402080185277
Rancho Dominguez,06037543304,5.979198147143703e-4
Carson,06037543305,2.878510757155156e-4
Compton,06037543305,0.17852327450959649
Long Beach,06037543305,0.0026116067549790474
Rancho Dominguez,06037543305,0.8185772676597521
Carson,06037543306,1
Carson,06037543321,0.8696823340549434
Compton,06037543321,0.12992624266979264
Rancho Dominguez,06037543321,3.9142327527593324e-4
Carson,06037543322,1
Carson,06037543400,0.9969099357074114
Harbor Gateway,06037543400,0.0014742389770080666
West Carson,06037543400,0.0016158253155572665
Carson,06037543501,0.827382099145518
Harbor Gateway,06037543501,0.0027026824290224635
West Carson,06037543501,0.1699152184255097
Harbor Gateway,06037543502,0.010698015877582569
West Carson,06037543502,0.9893019841224284
Harbor Gateway,06037543503,0.0076443330441474
West Carson,06037543503,0.9923556669558489
Carson,06037543601,0.9922883711354379
West Carson,06037543601,0.007711628864612314
Harbor Gateway,06037543602,0.002422670376722497
West Carson,06037543602,0.9975773296232395
Carson,06037543603,0.00279912575637741
Harbor City,06037543603,0.002146111314854063
West Carson,06037543603,0.9950547629287879
Carson,06037543604,0.9928719635220412
Harbor City,06037543604,7.2816866767541085e-9
West Carson,06037543604,0.007127635198601504
Wilmington,06037543604,3.9399763489777165e-7
Carson,06037543701,1
Carson,06037543702,1
Carson,06037543703,0.9998221266128017
Wilmington,06037543703,1.7787338721373918e-4
Carson,06037543801,1
Carson,06037543802,1
Carson,06037543903,1
Carson,06037543905,1
Carson,06037544001,0.9972858375632511
Long Beach,06037544001,5.863819251871795e-4
Rancho Dominguez,06037544001,0.00212778051154728
Carson,06037544002,0.42345615666214953
Long Beach,06037544002,0.5765438433378537
Norwalk,06037550000,0.9920703404108278
Santa Fe Springs,06037550000,0.007929659589103313
Norwalk,06037550100,1
Norwalk,06037550201,0.9801469983328036
Santa Fe Springs,06037550201,0.01985300166714768
Norwalk,06037550202,1
Downey,06037550300,0.001987926802629443
Norwalk,06037550300,0.997884173101477
Santa Fe Springs,06037550300,1.279000959041094e-4
Downey,06037550400,0.9978453113317821
Norwalk,06037550400,4.3072228994220477e-4
Santa Fe Springs,06037550400,0.0017239663783326612
Downey,06037550500,0.9970633999265611
Pico Rivera,06037550500,0.0013502765796583566
Santa Fe Springs,06037550500,0.0015863234937374536
Downey,06037550601,0.9992356634446136
Pico Rivera,06037550601,7.643365553247727e-4
Downey,06037550602,1
Bell Gardens,06037550700,0.001956839938463452
Commerce,06037550700,0.0020399737021389456
Downey,06037550700,0.9959139752786637
Pico Rivera,06037550700,8.921108070581436e-5
Bell Gardens,06037550800,8.889975672926797e-4
Downey,06037550800,0.9988438219331283
South Gate,06037550800,2.671804995606054e-4
Downey,06037550901,1
Downey,06037550902,1
Downey,06037551000,0.998628823340617
Norwalk,06037551000,0.0013711766593777718
Downey,06037551101,1
Downey,06037551102,0.9998948211234913
Norwalk,06037551102,1.051788765289384e-4
Downey,06037551201,1
Downey,06037551202,1
Downey,06037551300,1
Downey,06037551401,0.999483897546197
South Gate,06037551401,5.161024537781312e-4
Downey,06037551402,1
Downey,06037551501,0.9929680336328761
South Gate,06037551501,0.007031966367134744
Downey,06037551502,0.9999985816280206
South Gate,06037551502,1.418371961483155e-6
Downey,06037551600,0.9809046690739981
South Gate,06037551600,0.019095330926058654
Downey,06037551700,1
Bellflower,06037551800,0.0014174110987810434
Downey,06037551800,0.998582588901234
Bellflower,06037551900,0.005638640548715113
Downey,06037551900,0.0020578375666895975
Norwalk,06037551900,0.9923035218845384
Norwalk,06037552001,1
Norwalk,06037552002,1
Norwalk,06037552100,1
Norwalk,06037552200,0.9993051302767133
Santa Fe Springs,06037552200,6.948697233206708e-4
Norwalk,06037552301,0.9908344084824378
Santa Fe Springs,06037552301,0.009165591517575887
Norwalk,06037552302,0.9927273146979194
Santa Fe Springs,06037552302,0.007272685302132878
Norwalk,06037552400,0.9990851606376921
Santa Fe Springs,06037552400,9.148393623139204e-4
Norwalk,06037552601,1
Cerritos,06037552602,8.243477796648866e-4
Norwalk,06037552602,0.9988026629972484
Santa Fe Springs,06037552602,3.729892231285909e-4
Norwalk,06037552700,1
Norwalk,06037552800,1
Norwalk,06037552900,1
Bellflower,06037553000,1.6988283047268874e-4
Cerritos,06037553000,9.059182116834969e-7
Norwalk,06037553000,0.9998292112512522
Bellflower,06037553100,0.9882850897757438
Cerritos,06037553100,0.002358795019512046
Norwalk,06037553100,0.009356115204771
Bellflower,06037553200,0.9964055157156516
Downey,06037553200,0.001407894053699337
Norwalk,06037553200,0.002186590230637409
Bellflower,06037553300,0.9910038325147412
Downey,06037553300,0.008996167485227911
Bellflower,06037553400,0.006576786654411061
Downey,06037553400,0.9931643185601648
Paramount,06037553400,2.5889478532108265e-4
Bellflower,06037553502,0.0042070934725715135
Downey,06037553502,0.0032500173073036296
Paramount,06037553502,0.9925428892201267
Downey,06037553503,0.00231044568154471
Paramount,06037553503,0.9953780741877222
South Gate,06037553503,0.002311480130745568
Downey,06037553504,0.0016201131407884257
Paramount,06037553504,0.9963578852029583
South Gate,06037553504,0.0020220016562367315
Paramount,06037553601,0.9950258833111137
South Gate,06037553601,0.004974116688898672
Paramount,06037553602,0.9900598878335563
South Gate,06037553602,0.009940112166454533
East Rancho Dominguez,06037553701,1.786007836294718e-4
Lynwood,06037553701,0.024600930135708382
Paramount,06037553701,0.9752204690806238
Compton,06037553702,9.283248207402044e-4
East Rancho Dominguez,06037553702,0.001226531238713614
Paramount,06037553702,0.9978451439406231
Paramount,06037553801,1
Compton,06037553802,0.0016610878455706622
Long Beach,06037553802,0.01497626114470386
Paramount,06037553802,0.9833626510097371
Bellflower,06037553901,0.006018115998762942
Paramount,06037553901,0.9939818840012409
Bellflower,06037553902,0.0016685307780691786
Long Beach,06037553902,0.00928613466044955
Paramount,06037553902,0.9890453345614577
Bellflower,06037554001,1
Bellflower,06037554002,1
Bellflower,06037554101,1
Bellflower,06037554103,1
Bellflower,06037554104,1
Bellflower,06037554105,1
Bellflower,06037554201,1
Bellflower,06037554203,1
Bellflower,06037554204,1
Bellflower,06037554301,0.9879659146124622
Paramount,06037554301,0.012034085387553526
Bellflower,06037554302,0.9991547149614299
Lakewood,06037554302,7.230231964373879e-4
Long Beach,06037554302,1.2226184216054172e-4
Bellflower,06037554403,0.9962071922386847
Lakewood,06037554403,0.00379280776131215
Bellflower,06037554404,0.9975503821271012
Lakewood,06037554404,0.0024496178729132194
Bellflower,06037554405,0.994556191538933
Lakewood,06037554405,0.005443808461040699
Bellflower,06037554406,0.9999951807379172
Lakewood,06037554406,4.819262071446198e-6
Cerritos,06037554511,0.9999592712081657
La Mirada,06037554511,4.0184587735502695e-5
Santa Fe Springs,06037554511,5.442040703343897e-7
Cerritos,06037554512,0.9998554977457241
Norwalk,06037554512,1.1115986332066216e-4
Santa Fe Springs,06037554512,3.334239094588135e-5
Cerritos,06037554513,0.9985150968374724
Norwalk,06037554513,0.0014849031625126527
Artesia,06037554514,0.004128783705578517
Cerritos,06037554514,0.9957948341636849
Norwalk,06037554514,7.638213080881101e-5
Artesia,06037554515,0.004283038651025042
Cerritos,06037554515,0.9926693295581419
Lakewood,06037554515,0.0030476317908292023
Artesia,06037554516,0.00187357469443591
Cerritos,06037554516,0.9981264253055538
Cerritos,06037554517,1
Cerritos,06037554518,0.9985879385720713
Cerritos,06037554519,0.9977005334299752
Lakewood,06037554519,3.1665963298232563e-4
Artesia,06037554521,0.004581874825074337
Bellflower,06037554521,0.0013640965184139706
Cerritos,06037554521,0.9920457755766324
Lakewood,06037554521,0.0010602868840446132
Norwalk,06037554521,9.479661958455496e-4
Artesia,06037554522,1.9011063722919165e-5
Cerritos,06037554522,0.9999183241039814
Lakewood,06037554522,6.266483227925153e-5
Artesia,06037554600,1.2776499470623206e-4
Cerritos,06037554600,0.07278846385560374
Norwalk,06037554600,0.9270837711496773
Artesia,06037554700,9.339057601901329e-5
Cerritos,06037554700,2.0586583364927305e-4
Norwalk,06037554700,0.9997007435903068
Artesia,06037554801,0.9885128780281998
Cerritos,06037554801,0.011449697680304724
Norwalk,06037554801,3.742429145517625e-5
Artesia,06037554802,0.9956978254210801
Cerritos,06037554802,0.004302174578869895
Artesia,06037554900,0.9837774363447269
Cerritos,06037554900,0.016222563655237002
Cerritos,06037555001,1.4698201271378425e-4
Lakewood,06037555001,0.9998530179873097
Hawaiian Gardens,06037555002,3.5228630772370327e-8
Lakewood,06037555002,0.9996862644616583
Long Beach,06037555002,3.1370030969211276e-4
Cerritos,06037555102,4.136439561161858e-5
Hawaiian Gardens,06037555102,0.4100564314247362
Lakewood,06037555102,0.5899022041796019
Cerritos,06037555103,8.728892485389617e-5
Lakewood,06037555103,0.9966320632644808
Hawaiian Gardens,06037555104,0.4192458780643565
Lakewood,06037555104,0.5721083024819922
Hawaiian Gardens,06037555202,0.001014113537806569
Long Beach,06037555202,0.997402702716596
Hawaiian Gardens,06037555211,0.9844908608361294
Lakewood,06037555211,2.3245406388870495e-4
Long Beach,06037555211,0.015276685099987026
Hawaiian Gardens,06037555212,0.9965412895854099
Long Beach,06037555212,0.0030208546781895287
Bellflower,06037570001,0.005516584370102145
Lakewood,06037570001,0.9944834156298993
Lakewood,06037570002,1
Lakewood,06037570003,0.9969282821038712
Long Beach,06037570003,0.0030717178961355784
Lakewood,06037570100,3.2024555387921553e-4
Long Beach,06037570100,0.9996797544461445
Compton,06037570202,5.465199737059213e-5
Long Beach,06037570202,0.9999453480026349
Bellflower,06037570203,0.004204198757835333
Long Beach,06037570203,0.9939882163467031
Paramount,06037570203,0.0018075848954813307
Bellflower,06037570204,0.010811949821163819
Long Beach,06037570204,0.9891880501788878
Compton,06037570301,0.002260860111118098
Long Beach,06037570301,0.9977391398887517
Long Beach,06037570303,1
Long Beach,06037570304,1
Compton,06037570402,5.730571504465888e-6
Long Beach,06037570402,0.994408199562874
Rancho Dominguez,06037570402,0.0055860698655926
Compton,06037570403,0.005002707115663091
Long Beach,06037570403,0.9949972928843328
Compton,06037570404,0.0029715312432712876
Long Beach,06037570404,0.9970284687567452
Long Beach,06037570501,1
Long Beach,06037570502,1
Long Beach,06037570601,1
Lakewood,06037570602,0.0020103424891566024
Long Beach,06037570602,0.9979896575108149
Lakewood,06037570603,0.003433308686340642
Long Beach,06037570603,0.9965666913136747
Lakewood,06037570701,0.9931213746630444
Long Beach,06037570701,0.006878625336986993
Lakewood,06037570702,1
Lakewood,06037570800,0.998891096702535
Long Beach,06037570800,0.0011089032974580873
Cerritos,06037570901,0.001985238831172872
Lakewood,06037570901,0.9980147611688335
Lakewood,06037570902,1
Cerritos,06037571000,1.05911667232017e-7
Lakewood,06037571000,0.9984673144569819
Long Beach,06037571000,0.0015325796313702142
Lakewood,06037571101,0.999973436915418
Long Beach,06037571101,2.65630845870177e-5
Lakewood,06037571102,0.9999663977556648
Long Beach,06037571102,3.360224433592774e-5
Lakewood,06037571200,0.0050690983811191295
Long Beach,06037571200,0.9949309016188549
Lakewood,06037571300,0.9793128203018835
Long Beach,06037571300,0.02068717969813494
Lakewood,06037571400,0.9993220616650682
Long Beach,06037571400,6.779383349189872e-4
Long Beach,06037571502,1
Lakewood,06037571503,0.27615593696228063
Long Beach,06037571503,0.7238440630376283
Lakewood,06037571504,0.0030747344408812004
Long Beach,06037571504,0.9969252655591763
Long Beach,06037571600,1
Carson,06037571701,0.0015481552982608475
Long Beach,06037571701,0.9976764666561061
Rancho Dominguez,06037571701,7.75378045646046e-4
Long Beach,06037571703,1
Long Beach,06037571704,1
Long Beach,06037571800,1
Lakewood,06037571900,0.00874263410679897
Long Beach,06037571900,0.9912573658931974
Lakewood,06037572001,7.25419616816743e-5
Long Beach,06037572001,0.999307707786543
Signal Hill,06037572001,6.197502517096076e-4
Long Beach,06037572002,1
Long Beach,06037572100,1
Long Beach,06037572201,0.9971520726559081
Signal Hill,06037572201,0.0028479273440899146
Long Beach,06037572202,0.9999920113647072
Signal Hill,06037572202,7.988635294800226e-6
Carson,06037572301,0.03333354192082574
Long Beach,06037572301,0.9661842302994482
Wilmington,06037572301,4.822277797984558e-4
Long Beach,06037572302,1
Long Beach,06037572400,1
Long Beach,06037572500,1
Long Beach,06037572600,1
Long Beach,06037572700,1
Long Beach,06037572800,0.9998806029375137
Wilmington,06037572800,1.1939706253534514e-4
Long Beach,06037572900,1
Long Beach,06037573002,1
Long Beach,06037573003,1
Long Beach,06037573004,1
Long Beach,06037573100,1
Long Beach,06037573201,0.9988606242586753
Signal Hill,06037573201,0.0011393757412659932
Long Beach,06037573202,1
Long Beach,06037573300,0.9995274088278072
Signal Hill,06037573300,4.7259117223536433e-4
Long Beach,06037573401,0.007048656675699613
Signal Hill,06037573401,0.992951343324234
Long Beach,06037573402,0.0031447501210482183
Signal Hill,06037573402,0.9968552498789719
Long Beach,06037573403,0.04470262490626914
Signal Hill,06037573403,0.9552973750937658
Lakewood,06037573601,0.0015796560012907425
Long Beach,06037573601,0.9984203439987137
Lakewood,06037573700,0.0027244751250621578
Long Beach,06037573700,0.9972755248749595
Lakewood,06037573800,8.267246295488106e-4
Long Beach,06037573800,0.9991732753704545
Long Beach,06037573902,1
Long Beach,06037574000,1
Long Beach,06037574100,1
Long Beach,06037574201,1
Long Beach,06037574202,1
Long Beach,06037574300,1
Long Beach,06037574400,1
Long Beach,06037574500,0.9958723115325667
Long Beach,06037574601,1
Long Beach,06037574602,1
Long Beach,06037574700,1
Long Beach,06037574800,1
Long Beach,06037574901,1
Long Beach,06037574902,1
Long Beach,06037575001,0.997256713337782
Signal Hill,06037575001,0.002743286662211689
Long Beach,06037575002,1
Long Beach,06037575101,0.991492187126733
Signal Hill,06037575101,0.008507812873252103
Long Beach,06037575102,1
Long Beach,06037575103,0.9925027256785692
Signal Hill,06037575103,0.007497274321445945
Long Beach,06037575201,1
Long Beach,06037575202,1
Long Beach,06037575300,1
Long Beach,06037575401,1
Long Beach,06037575402,1
Long Beach,06037575500,0.9994999970790808
Wilmington,06037575500,5.000029209380165e-4
Long Beach,06037575801,1
Long Beach,06037575802,1
Long Beach,06037575803,1
Long Beach,06037575901,1
Long Beach,06037575902,1
Long Beach,06037576001,0.5891492225852715
Long Beach,06037576200,1
Long Beach,06037576301,1
Long Beach,06037576302,1
Long Beach,06037576401,1
Long Beach,06037576402,1
Long Beach,06037576403,1
Long Beach,06037576501,1
Long Beach,06037576502,1
Long Beach,06037576503,1
Long Beach,06037576601,0.9339372406694905
Long Beach,06037576602,0.6687571354960522
Long Beach,06037576700,1
Long Beach,06037576801,1
Long Beach,06037576802,1
Long Beach,06037576901,1
Long Beach,06037576903,1
Long Beach,06037576904,1
Long Beach,06037577000,1
Long Beach,06037577100,1
Long Beach,06037577200,0.9999998349677041
Long Beach,06037577300,1
Long Beach,06037577400,0.9991302272414057
Long Beach,06037577501,0.601072853720941
Long Beach,06037577504,0.5595965897008871
Long Beach,06037577602,0.9724246986077064
Long Beach,06037577603,0.8974829795615024
Long Beach,06037577604,0.7142418387871586
Avalon,06037599000,0.9373467613438085
Santa Catalina Island,06037599000,0.003076152774857479
Avalon,06037599100,0.012776667985524078
San Clemente Island,06037599100,0.3592611275816804
Santa Catalina Island,06037599100,0.5377101192488896
Athens-Westmont,06037600100,0.9998206617345525
Gramercy Place,06037600100,1.5305484088612198e-4
Vermont Knolls,06037600100,2.061409552890987e-5
Vermont Vista,06037600100,5.669328948369146e-6
Athens-Westmont,06037600201,0.9998234943265378
Gramercy Place,06037600201,1.1407616243151458e-4
Vermont Vista,06037600201,6.242951100466544e-5
Athens-Westmont,06037600202,0.9997483948401898
Figueroa Park Square,06037600202,2.9409294733759512e-5
Gramercy Place,06037600202,1.7990488370755377e-4
Vermont Vista,06037600202,4.22909813678035e-5
Athens-Westmont,06037600302,0.9999955166610268
Gramercy Place,06037600302,4.483338964615778e-6
Athens-Westmont,06037600303,1
Athens-Westmont,06037600304,0.9903528151215901
Figueroa Park Square,06037600304,0.009647184878421144
Athens-Westmont,06037600400,0.9985534113136505
Gramercy Place,06037600400,1.109346074293039e-4
Hawthorne,06037600400,0.0013356540788797458
Athens-Westmont,06037600501,0.0031289381633471452
Hawthorne,06037600501,2.572407151683673e-4
Inglewood,06037600501,0.9966138211215047
Hawthorne,06037600502,0.00940538058089124
Inglewood,06037600502,0.990594619419099
Athens-Westmont,06037600601,0.004994516443581026
Gramercy Place,06037600601,8.172977566376928e-7
Inglewood,06037600601,0.9950046662586274
Inglewood,06037600602,1
Gramercy Place,06037600702,5.668904227904109e-4
Inglewood,06037600702,0.9994331095772231
Inglewood,06037600703,1
Gramercy Place,06037600704,8.022540292289192e-4
Inglewood,06037600704,0.9991977459707791
Hyde Park,06037600801,0.008011315136837458
Inglewood,06037600801,0.9919885237860754
Manchester Square,06037600801,1.6107709361715196e-7
Hyde Park,06037600802,0.0012241610892705797
Inglewood,06037600802,0.9987758389107457
Inglewood,06037600902,1
Inglewood,06037600911,0.999999268112903
View Heights,06037600911,7.318871035116194e-7
Hyde Park,06037600912,0.009267181614078383
Inglewood,06037600912,0.9906974386006107
View Heights,06037600912,3.537978533192982e-5
Inglewood,06037601001,1
Inglewood,06037601002,1
Inglewood,06037601100,1
Inglewood,06037601202,1
Inglewood,06037601211,1
Inglewood,06037601212,1
Inglewood,06037601301,0.9947774198611594
Westchester,06037601301,0.005222580138854666
Inglewood,06037601302,0.9980015943397613
Westchester,06037601302,0.0019984056602229657
Inglewood,06037601303,1
Inglewood,06037601401,0.9999883810583546
Westchester,06037601401,1.1618941652518182e-5
Inglewood,06037601402,1
Inglewood,06037601501,0.34998205707374513
Lennox,06037601501,0.6500179429261668
Inglewood,06037601502,0.0032843436377607495
Lennox,06037601502,0.9967132569786216
Westchester,06037601502,2.3993836912026176e-6
Hawthorne,06037601600,0.021914686927269087
Lennox,06037601600,0.9780134103501101
Westchester,06037601600,7.190272259212316e-5
Hawthorne,06037601700,0.1544012351208246
Inglewood,06037601700,0.14113705942847593
Lennox,06037601700,0.7044617054507
Inglewood,06037601801,0.7542914583417955
Lennox,06037601801,0.24570854165820352
Inglewood,06037601802,0.05011479130569057
Lennox,06037601802,0.9498852086943501
Inglewood,06037601900,1
Hawthorne,06037602002,0.979799683400885
Inglewood,06037602002,0.020200316599146936
Inglewood,06037602003,1
Inglewood,06037602004,1
Hawthorne,06037602103,1
Hawthorne,06037602104,0.9995694942312496
Inglewood,06037602104,4.3050576877836196e-4
Hawthorne,06037602105,1
Hawthorne,06037602106,1
Del Aire,06037602200,0.6700357707664072
El Segundo,06037602200,0.00430300120365066
Hawthorne,06037602200,0.31837642637590574
Lennox,06037602200,0.00329269192772447
Westchester,06037602200,8.726782296558183e-6
Wiseburn,06037602200,0.0039833829440352655
Del Aire,06037602301,7.485234223414693e-5
Hawthorne,06037602301,0.3308129454013659
Lawndale,06037602301,0.005165157055468801
Wiseburn,06037602301,0.6639470452008853
Del Aire,06037602302,7.075981263152539e-4
Hawthorne,06037602302,0.9989045760696159
Manhattan Beach,06037602302,3.2558066317695135e-4
Redondo Beach,06037602302,6.224514084332119e-5
Hawthorne,06037602402,0.9982362540102514
Lawndale,06037602402,0.0017637459897415094
Hawthorne,06037602403,1
Hawthorne,06037602404,0.9973737016341788
Lawndale,06037602404,0.0026262983658174315
Hawthorne,06037602504,1
Hawthorne,06037602505,1
Gardena,06037602506,8.667626264611888e-5
Hawthorne,06037602506,0.9999133237373403
Gardena,06037602507,0.0014913568143358194
Hawthorne,06037602507,0.998508643185697
Hawthorne,06037602508,1
Gardena,06037602509,1.3838098105967633e-4
Hawthorne,06037602509,0.9974262099484517
Inglewood,06037602509,0.0024354090704655188
Athens-Westmont,06037602600,2.982831804513258e-4
Gardena,06037602600,0.9965008742533777
Hawthorne,06037602600,0.0032008425661707316
Athens-Westmont,06037602700,0.3537439219000611
Gardena,06037602700,1.1267647157318627e-4
Hawthorne,06037602700,0.6446377017080803
Inglewood,06037602700,0.0015056999202771122
Athens-Westmont,06037602801,0.9928560224460654
Figueroa Park Square,06037602801,0.007143976404918202
Harbor Gateway,06037602801,1.1490214135930415e-9
Athens-Westmont,06037602802,0.9979384453145624
Figueroa Park Square,06037602802,1.20088979154492e-6
Gardena,06037602802,2.1712621808768988e-4
Harbor Gateway,06037602802,0.0018432275775722615
Athens-Westmont,06037602900,1.1223800790766704e-5
Gardena,06037602900,0.9998244025520282
Harbor Gateway,06037602900,1.6437364719553476e-4
Gardena,06037603001,0.9999621756332481
Harbor Gateway,06037603001,3.782436674488251e-5
Gardena,06037603004,0.9992766736054357
Harbor Gateway,06037603004,7.233263945353609e-4
Gardena,06037603005,1
Gardena,06037603006,1
Gardena,06037603101,0.9999838511480723
Harbor Gateway,06037603101,1.614885190110332e-5
Gardena,06037603102,0.9999607037384366
Harbor Gateway,06037603102,3.929626156278341e-5
Gardena,06037603200,0.9879246528271738
Harbor Gateway,06037603200,0.006066940945865477
Torrance,06037603200,0.00600840622701312
Gardena,06037603301,0.999985321007076
Torrance,06037603301,1.4678992909284859e-5
Gardena,06037603302,0.9954457902977817
Torrance,06037603302,0.0045542097022077
Gardena,06037603400,0.998423797074584
Torrance,06037603400,0.0015762029254104948
Gardena,06037603500,1
Gardena,06037603600,0.9951037937360196
Torrance,06037603600,0.004896206264004268
El Camino Village,06037603702,0.98808177453559
Gardena,06037603702,9.669969376465216e-4
Hawthorne,06037603702,0.009332915162772674
Lawndale,06037603702,7.25234137207444e-10
Torrance,06037603702,0.00161831263876211
El Camino Village,06037603703,7.028228397524038e-4
Hawthorne,06037603703,0.9970742274871249
Lawndale,06037603703,0.002222949673127907
El Camino Village,06037603704,0.578099296294323
Gardena,06037603704,0.0015160809993020714
Hawthorne,06037603704,0.42038462270637594
Hawthorne,06037603801,0.003371359660904395
Lawndale,06037603801,0.9966286403390967
El Camino Village,06037603802,0.010800563905705577
Hawthorne,06037603802,0.005925331053842805
Lawndale,06037603802,0.9832741050404382
Hawthorne,06037603900,0.005793760803251664
Lawndale,06037603900,0.992453618777293
Redondo Beach,06037603900,0.0017526204194235793
Lawndale,06037604001,0.992862802398845
Redondo Beach,06037604001,0.007137197601166113
Lawndale,06037604002,0.9919852793170941
Redondo Beach,06037604002,0.008014720682914573
El Camino Village,06037604100,0.001826631239068794
Lawndale,06037604100,0.990963739932205
Torrance,06037604100,0.007209628828749053
La Rambla,06037609900,0.98146462208916
San Pedro,06037609900,0.018535377910817625
El Segundo,06037620001,0.9751145105288873
Westchester,06037620001,0.024885489471107528
El Segundo,06037620002,1
El Segundo,06037620101,0.9803025344379003
Westchester,06037620101,0.019697465562105877
El Segundo,06037620102,0.9995808800673335
Westchester,06037620102,4.1911993266223794e-4
El Segundo,06037620201,0.001597690126706211
Manhattan Beach,06037620201,0.8803055856529739
El Segundo,06037620301,9.292299417615655e-4
Manhattan Beach,06037620301,0.9990707700582417
Manhattan Beach,06037620303,1
El Segundo,06037620305,1.7445429986345505e-4
Manhattan Beach,06037620305,0.9863463903699018
El Segundo,06037620400,9.275105388748431e-4
Hawthorne,06037620400,5.943117723348298e-6
Manhattan Beach,06037620400,0.9972838585208222
Redondo Beach,06037620400,0.0017826878225832533
Hawthorne,06037620501,4.931638617137436e-4
Lawndale,06037620501,3.996928686337796e-4
Manhattan Beach,06037620501,1.6236975639281626e-4
Redondo Beach,06037620501,0.9989447735132696
Redondo Beach,06037620521,1
Manhattan Beach,06037620522,0.0072489811482155915
Redondo Beach,06037620522,0.992751018851735
Lawndale,06037620601,0.0011168189637685288
Redondo Beach,06037620601,0.9957451804753696
Torrance,06037620601,0.0031380005609163934
Redondo Beach,06037620602,0.9901412554932505
Torrance,06037620602,0.00985874450674799
Manhattan Beach,06037620701,0.0013347175409053533
Redondo Beach,06037620701,0.998665282459102
Hermosa Beach,06037620702,8.847958136303858e-4
Redondo Beach,06037620702,0.9989330139368601
Torrance,06037620702,1.8219024954070558e-4
Hermosa Beach,06037620800,7.725109437658089e-4
Manhattan Beach,06037620800,0.9955900415149306
Redondo Beach,06037620800,0.0036374475413060454
Hermosa Beach,06037620901,8.980642370005408e-4
Manhattan Beach,06037620901,0.999101935763
Hermosa Beach,06037620904,0.01747556056037803
Manhattan Beach,06037620904,0.9477349905300685
Hermosa Beach,06037621001,0.9925941949249469
Manhattan Beach,06037621001,0.005991376958547632
Redondo Beach,06037621001,0.0014144281165480136
Hermosa Beach,06037621002,0.7894644659846463
Manhattan Beach,06037621002,0.007740036072816859
Hermosa Beach,06037621004,0.9999999226252755
Manhattan Beach,06037621004,7.737470425650642e-8
Hermosa Beach,06037621102,0.9919670201188716
Redondo Beach,06037621102,0.008032979881096134
Hermosa Beach,06037621104,0.9943425733796718
Redondo Beach,06037621104,0.0032911276119552465
Hermosa Beach,06037621201,1.4017554086301973e-5
Redondo Beach,06037621201,0.9990545964359849
Torrance,06037621201,9.313860099531891e-4
Hermosa Beach,06037621204,3.5709483585748794e-6
Redondo Beach,06037621204,0.713927638787857
Redondo Beach,06037621301,0.9998540850709954
Torrance,06037621301,1.4591492899981566e-4
Redondo Beach,06037621324,0.9894373399504349
Redondo Beach,06037621326,0.9361101333769437
Torrance,06037621326,0.004471976261832521
Redondo Beach,06037621400,0.9996075908972627
Torrance,06037621400,3.924091027283062e-4
Gardena,06037650001,2.667541054637654e-4
Torrance,06037650001,0.9997332458944996
Torrance,06037650003,1
El Camino Village,06037650004,1.6314476191269889e-6
Gardena,06037650004,3.463828948966108e-7
Torrance,06037650004,0.9999980221694825
Harbor Gateway,06037650101,0.0030441506007548693
Torrance,06037650101,0.9969558493992458
Torrance,06037650102,1
Harbor Gateway,06037650200,6.649318072742052e-4
Torrance,06037650200,0.99933506819273
Redondo Beach,06037650300,2.343542146605253e-4
Torrance,06037650300,0.9997656457853482
Torrance,06037650401,1
Redondo Beach,06037650501,3.4604910553972536e-5
Torrance,06037650501,0.9999653950894318
Redondo Beach,06037650502,0.0014479149910853837
Torrance,06037650502,0.9985520850089082
Torrance,06037650602,1
Redondo Beach,06037650603,0.0027899287781692705
Torrance,06037650603,0.9972100712218461
Torrance,06037650604,1
Torrance,06037650605,1
Torrance,06037650701,1
Redondo Beach,06037650702,9.547924540242502e-7
Torrance,06037650702,0.9999990452075663
Torrance,06037650800,1
Harbor Gateway,06037650901,1.2628526863892777e-4
Torrance,06037650901,0.9998737147313773
Torrance,06037650902,1
Harbor City,06037651001,0.003416842569628656
Lomita,06037651001,0.0031017257492378233
Torrance,06037651001,0.9934814316811726
Torrance,06037651002,1
Lomita,06037651101,0.0012230149788235844
Torrance,06037651101,0.9987769850211821
Torrance,06037651102,1
Redondo Beach,06037651201,0.004292950234417335
Torrance,06037651201,0.9957070497655442
Torrance,06037651221,1
Torrance,06037651222,1
Palos Verdes Estates,06037651302,0.002876157445839027
Torrance,06037651302,0.9971238425541471
