hood.name,total,pct.asian,pct.black,pct.latino,pct.other,pct.white,top.group,is.majority
Rancho Dominguez,2795.7795652871782,0.025077126702621192,0.29728983477083326,0.4555974734450182,0.020689518288176806,0.20134604679335058,latino,FALSE
Rancho Palos Verdes,41536.62581509869,0.30670852188163095,0.01782373896807972,0.09992933653635236,0.06045629156955517,0.515082111044382,white,TRUE
Rancho Park,6468.768698841597,0.24143132588348112,0.017194878453937308,0.13510695873259188,0.04984715229717395,0.5564196846328159,white,TRUE
Redondo Beach,66710.07111064167,0.1276728635715993,0.028821740705706717,0.17506061074510215,0.0664018092224041,0.6020429757551877,white,TRUE
Regent Square,2166.930465916188,0.10984257647677709,0.06894163588083006,0.5499685136911672,0.03209503054384597,0.23915224340737984,latino,TRUE
Reseda,77196.05581849325,0.12921152813742148,0.04189899376482156,0.5018854294368771,0.030202072276789293,0.29680197638409056,latino,TRUE
Reseda Ranch,4496.312162573541,0.1394474643710452,0.005360568441191858,0.5860405890907925,0.014451466625793406,0.254699911471177,latino,TRUE
Reynier Village,3577.1227837676706,0.14975353390117305,0.09656930673846288,0.31801898643732107,0.04416066727132186,0.39149750565172103,white,FALSE
Rolling Hills,1724.965512853166,0.17331914998746978,0.017126474484428274,0.06252563422651876,0.040756619185767826,0.7062721221158152,white,TRUE
Rolling Hills Estates,9488.33358364343,0.27519022482869077,0.02009972185530643,0.08245175557701433,0.041026040812847143,0.5812322569261412,white,TRUE
Roosevelt,702.9889215450966,0.05126993924906556,0.013978018118308814,0.38578796891762873,0.03128179628727552,0.5176822774277212,white,TRUE
Rosemead,52562.61662292507,0.6135215654654844,0.0016548299729816592,0.33544575190475784,0.010477746304150591,0.038900106352625516,asian,TRUE
Rosewood,836.5204807318312,0.0063742601305205645,0.5231446349977235,0.4431628471695249,0.022006374260130523,0.005311883442100471,black,TRUE
Rosewood/East Gardena,1193.2827196469698,0.1075909928730589,0.5476621717124529,0.3133739197082495,1.795280378239409e-4,0.031193387668414806,black,TRUE
Rosewood/West Rancho Dominguez,3083.5092039563465,0.01156602536974546,0.44001096924887784,0.5213987583135222,0.005500422531971267,0.021523824535883203,latino,TRUE
Rowland Heights,49400.425273086985,0.6117818828060106,0.017448298074355984,0.24361665404038857,0.02417526924183476,0.10297789583741011,asian,TRUE
San Clemente Island,146.2192789257439,0.004914004914004914,0,0.17690417690417692,0.12039312039312042,0.6977886977886978,white,TRUE
San Dimas,33573.60797080935,0.13886638176069885,0.03061911427636956,0.3463844161711688,0.030960011766153227,0.45317007602560955,white,FALSE
San Fernando,24728.511645286577,0.011055733712880884,0.009123356662662804,0.9300379213642843,0.005095330900386339,0.044687657359785644,latino,TRUE
San Francisquito Canyon/Bouquet Canyon,1491.2915649360086,0.06472752906370668,0.023419332212750693,0.21315932400079976,0.05753533316018214,0.6411584815625607,white,TRUE
San Gabriel,41127.99079885169,0.5960780616176694,0.007479270285956414,0.2615792664234635,0.013884775985067627,0.12097862568784307,asian,TRUE
San Jose Hills,20293.720440652698,0.11234063343828889,0.016285289858310646,0.8354449742643172,0.004760483733173019,0.031168618705910055,latino,TRUE
San Marino,13332.809150671104,0.5917940604428212,0.02005830082412974,0.04467675431041773,0.03821019424652841,0.3052606901761029,asian,TRUE
San Pasqual,1921.982603454561,0.24626820952506787,0.05909184179713262,0.1889856495355128,0.024139104271554718,0.481515194870732,white,FALSE
San Pedro,75974.46177334823,0.056337281277590814,0.06357775937529818,0.5100040372400182,0.04121493094625694,0.3288659911608359,latino,TRUE
Sand Canyon,121.93446591408723,0.04974190520882215,0.012670107930549039,0.14030971374941342,0.03754106053496012,0.7597372125762554,white,TRUE
Santa Catalina Island,230.13442306525016,0.004673009036083509,1.3366765101391614e-5,0.19726093909922893,0.11517042640421694,0.6828822586953692,white,TRUE
Santa Clarita,203765.3364151463,0.11128685651398305,0.03754049680174123,0.34258495210787226,0.04345011598689835,0.4651375785895051,white,FALSE
Santa Fe Springs,22829.77751352199,0.057987231591112985,0.03067978485352454,0.7875314758197112,0.02048327928816247,0.10331822844748871,latino,TRUE
Santa Monica,92086.03520134283,0.09766310911216797,0.04283514465556815,0.15848413310872422,0.05770080466826899,0.6433168084552707,white,TRUE
Santa Monica Mountains,34354.84556882118,0.08044369624235875,0.01879569820686894,0.09074611507075529,0.04076923255308856,0.7692452579269284,white,TRUE
Saugus,3097.755018211406,0.06187028767172046,0.014936668582188273,0.3143246926940418,0.04442687302965755,0.564441478022392,white,TRUE
Saugus/Canyon Country,369.43122023328783,0.1071149102746753,9.292557976391233e-4,0.17051817890842777,0.09051023821609608,0.6309274168031617,white,TRUE
Shadow Hills,4176.575581344464,0.07845344228134708,0.0036058394182878315,0.21413968969939845,0.03051520225506165,0.673285826345905,white,TRUE
Sherman Oaks,90977.48773732132,0.07478852410910616,0.052591307580826585,0.1553401475195476,0.04905489185736091,0.6682251289331588,white,TRUE
Sierra Madre,11019.608669206742,0.12423329436497305,0.010951318441096404,0.1609454109609902,0.04861539306930456,0.6552545831636357,white,TRUE
Signal Hill,11483.064929095866,0.232662566952161,0.11329768016600696,0.33605418532206,0.04008351591470286,0.27790205164506915,latino,FALSE
Silverlake,42947.173395581376,0.13932847445052743,0.014386373131754407,0.3215323125944953,0.04266085297476986,0.482091986848453,white,FALSE
South Antelope Valley,1067.688577866155,0.02012713110239316,0.11417410938883167,0.5028616859437084,0.016041819450626032,0.34679525411444084,latino,TRUE
South Carthay,9801.136062001593,0.10342841974344803,0.047129199869720126,0.09087443773389732,0.05744140255142403,0.7011265401015105,white,TRUE
South Edwards,10.655742716786088,0.05324450431538227,0.11294592092466,0.37737102980767007,0.03411487867442875,0.42232366627785906,white,FALSE
South El Monte,21595.75498088406,0.14230928450415062,0.0018363890244254889,0.8332844768437471,0.00290541790622734,0.019664431721449445,latino,TRUE
South Gate,94949.53956758339,0.007332772539808541,0.00665133088661071,0.9503768116292646,0.004708874011550685,0.03093021093276553,latino,TRUE
South Park,36964.83362264446,0.0045665791289414585,0.11157708373237435,0.8675999967441594,0.011017275098079623,0.0052390652964451586,latino,TRUE
South Pasadena,25772.648231356696,0.297669357539694,0.02574087758048019,0.1956412990566033,0.05738037026937924,0.42356809555384334,white,FALSE
South San Gabriel,10539.91364542388,0.5213184312694502,0.0027219959217316854,0.4174277355302513,0.00902047110922572,0.04951136616934104,asian,TRUE
South Whittier,55673.864438956945,0.049046376011847984,0.007873646698880188,0.7661206135504313,0.030161611045864477,0.1467977526929761,latino,TRUE
Southeast Antelope Valley,1551.0486593726885,0.025505226220329903,0.050090026148844655,0.6208045445382958,0.008979842289654125,0.2946203608028757,latino,TRUE
St Elmo Village,4038.8443365111793,0.04806434770533295,0.1284853030499745,0.7192882052200706,4.88837898972869e-4,0.10367330612564905,latino,TRUE
Stevenson Ranch,21594.197416977728,0.22941799258388373,0.025577440395102447,0.16805197631982405,0.049605795461218904,0.527346795239971,white,TRUE
Studio City,23683.434450888046,0.07280178533733897,0.04275733961775584,0.10606111686161634,0.03771887738173589,0.7406608808015529,white,TRUE
Sun Valley,53422.0700310587,0.06542522921619195,0.013848950742682203,0.6931287161805134,0.015145063200851908,0.21245204065976048,latino,TRUE
Sun Village,2927.7894210329678,0.03223015840095268,0.1423618312090386,0.6568188335024013,0.01592305520890042,0.15266612167870694,latino,TRUE
Sunland,18570.115073956447,0.10788562370106676,0.01471601883281651,0.2580870404677373,0.03425399529435619,0.5850573217040234,white,TRUE
Sunrise Village,502.7998941653479,0.08314802558640355,1.0440881733172513e-5,0.8581624472339038,0.012339353672381967,0.04633973262557751,latino,TRUE
Sycamore Square,966.6858572469757,0.14997138004410154,0.19473765784817568,0.18013650798191388,0.08964568536613009,0.38550876875967877,white,FALSE
Sylmar,78919.12910221097,0.047623186187530836,0.025584277168177894,0.7948254275428257,0.014296985040113072,0.11767012406135247,latino,TRUE
Tarzana,30045.261110682477,0.07483407688203357,0.055718521721095184,0.16549554359193297,0.038253634303020305,0.6656982235019179,white,TRUE
Temple City,37536.67462051888,0.6044910500660112,0.00910537036937705,0.20765823916482898,0.022426332720190137,0.15631900767959264,asian,TRUE
Temple-Beaudry,36383.78655752544,0.1683613621117459,0.042274446277606764,0.6531323082828051,0.02000103950626261,0.11623084382157953,latino,TRUE
Thai Town,9128.653405822648,0.1628257020666876,0.030366524132433514,0.2961308160394653,0.03238775955395821,0.47828919820745536,white,FALSE
Toluca Lake,8848.3705936025,0.07657411555069665,0.04812453411805082,0.19348463687432485,0.03498193184737746,0.6468347816095502,white,TRUE
Toluca Terrace,1031.9653878388542,0.039286198639277334,0.08808262643079393,0.4386856596252493,0.022268833838672616,0.41167668146600667,latino,FALSE
Toluca Woods,1826.962301509504,0.06443456738044667,0.02861318653711488,0.2517816951190416,0.02934093555430213,0.6258296154090948,white,TRUE
Torrance,146397.63091111628,0.3612337096202777,0.025032087369128465,0.17553917098958582,0.057194033404955075,0.3810009986160531,white,FALSE
Tujunga,26149.049983387235,0.07232912745030436,0.019924296282692537,0.2543955914635497,0.02306342738987856,0.6302875574135748,white,TRUE
Twin Lakes/Oat Mountain,1929.4592992624616,0.18480752114515644,0.025496963494391983,0.2860753261130064,0.06620611224632113,0.437414077001124,white,FALSE
Universal City,41.62369570538661,0.09093410423563904,0.01901568734880111,0.06842399738038439,0.07732236943416397,0.7443038416010116,white,TRUE
University Hills,4142.189968681535,0.15981135686810938,0.049878801831226546,0.6293550768837787,0.02703584195462653,0.13391892246225892,latino,TRUE
University Park,25469.868511341527,0.2493264458459541,0.0668992697500835,0.44737123317382954,0.03669458363162136,0.19970846759851152,latino,FALSE
Val Verde,3604.601337367606,0.03043165096939464,0.029914995211832232,0.6484679787145795,0.0160912737362829,0.27509410136791085,latino,TRUE
Valencia,926.0656007057962,0.2518762992688858,0.04064231426016862,0.21850961302325658,0.032219559433457626,0.45675221401423144,white,FALSE
Valinda,20479.872416549304,0.19485333509556085,0.02001292794997321,0.7231572687499354,0.007898433366429163,0.05407803483810147,latino,TRUE
Valley Glen,27440.097757854437,0.046642058017259194,0.045400716082762395,0.4101762980015223,0.0294071001122061,0.46837382778625003,white,FALSE
Valley Village,24559.8892785725,0.06513580520714245,0.052812620746805004,0.2226969155936076,0.04617004841388672,0.6131846100385583,white,TRUE
Van Nuys,92215.22484397684,0.06601778485329732,0.047847779799954956,0.6564820819802669,0.022866118203995763,0.20678623516248512,latino,TRUE
Venice,31600.3571563765,0.039370929781662775,0.06513882545795263,0.17185963684527905,0.03977298815892149,0.6838576197561841,white,TRUE
Vermont Knolls,16682.708629975175,0.012940499512759449,0.42271980078913013,0.5257797915931598,0.02511834639973676,0.01344156170521389,latino,TRUE
Vermont Square,8871.539667364195,0.003607730113746599,0.22331660018662072,0.7445543701205551,0.019163363723901608,0.009357935855176006,latino,TRUE
Vermont Vista,41919.56773109371,0.004174902312295451,0.2680766294626364,0.7176917640765412,0.0037669828237132568,0.006289721324813632,latino,TRUE
Vernon,536.47081748051,0.01927021396771182,0.05861434731863161,0.8619793831555963,0.022215059859633873,0.03792099569842646,latino,TRUE
Vernon Central,50173.861687904006,0.0020347576806772918,0.08832133630237445,0.9016188269031052,0.0034415288077941056,0.0045835503060489705,latino,TRUE
Victoria Park,7937.117189350116,0.19286436552880337,0.15809586364267703,0.5988493743110203,0.022521701696608887,0.027668694820890488,latino,TRUE
View Heights,3408.0368307766576,0.043635005296272344,0.6792923773127207,0.1517998391381156,0.027053061670492345,0.09821971658239897,black,TRUE
View Park/Windsor Hills,11728.64170390033,0.026198326002204064,0.790748170104982,0.0694707631389535,0.05340260553394573,0.06018013521991478,black,TRUE
Walnut,30456.10617920322,0.6255267221833384,0.03338268693225314,0.20413961051740465,0.02414866349066169,0.11280231687634204,asian,TRUE
Walnut Park,16058.851256073482,0.006600940345172679,5.570129262356589e-5,0.9754651676379655,0.004389397411293169,0.013488793312945134,latino,TRUE
Watts,42831.87857106094,0.005521669739429625,0.22748500377049483,0.7407546398451472,0.01568935984265754,0.01054932680227077,latino,TRUE
Wellington Square,4551.530695838207,0.12001386093640187,0.3430209143106224,0.4303098323800993,0.02518519408620186,0.08147019828667444,latino,FALSE
West Adams,28200.08276365364,0.08177707823898825,0.24046770215622135,0.595216568924333,0.01954068058214838,0.06299797009830914,latino,TRUE
West Antelope Valley,1844.3039795308089,0.0255632339646047,0.02239994824674793,0.31343383650080325,0.021889488551631562,0.6167134927362126,white,TRUE
West Carson,23833.1532674844,0.34792813810373735,0.10503584953723268,0.3574868839562883,0.03150351171768036,0.15804561668506137,latino,FALSE
West Chatsworth,2334.5045015321266,0.14712720355534692,0.07714359772574732,0.0862112114264163,0.059149692269820024,0.6303682950226696,white,TRUE
West Covina,107370.9525486135,0.2772399398106022,0.03675239014292466,0.550956378475427,0.021096927216292905,0.11395436435475323,latino,TRUE
West Hills,38105.66600893966,0.15058439055471848,0.03685663523897104,0.15110244673681061,0.0416600946988823,0.6197964327706176,white,TRUE
West Hollywood,36465.762608132645,0.05274719861375501,0.03588296801472154,0.10761840755395573,0.04634260980674278,0.7574088160108251,white,TRUE
West LA,1282.0981617496068,0.12271230938528534,0.20477252760238235,0.2107087632791131,0.04430423309573196,0.41750216663748724,white,FALSE
West Los Angeles,38721.52743189784,0.22115385433512957,0.029525264517259744,0.1812002095250354,0.05033818156357589,0.5177824900589995,white,TRUE
West Puente Valley,9537.482644189015,0.11378423870077842,0.013975096412264057,0.8158554899778496,0.013542563600802096,0.04284261130830572,latino,TRUE
West Rancho Dominguez,1604.7884662998053,0.0024721684567337986,0.5402560480023127,0.43663883320813984,0.012109740811606807,0.008523209521206823,black,TRUE
West Vernon,50453.574945110115,0.013204568872828584,0.2639167769401918,0.6917239176534171,0.014480067281373814,0.016674669252188686,latino,TRUE
West Whittier/Los Nietos,23870.15567679924,0.013495102908679679,0.008211724074620787,0.8787600891448593,0.01718818190388869,0.08234490196795173,latino,TRUE
Westchester,49643.09628569384,0.13941809456082932,0.11579005719500307,0.17729907221713387,0.059252555003183084,0.5082402210238507,white,TRUE
Westfield/Academy Hills,1043.0656509387559,0.21181803790950604,0.010001503246455467,0.10935902429509203,0.03180465984720157,0.6370167747017449,white,TRUE
Westhills,979.6605952670147,0.1793067092097463,0.02150117892374758,0.07219181318936112,0.031404753562524396,0.6955955451146206,white,TRUE
Westlake,59877.03799878619,0.14968469060236078,0.0501864856573518,0.7078160802577572,0.015291371558090069,0.07702137192444009,latino,TRUE
Westlake Village,6812.918544886266,0.0796960347402884,0.02548517345591354,0.08029466372163822,0.039168425371616605,0.7753557027105431,white,TRUE
Westwood,54405.5588795952,0.26973906449416696,0.030004456171217695,0.12735272200414446,0.05884264609239423,0.5140611112380766,white,TRUE
White Fence Farms,4360.036526680921,0.09695179270535592,0.04821847078036005,0.2928720014670558,0.04193532939778061,0.5200224056494477,white,TRUE
Whittier,88460.80136133329,0.05002415449288415,0.010486031065147228,0.6853917082667256,0.020179223870635022,0.23391888230460806,latino,TRUE
Whittier Narrows,5686.757111538922,0.14462428174047154,0.004490387186806664,0.7853358027612,0.003746544152494107,0.06180298415902779,latino,TRUE
Wholesale District,39075.69081924572,0.12617032129500694,0.1732501580386903,0.4963490517222729,0.033046866178405805,0.17118360276562403,latino,FALSE
Willowbrook,35464.03154265988,0.004398197363792458,0.27262183946167606,0.7047636821800017,0.010611948577420462,0.007604332417109212,latino,TRUE
Wilmington,55000.03400382255,0.02027207616353476,0.015684497248730743,0.9158720089734,0.010426314915665012,0.037745102698669424,latino,TRUE
Wilshire Center,46805.90151628617,0.31431957091835583,0.05502787463846789,0.5157036980791022,0.02144645097600432,0.09350240538806974,latino,TRUE
Winnetka,55534.011691974076,0.17078187805657313,0.04344860003928504,0.4930540852540938,0.02997336260283125,0.2627420740472167,latino,FALSE
Wiseburn,4194.704929809439,0.053858638859601723,0.04562952436115615,0.595988494272936,0.02605005067506446,0.2784732918312414,latino,TRUE
Woodland Hills,68421.50385854758,0.10030187029633482,0.05605845634328343,0.12843090889899236,0.04332527356544274,0.6718834908959466,white,TRUE
