community_name,community_parent,community_type,tot_pop_univ,white,black,asn,hisp,oth
Santa Clarita,Santa Clarita,City,179584.33774612544,88006.48573889147,6762.878384195949,17965.077121357546,58929.24278910284,7920.653712578009
Santa Fe Springs,Santa Fe Springs,City,18233.42473023299,1621.8148248162843,680.5266601517595,885.9283470325948,14733.271783205302,311.88311502705074
Santa Monica,Santa Monica,City,92494.99999999993,60076.00000000006,3837.0000000000005,9213.999999999996,14828.0,4539.9999999999945
Sawtelle,Sawtelle,Incorporated neighborhood,40504.465551037414,19592.685176507337,1351.5924478851582,8368.41475529485,9003.589956036678,2188.1832153133964
Sepulveda Basin,Sepulveda Basin,Incorporated neighborhood,276.8732890062138,169.9543458205474,12.14621931934476,22.468053312100157,53.240319608445375,19.064350945776106
Shadow Hills,Shadow Hills,Incorporated neighborhood,13821.209296784898,9567.544704659798,144.0,1182.5372264253758,2619.6134496698714,307.5139160298572
Sherman Oaks,Sherman Oaks,Incorporated neighborhood,70134.93468103524,48070.761754618754,3549.927138138947,5635.357011611857,9681.292794355259,3197.5959823103567
Sierra Madre,Sierra Madre,City,11061.0,7370.0000000000055,129.00000000000003,1256.0000000000002,1797.0000000000007,509.0000000000001
Signal Hill,Signal Hill,City,11514.694825436412,3694.983167082295,1215.4286159600995,3052.2668329177054,3305.879675810473,246.1365336658355
Silver Lake,Silver Lake,Incorporated neighborhood,30053.715665613716,14896.884381688405,878.9169382643223,4736.812966633162,8556.478040161148,984.6233388666841
South Diamond Bar,South Diamond Bar,Unincorporated neighborhood,0.0,0.0,0.0,0.0,0.0,0.0
South El Monte,South El Monte,City,21600.393397924385,738.8575386899365,23.36204317161787,3424.2061817266067,17342.031400292235,71.93623404400643
South Gate,South Gate,City,95420.00000000007,3032.999999999997,575.0000000000002,684.0000000000001,90884.0,244.00000000000003
South Monrovia Island,South Monrovia Island,Unincorporated neighborhood,6508.457440026132,715.233906882162,557.2760182466874,704.7002236732897,4446.1460215038705,85.10126972012152
South Park,South Park,Incorporated neighborhood,33263.24852650917,245.33670033670032,3781.6663531870436,184.5999453630284,28827.72101064737,223.92451697502406
South Pasadena,South Pasadena,City,25977.116577540106,10881.42994652407,762.1700534759359,7549.581818181818,5235.757219251337,1548.1775401069524
South San Gabriel,South San Gabriel,Unincorporated neighborhood,8314.926537486936,516.3583882207517,38.773974461470296,4306.109872938947,3347.8373150499815,105.84698681578266
South San Jose Hills,South San Jose Hills,Unincorporated neighborhood,20018.029561592826,584.4123121917802,220.01405056776065,2102.861701075449,16956.876453019348,153.86504473848518
South Whittier,South Whittier,Unincorporated neighborhood,59995.714105934334,8608.360953739082,404.80453217032033,2884.517603244011,46599.850445759424,1498.180571021451
Southeast Antelope Valley,Southeast Antelope Valley,Unincorporated area,6277.152163411696,2890.4950279282048,289.549039787762,155.4467928572739,2645.0434259611775,296.6178768772813
Stevenson Ranch,Stevenson Ranch,Unincorporated neighborhood,18099.90688698159,9964.467877280975,547.0785056208366,3999.0723235328387,2872.9235669660816,716.3646135808548
Studio City,Studio City,Incorporated neighborhood,39649.04981817216,28070.71967600488,2190.843660212542,2789.335820370371,4846.982847262232,1751.1678143221595
Sun Valley,Sun Valley,Incorporated neighborhood,74400.62994720173,14067.503879230044,1523.1760468946247,5338.548859146935,52438.41941906465,1032.981742865525
Sun Village,Sun Village,Unincorporated neighborhood,12679.062173035943,2674.3854554953505,1272.2988599450969,159.97110968875128,8250.862084298564,321.54466360819026
Sunland,Sunland,Incorporated neighborhood,16105.326647010923,9253.738363369619,560.2394639773169,1633.7585128118326,4221.556488497771,436.03381835439035
Sylmar,Sylmar,Incorporated neighborhood,82316.37328479784,9938.442667612804,2033.101769346388,3952.1537035003116,65166.10420522821,1226.570939110209
Tarzana,Tarzana,Incorporated neighborhood,38359.55468026887,25248.428373251845,1619.69947109535,2948.890898593587,6947.640493381022,1594.8954439470667
Temple City,Temple City,City,37019.10089746049,5798.978692899104,395.4722043054128,22223.884217478368,7968.830426970354,631.9353558072696
Toluca Lake,Toluca Lake,Incorporated neighborhood,9051.945831981835,6294.37885176776,457.46286084982154,761.8832306195264,1214.6227700291922,323.5981187155368
Topanga,Topanga,Unincorporated neighborhood,7984.163371604006,6662.5572294899985,37.21094904000903,382.79328003691677,572.8044751729922,328.79743786408795
Torrance,Torrance,City,147189.9999999999,57829.000000000044,3511.0000000000036,52214.00000000005,25657.000000000033,7978.999999999995
Tujunga,Tujunga,Incorporated neighborhood,27382.451401769584,16416.113994353964,432.99159293325204,1823.1449018223136,7986.020422071336,724.1804905886988
Tujunga Canyons,Tujunga Canyons,Unincorporated area,1934.4742709431232,1295.2541477685777,50.68150781627236,80.77294399241818,416.96592532956225,90.79974603629229
U.S. Department of Veterans Affairs,U.S. Department of Veterans Affairs,Unincorporated neighborhood,983.3646112600535,351.941018766756,332.17962466487944,71.51742627345844,181.61662198391423,46.10991957104558
Unicorporated neighborhood,Fairfax,Within a city,2.9263301500682126,1.372100954979536,0.09311050477489767,1.004774897680764,0.20566166439290587,0.2506821282401091
Unincorporated Avocado Heights,Avocado Heights,Within a city,1747.986299842609,41.56111435312457,0.3884858413292768,168.16568577624346,1537.8710138719118,0.0
Unincorporated Azusa,Azusa,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated Beverly Crest,Beverly Crest,Within a city,11.704201200342954,9.836810517290653,0.16347527865104314,0.5627322092026292,0.7450700200057159,0.3961131751929122
Unincorporated Bradbury,Bradbury,Within a city,217.3715170278638,106.32507739938082,3.0216718266253872,82.90712074303406,22.284829721362232,2.8328173374613
Unincorporated Calabasas,Calabasas,Within a city,2015.0423143599207,1534.7422024144207,20.518791795859233,223.48804019837553,174.19316056793863,62.10011938332663
Unincorporated Catalina Island,Unincorporated Catalina Island,Unincorporated area,266.225806451613,156.48387096774192,0.0,21.677419354838708,73.16129032258063,14.903225806451612
Unincorporated Cerritos,Cerritos,Within a city,554.3635116598078,57.92043895747599,23.09327846364883,177.63100137174206,287.2304526748971,8.488340192043893
Unincorporated Chatsworth,Chatsworth,Within a city,1841.6663570536825,1066.133706983917,82.73613982521847,71.79363442755377,470.19438877873245,150.80848703826098
Unincorporated Citrus,Citrus,Within a city,1607.941511583745,140.67698442840867,49.755981769844276,90.20508925180403,1311.9113178883404,15.39213824534751
Unincorporated Claremont,Claremont,Within a city,1383.0615505790545,781.6511608703148,46.42232541575212,219.58519934495774,305.6895524602384,29.713312487790898
Unincorporated Covina,Covina,Within a city,3230.1178026160596,836.1512496439339,71.42931888596664,320.9338679532941,1929.1308612325363,72.47250490032852
Unincorporated Covina-East,Covina,Within a city,319.7691659646167,124.26368997472618,7.506318449873631,52.40775063184498,130.60994102780117,4.981465880370682
Unincorporated Covina-South,Covina,Within a city,1207.7072565177716,411.6119093563656,18.577656186874705,282.83069247427306,460.05500322448694,34.63199527577101
Unincorporated East San Gabriel-East,East San Gabriel,Within a city,2135.6070921985815,405.8765957446809,24.04397163120567,1456.9929078014184,208.85957446808507,39.83404255319149
Unincorporated East San Gabriel-South,East San Gabriel,Within a city,5019.006809927362,461.92009685230016,15.747276029055692,3019.102754237289,1506.489406779661,15.747276029055692
Unincorporated Harbor Gateway,Harbor Gateway,Within a city,0.9912883998165979,0.09689744765398135,0.11370930765703806,0.16964695093993581,0.5358398288246982,0.07519486474094451
Unincorporated Hawthorne,Hawthorne,Within a city,2573.188926663429,91.23069451189897,434.40310830500243,313.5677513355998,1661.4861583292864,72.50121418164157
Unincorporated Industry-East,Industry,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated La Habra Heights,La Habra Heights,Within a city,788.0588417040544,399.80434166251246,1.3314899052841473,139.2851139290462,233.92733777833166,13.710558428880026
Unincorporated La Verne,La Verne,Within a city,1318.9328465372002,547.2610990611008,24.73741396156077,201.45143853447593,510.22979855235974,35.25309642770313
Unincorporated Lakewood-East,Lakewood,Within a city,121.93357309075525,22.94161201607785,11.191030251745294,47.95113179606516,36.24920668500106,3.600592341865877
Unincorporated Lancaster,Lancaster,Within a city,1936.126409325435,915.247659086566,346.00420408943245,114.6138926046245,483.0751003248613,77.18555321995032
Unincorporated Lancaster-East,Lancaster,Within a city,62.007930214115774,38.940523394131645,0.0,0.0,21.35448057097542,1.7129262490087231
Unincorporated Lynwood,Lynwood,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated Maywood,Maywood,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated North Long Beach,Long Beach,Within a city,1486.7852437417655,915.5401844532281,25.69828722002635,150.1646903820817,334.38735177865607,60.99472990777339
Unincorporated Palmdale,Palmdale,Within a city,793.588805919703,72.33983210285055,57.36733173641633,14.149054064274235,641.7744317927034,7.958156223458617
Unincorporated Pasadena,Pasadena,Within a city,1130.6029684601112,734.0940012368583,40.7557204700062,173.82560296846015,149.27396413110696,32.65367965367965
Unincorporated Pico Rivera,Pico Rivera,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated Playa Vista,Playa Vista,Within a city,378.20401854714066,185.83075734157651,37.83616692426585,94.86630602782073,47.64992272024729,12.020865533230294
Unincorporated Pomona,Pomona,Within a city,574.2779131824908,231.31553000534709,30.054891334192376,51.96779560518939,245.7483497187691,15.191346518992855
Unincorporated Pomona-West,Pomona,Within a city,1399.6688946015424,425.17017994858617,79.40359897172236,349.3758354755784,410.7331619537275,134.98611825192805
Unincorporated Rolling Hills,Rolling Hills,Within a city,1312.733644859813,801.0249221183801,7.207165109034268,318.83125649013505,136.59293873312564,49.07736240913811
Unincorporated Rolling Hills Estates,Rolling Hills Estates,Within a city,678.2126168224299,413.8426791277259,3.723520249221184,164.72144340602284,70.56957424714435,25.35539979231568
Unincorporated San Dimas,San Dimas,Within a city,311.8885288767621,114.98556161891767,4.000568440200091,75.99528194633925,106.66268758526604,10.244429286039107
Unincorporated San Dimas-West,San Dimas,Within a city,331.4686281460474,147.18663594470047,0.22757887274016306,79.88018433179724,100.1915987238568,3.9826302729528535
Unincorporated San Nicholas,Unincorporated San Nicholas,Unincorporated area,4.47438330170778,2.6299810246679316,0.0,0.36432637571157495,1.2296015180265654,0.2504743833017078
Unincorporated San Pedro,San Pedro,Within a city,2089.9999999999995,596.0,47.00000000000001,119.0,1223.0000000000002,105.0
Unincorporated Santa Clarita,Santa Clarita,Within a city,15438.129164982252,4584.114990996622,1168.7047465384996,2368.4533015851584,6666.465705724655,650.3904201373197
Unincorporated Santa Monica Mountains,Unincorporated Santa Monica Mountains,Unincorporated area,9817.864121041413,6998.192851541872,261.94369892944854,949.3462616381806,1142.689821027148,465.6914879047621
Unincorporated Santa Susana Mountains,Unincorporated Santa Susana Mountains,Unincorporated area,4449.837086826177,2253.061285021539,97.0020944714514,823.3939693426673,1039.0331766561542,237.3465613343647
Unincorporated South El Monte,South El Monte,Within a city,126.57463126843656,0.9769911504424778,0.0,51.5362831858407,74.06135693215339,0.0
Unincorporated Vernon,Vernon,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated Watts,Watts,Within a city,2587.9999999999995,0.0,471.00000000000006,0.0,2117.0,0.0
Unincorporated West Carson,Carson,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated West Covina,West Covina,Within a city,1641.6039455941846,325.41666178108693,43.24766957847219,646.7808231224718,559.105645775928,67.05314533622561
Unincorporated West Glendora,Glendora,Within a city,603.4727297033805,313.8970022593414,20.004728515441624,86.53784149999626,156.57635282482087,26.456804603780473
Unincorporated West Industry,Industry,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated West Lancaster,Lancaster,Within a city,150.28030137075686,78.92231600894262,22.84318093897545,7.603439864897407,35.49206334409989,5.41930121384149
Unincorporated West Palmdale,Palmdale,Within a city,0.0,0.0,0.0,0.0,0.0,0.0
Unincorporated West Puente Valley,West Puente Valley,Within a city,1513.142598050329,50.5273180684652,34.13103604624801,218.505554296078,1209.9786896395376,0.0
Unincorporated West Whittier-Los Nietos,West Whittier-Los Nietos,Within a city,870.370575439984,116.4872454024125,6.221870674312834,48.04666798497133,691.8374530353965,7.777338342891043
Unincorporated Whittier,Whittier,Within a city,9.886230876216965,3.2858136300417233,0.13769123783031983,0.8899860917941582,5.3837273991655055,0.18901251738525723
Universal City,Universal City,Unincorporated neighborhood,0.0,0.0,0.0,0.0,0.0,0.0
University Park,University Park,Incorporated neighborhood,24720.70887434833,6735.100369291865,1543.4030066069488,7087.394425882494,8458.762195377767,896.0488771892617
Val Verde,Val Verde,Unincorporated neighborhood,2738.6070739549837,752.3035369774921,106.33826366559484,84.11832797427653,1729.9807073954987,65.86623794212221
Valinda,Valinda,Unincorporated neighborhood,23889.766167433794,1431.062864976428,441.33009150354115,4315.434068277676,17459.330801766282,242.60834090987234
Valley Glen,Valley Glen,Incorporated neighborhood,59676.3967926671,29588.880997887078,2435.0196748321464,3235.183142521939,22939.965470006384,1477.347507419552
Valley Village,Valley Village,Incorporated neighborhood,26899.91174580535,16747.76598111738,1706.0587351644076,1479.494382208344,5828.085501098184,1138.5071462170454
Van Nuys,Van Nuys,Incorporated neighborhood,111349.61730887227,24051.95862619827,4859.897391276985,8096.586609485093,72305.20621035209,2035.9684715600151
Venice,Venice,Incorporated neighborhood,35754.78577120287,25001.819774722655,2267.8802647477623,1451.1267612539218,5806.572043617683,1227.3869268607828
Vermont Knolls,Vermont Knolls,Incorporated neighborhood,21875.978138834427,173.3503501880827,7422.6809320731,207.63078199311204,13710.195506118323,362.12056846180167
Vermont Square,Vermont Square,Incorporated neighborhood,50463.09757744089,675.4817413223506,13339.537542989548,610.4354537743851,35020.387642809575,817.2551965450084
Vermont Vista,Vermont Vista,Incorporated neighborhood,25420.99999999999,273.9999999999999,8481.0,84.00000000000007,16238.000000000015,343.99999999999994
Vermont-Slauson,Vermont-Slauson,Incorporated neighborhood,28081.754597560506,212.84847957412453,6513.914533582779,160.56734332081635,21036.01140176809,158.4128393147227
Vernon,Vernon,City,58.0,7.0,1.0,3.0,47.0,0.0
View Park-Windsor Hills,View Park-Windsor Hills,Unincorporated neighborhood,11272.351749866757,768.8767098951859,8906.753597441815,264.3796411440756,1010.2371646828926,322.10463670278887
Vincent,Vincent,Unincorporated neighborhood,16605.229024116106,2298.936991126716,223.59350379547743,1628.990154614407,11992.594293996424,461.11408058308535
Walnut,Walnut,City,30079.883224484114,3236.115490168833,870.6273709442088,19118.318540262637,6176.841103314108,677.9807197943446
Walnut Park,Walnut Park,Unincorporated neighborhood,15915.0,216.0,0.0,107.00000000000003,15472.999999999998,118.99999999999999
Watts,Watts,Incorporated neighborhood,42832.99999999999,340.99999999999983,10059.000000000002,355.9999999999999,31607.000000000004,470.0
West Adams,West Adams,Incorporated neighborhood,21323.699435672155,1274.477995090867,5428.167261164455,440.50149953134525,13855.876538021403,324.6761418640732
West Carson,West Carson,Unincorporated neighborhood,22259.999999999993,3726.000000000001,2481.0,7191.999999999997,8261.000000000002,600.0
West Covina,West Covina,City,108251.18110400853,13039.87493708761,4087.4211021968213,29235.71866514625,59908.62803285642,1979.5383667216151
West Hills,West Hills,Incorporated neighborhood,42166.333796991225,25924.391208032954,1553.6704204117157,6441.4675511202,6567.9444609082775,1678.8601565180861
West Hollywood,West Hollywood,City,36139.46623270951,26977.82072145376,1573.4054787089776,2039.2253864930842,4074.4269053430944,1474.5877407106068
West Los Angeles,West Los Angeles,Incorporated neighborhood,14715.60736391714,9891.080545807634,335.5478486499151,2871.807423021464,962.5103578780627,654.6611885600769
West Puente Valley,West Puente Valley,Unincorporated neighborhood,23586.589228740508,892.0398334512727,352.49735301060787,2313.0003148813994,19740.338053106894,288.7136742903369
West Rancho Dominguez,West Rancho Dominguez,Unincorporated neighborhood,22775.541460201966,268.41768963386687,10707.303142706052,327.5097012149907,11205.051094639148,267.2598320079132
West Whittier-Los Nietos,West Whittier-Los Nietos,Unincorporated neighborhood,26357.162820980568,2147.425276871236,212.80605216686618,351.4258519014492,23291.6404209918,353.8652190492197
Westchester,Westchester,Incorporated neighborhood,42154.79296346162,20773.20823854273,5530.364661384238,5830.955454307677,7643.544779786046,2376.719829440978
Westlake,Westlake,Incorporated neighborhood,112188.21337418482,7452.754213305153,4890.558963199324,21627.779815980954,76611.2267208014,1605.8936608980046
Westlake Village,Westlake Village,City,8371.96664707717,6579.574604821817,183.40882350526704,677.2264299525119,722.4129374195372,209.3438513780411
Westmont,Westmont,Unincorporated neighborhood,33581.08562749192,581.7446364154162,15132.171444845253,112.47921017657104,17219.62369470287,535.0666413518134
Westwood,Westwood,Incorporated neighborhood,53925.62617846967,28775.461960096472,1271.603376452532,15207.92085069063,6206.08221881166,2464.557772418329
Whittier,Whittier,City,86360.15802892816,21152.03123637379,1130.437877428776,4283.724943564405,58265.987234829554,1527.976736731772
Whittier Narrows,Whittier Narrows,Unincorporated neighborhood,533.3473883814057,25.838621844980054,0.07050847457627119,298.15292570431006,204.68570533128775,4.599627026251614
Willowbrook,Willowbrook,Unincorporated neighborhood,22911.82943276478,241.2768742562472,5368.187623958746,250.30622768742558,16811.9071796906,240.15152717175732
Wilmington,Wilmington,Incorporated neighborhood,55159.24504494621,2667.2530543185376,739.2597205042389,1197.5069773234602,50071.2579398851,483.96735291483424
Windsor Square,Windsor Square,Incorporated neighborhood,5663.484535190823,1877.7098658574218,240.41795527337018,2716.6646256763684,541.8245519965404,286.8675363871233
Winnetka,Winnetka,Incorporated neighborhood,52135.9604484156,12732.034448565935,1964.1921376347807,8803.554893123495,27145.923799984506,1490.2551691068995
Woodland Hills,Woodland Hills,Incorporated neighborhood,69060.62827111014,45771.62133790661,3149.3008596283466,8614.052763910642,8834.199847257974,2691.4534624064336
