mapla.hood.name,mapla.region.slug,mapla.area,csa.hood.name,csa.area,piece.area,pct.mapla,pct.csa
Historic South-Central,south-la,6608057.740737891,South Park,3733394.509577722,996061.6678780689,0.15073440743979385,0.26679786058578947
South Park,south-la,3631630.6670168145,South Park,3733394.509577722,2320529.040431669,0.6389771574260487,0.6215600934962912
Vermont-Slauson,south-la,3749161.3872928065,South Park,3733394.509577722,87757.06285807671,0.023407117963904003,0.023505970942246542
Vermont Square,south-la,6545107.28197659,South Park,3733394.509577722,329198.6979664508,0.0502969139822922,0.08817677776134245
Alhambra,san-gabriel-valley,19767231.76509224,South Pasadena,8847646.66088495,6842.960862677182,3.4617699352123985e-4,7.734215803315933e-4
El Sereno,eastside,10727990.169834454,South Pasadena,8847646.66088495,1.7433268476452213e-4,1.6250265147960355e-11,1.9703847977478478e-11
Highland Park,northeast-la,8784685.561501961,South Pasadena,8847646.66088495,2068.2386582601566,2.3543684560822683e-4,2.3376144386549105e-4
Montecito Heights,northeast-la,6218212.855271626,South Pasadena,8847646.66088495,1065.1642588503892,1.7129749071670533e-4,1.2038955664441627e-4
Pasadena,verdugos,64314783.32704249,South Pasadena,8847646.66088495,11819.529081179615,1.8377624038748566e-4,0.0013358952424528008
San Marino,san-gabriel-valley,9787823.311275877,South Pasadena,8847646.66088495,6421.340845286641,6.560540215196832e-4,7.257682287059564e-4
South Pasadena,san-gabriel-valley,8860764.997517463,South Pasadena,8847646.66088495,8819088.203698797,0.9952964790477636,0.9967721973671927
Montebello,southeast,21811183.8094104,South San Gabriel,3670258.611647645,2463.8662162776454,1.1296343370480488e-4,6.713058879443843e-4
Monterey Park,san-gabriel-valley,19965887.11638402,South San Gabriel,3670258.611647645,508.27395169927183,2.5457118370772613e-5,1.3848450626510443e-4
Rosemead,san-gabriel-valley,13332803.060982816,South San Gabriel,3670258.611647645,42969.57820653357,0.003222846539470756,0.011707506950646117
South San Gabriel,san-gabriel-valley,3696814.3958587074,South San Gabriel,3670258.611647645,3611299.353896285,0.976867910366769,0.9839359391285804
Whittier Narrows,san-gabriel-valley,7596862.558140052,South San Gabriel,3670258.611647645,13098.496043289022,0.0017241981071849143,0.0035688210094298703
East Whittier,san-gabriel-valley,2853241.6038660146,South Whittier,13856456.118945312,104.3161362614519,3.6560568905243846e-5,7.528341688956465e-6
La Mirada,southeast,20304772.058487996,South Whittier,13856456.118945312,3742.4822732792777,1.8431540440341015e-4,2.7008942554672036e-4
Santa Fe Springs,southeast,22998098.59262912,South Whittier,13856456.118945312,39093.17881110953,0.0016998439524752223,0.0028212970528343952
South Whittier,southeast,13878075.543617085,South Whittier,13856456.118945312,13794330.068920832,0.9939656276957817,0.9955164546049017
Whittier,san-gabriel-valley,38080719.293404296,South Whittier,13856456.118945312,19242.50358589526,5.053083014959785e-4,0.0013887031013352577
Palmdale,antelope-valley,347435337.2104658,Southeast Antelope Valley,11344015.8582074,30343.45490997629,8.733554610075586e-5,0.002674842426989626
Southeast Antelope Valley,antelope-valley,507229784.5930691,Southeast Antelope Valley,11344015.8582074,11313672.403297305,0.0223048266228566,0.9973251575729999
Mid-City,central-la,8999234.720107397,St Elmo Village,388474.17894099746,388474.17894099746,0.04316746823738379,1
Santa Clarita,northwest-county,147427911.912163,Stevenson Ranch,110800668.52626018,147899.13995579898,0.0010031963285481297,0.001334821729173469
Stevenson Ranch,northwest-county,4690572.513976281,Stevenson Ranch,110800668.52626018,4690572.513976281,1,0.04233343152496049
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Stevenson Ranch,110800668.52626018,105814331.99026683,0.5191813053179587,0.9549972342016008
Beverly Crest,westside,21462887.76757693,Studio City,11131662.23151333,4931.511257086028,2.2976923284926515e-4,4.430166092468292e-4
Hollywood Hills West,central-la,12600154.762247661,Studio City,11131662.23151333,2759.2296976172865,2.1898379422167393e-4,2.478722081421055e-4
North Hollywood,san-fernando-valley,15202749.174797582,Studio City,11131662.23151333,0.0032145688210221124,2.1144654720417783e-10,2.8877707157892244e-10
Sherman Oaks,san-fernando-valley,23748269.08133229,Studio City,11131662.23151333,3040.6119471975026,1.2803509749633184e-4,2.731498570437792e-4
Studio City,san-fernando-valley,16287537.055722957,Studio City,11131662.23151333,11118428.527691068,0.6826341201651714,0.998811165525235
Toluca Lake,san-fernando-valley,3141896.651529964,Studio City,11131662.23151333,1422.275855857813,4.5268066190694967e-4,1.277685062911271e-4
Arleta,san-fernando-valley,8090819.469061397,Sun Valley,35653903.36384212,108.46172214321996,1.3405529879633123e-5,3.0420714679227746e-6
Burbank,san-fernando-valley,44987197.413433045,Sun Valley,35653903.36384212,2863.7346877884675,6.365665905948087e-5,8.032036937343252e-5
Glendale,verdugos,79251143.23533505,Sun Valley,35653903.36384212,1975.486772529519,2.4926918298999692e-5,5.540730708696904e-5
Hansen Dam,san-fernando-valley,5220176.278204268,Sun Valley,35653903.36384212,1.0271253981627524,1.9676067309284082e-7,2.8808217369108495e-8
North Hollywood,san-fernando-valley,15202749.174797582,Sun Valley,35653903.36384212,368946.4394289665,0.024268402720252002,0.010347995720522652
Pacoima,san-fernando-valley,18528176.39551494,Sun Valley,35653903.36384212,2051720.3056048788,0.11073514531638055,0.05754546100233167
Shadow Hills,san-fernando-valley,33831339.974041484,Sun Valley,35653903.36384212,15933261.473794676,0.47096158431856794,0.4468868755041603
Sun Valley,san-fernando-valley,24242908.278338905,Sun Valley,35653903.36384212,16207614.015816208,0.6685507295466587,0.4545817564607223
Tujunga,verdugos,25572254.930563428,Sun Valley,35653903.36384212,1084514.8364226003,0.0424098242164171,0.030417843043868374
Northeast Antelope Valley,antelope-valley,1148045841.5698028,Sun Village,28856034.826034047,12615901.67316859,0.010989022577633305,0.4372014987238117
Palmdale,antelope-valley,347435337.2104658,Sun Village,28856034.826034047,3516728.0204337933,0.010121964129122151,0.12187149210330815
Sun Village,antelope-valley,24592720.268670168,Sun Village,28856034.826034047,12725938.690652372,0.5174677120556097,0.44101480911614965
Hansen Dam,san-fernando-valley,5220176.278204268,Sunland,17114913.497162726,27269.37964435242,0.005223842680985678,0.0015933109827796137
Lake View Terrace,san-fernando-valley,10722491.18417922,Sunland,17114913.497162726,532691.7906886877,0.04967985345370689,0.031124422029769314
Shadow Hills,san-fernando-valley,33831339.974041484,Sunland,17114913.497162726,8526654.602716995,0.252034196968238,0.49820027452259846
Sunland,verdugos,10232871.152342401,Sunland,17114913.497162726,7726902.358277595,0.7551059954965653,0.45147189084879363
Tujunga,verdugos,25572254.930563428,Sunland,17114913.497162726,302321.8793029571,0.011822261279807135,0.01766423647733162
Industry,san-gabriel-valley,32146108.212660562,Sunrise Village,296710.2874577716,311.4092749792617,9.687308737939696e-6,0.0010495398647867309
North Whittier,san-gabriel-valley,14343305.182075523,Sunrise Village,296710.2874577716,296256.25208037114,0.02065467117374002,0.9984697686713505
Pico Rivera,southeast,22814689.425355088,Sunrise Village,296710.2874577716,472.53815789357145,2.071201361033723e-5,0.0015925910825077948
Mid-Wilshire,central-la,7193290.3015885595,Sycamore Square,170130.8737546344,170130.8737546344,0.02365132875522386,1
Granada Hills,san-fernando-valley,39110952.84311161,Sylmar,30676968.546101592,73760.40654048714,0.0018859271170499783,0.0024044229282185886
Lake View Terrace,san-fernando-valley,10722491.18417922,Sylmar,30676968.546101592,1244.9882990685292,1.161099857937379e-4,4.058381118061098e-5
Lopez/Kagel Canyons,angeles-forest,9283713.291674804,Sylmar,30676968.546101592,34642.07822251392,0.0037314894519178336,0.0011292536343822086
Mission Hills,san-fernando-valley,8306210.236973517,Sylmar,30676968.546101592,319.0790623741632,3.8414517965587164e-5,1.0401257930510593e-5
Pacoima,san-fernando-valley,18528176.39551494,Sylmar,30676968.546101592,11430.309467390529,6.169149744363094e-4,3.7260231401981485e-4
San Fernando,san-fernando-valley,6156191.810926028,Sylmar,30676968.546101592,7170.61838095852,0.00116478150798227,2.3374598993321187e-4
Sylmar,san-fernando-valley,32227978.682179194,Sylmar,30676968.546101592,30543122.663036738,0.9477207045543282,0.9956369260259954
Tujunga Canyons,angeles-forest,599645333.4090312,Sylmar,30676968.546101592,7207.087881672462,1.201891765037109e-5,2.3493481342009374e-4
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Sylmar,30676968.546101592,191.4304634966952,9.392595128321373e-7,6.240201446535109e-6
Encino,san-fernando-valley,25369963.66644533,Tarzana,16637935.142983869,214381.08390696545,0.008450192784095662,0.012885077508994189
Pacific Palisades,westside,59099488.79555381,Tarzana,16637935.142983869,3670.2356431089474,6.21026631178757e-5,2.2059441941367746e-4
Tarzana,san-fernando-valley,22430600.26432182,Tarzana,16637935.142983869,16413974.603632255,0.7317670686566677,0.9865391626168193
Woodland Hills,san-fernando-valley,38315804.946768604,Tarzana,16637935.142983869,3935.3603565172543,1.027085392564393e-4,2.3652937234683088e-4
Arcadia,san-gabriel-valley,28824134.032376733,Temple City,10427074.897705706,10110.620674795253,3.507692776975881e-4,9.696507193038305e-4
East San Gabriel,san-gabriel-valley,5721055.127840132,Temple City,10427074.897705706,58051.39917166908,0.010146974268640757,0.005567371457592797
El Monte,san-gabriel-valley,25052046.164722383,Temple City,10427074.897705706,29639.429372827868,0.0011831141128330394,0.0028425449767652
North El Monte,san-gabriel-valley,1101270.5597631806,Temple City,10427074.897705706,2198.34546891206,0.001996190172726307,2.1083050524512556e-4
Rosemead,san-gabriel-valley,13332803.060982816,Temple City,10427074.897705706,15508.546452483082,0.0011631872443887941,0.0014873343295822557
San Gabriel,san-gabriel-valley,10750653.852719728,Temple City,10427074.897705706,8443.514513286049,7.853954400317695e-4,8.097682807614526e-4
Temple City,san-gabriel-valley,10316217.514399175,Temple City,10427074.897705706,10305915.944175523,0.9990014198315155,0.9883803507005745
Downtown,central-la,15111071.270691607,Temple-Beaudry,3590755.349094305,143397.61517125354,0.009489573082047311,0.039935222879337255
East Hollywood,central-la,6209617.75178067,Temple-Beaudry,3590755.349094305,0.13042355336312994,2.1003475346889054e-8,3.632203831319965e-8
Echo Park,central-la,6198664.451533688,Temple-Beaudry,3590755.349094305,1380934.6275283936,0.22277938067557754,0.3845805389879058
Silver Lake,central-la,7058624.990455565,Temple-Beaudry,3590755.349094305,712582.200793134,0.10095198452342541,0.1984491093142473
Westlake,central-la,7040402.256396085,Temple-Beaudry,3590755.349094305,1353933.3731269264,0.19230909311991387,0.3770608803711532
East Hollywood,central-la,6209617.75178067,Thai Town,568022.6275041327,243487.84266448193,0.03921140598302679,0.4286587027956213
Hollywood,central-la,9157773.202437313,Thai Town,568022.6275041327,11.666487873823066,1.273943743301927e-6,2.0538773120861607e-5
Los Feliz,central-la,6795882.79199459,Thai Town,568022.6275041327,325228.20081525855,0.04785665244232444,0.5725620513469638
Burbank,san-fernando-valley,44987197.413433045,Toluca Lake,2675477.8502087398,913.0560783673366,2.0295909300069016e-5,3.4126841240569427e-4
North Hollywood,san-fernando-valley,15202749.174797582,Toluca Lake,2675477.8502087398,181983.31778215925,0.011970421644780066,0.06801899622079136
Studio City,san-fernando-valley,16287537.055722957,Toluca Lake,2675477.8502087398,0.1617669393858705,9.931946053748525e-9,6.046282138842955e-8
Toluca Lake,san-fernando-valley,3141896.651529964,Toluca Lake,2675477.8502087398,2471685.622046579,0.7866858449475027,0.9238295962172661
Universal City,san-fernando-valley,1244570.89678888,Toluca Lake,2675477.8502087398,20654.421403204607,0.01659561657475289,0.007719899980331796
Burbank,san-fernando-valley,44987197.413433045,Toluca Terrace,230230.9314649231,3653.470146797073,8.121133026406659e-5,0.015868719826439562
North Hollywood,san-fernando-valley,15202749.174797582,Toluca Terrace,230230.9314649231,226561.51152299705,0.014902667203020116,0.9840620027961573
Toluca Lake,san-fernando-valley,3141896.651529964,Toluca Terrace,230230.9314649231,6.746970869540547,2.1474197333177948e-6,2.930523204076288e-5
Burbank,san-fernando-valley,44987197.413433045,Toluca Woods,666977.9962642798,693.0492844400436,1.5405478097933282e-5,0.0010390886780700236
North Hollywood,san-fernando-valley,15202749.174797582,Toluca Woods,666977.9962642798,17.139804790494964,1.1274148243469375e-6,2.569770650080573e-5
Toluca Lake,san-fernando-valley,3141896.651529964,Toluca Woods,666977.9962642798,666274.680001419,0.21206129733037937,0.9989455180428739
Gardena,south-bay,15143182.360341744,Torrance,53235343.41838066,6550.614366197027,4.325784508382025e-4,1.2305010065803923e-4
Harbor City,harbor,6699591.691169426,Torrance,53235343.41838066,693.9838910452331,1.0358599792879273e-4,1.3036149416585148e-5
Harbor Gateway,harbor,13320845.718378365,Torrance,53235343.41838066,34576.51291566575,0.002595669497767817,6.495029560329173e-4
Lomita,south-bay,4944077.548429492,Torrance,53235343.41838066,11666.450573232447,0.0023596819546122102,2.1914859234672187e-4
Palos Verdes Estates,south-bay,12396989.569745252,Torrance,53235343.41838066,215.43272635183394,1.737782589392474e-5,4.0467988467498285e-6
Redondo Beach,south-bay,16346174.808725636,Torrance,53235343.41838066,54147.72861987741,0.0033125626792497773,0.001017138711669919
Rolling Hills Estates,south-bay,9737910.453006947,Torrance,53235343.41838066,171150.42038432736,0.017575682299633202,0.003214977295050828
Torrance,south-bay,53364857.04991801,Torrance,53235343.41838066,52960745.73417247,0.9924273887707123,0.994841816233811
Glendale,verdugos,79251143.23533505,Tujunga,14293359.980852677,1395.2450855113361,1.7605362251597776e-5,9.761491261539628e-5
Shadow Hills,san-fernando-valley,33831339.974041484,Tujunga,14293359.980852677,14217.230603154338,4.202384716083698e-4,9.94673794139354e-4
Sunland,verdugos,10232871.152342401,Tujunga,14293359.980852677,24699.67185332983,0.0024137577309058405,0.0017280521785232727
Tujunga,verdugos,25572254.930563428,Tujunga,14293359.980852677,14254772.531479921,0.5574311913511747,0.9973003234072012
Chatsworth,san-fernando-valley,39343907.1641411,Twin Lakes/Oat Mountain,51719704.781084284,227219.9889318788,0.005775226847296246,0.004393296324749733
Porter Ranch,san-fernando-valley,14510944.458889619,Twin Lakes/Oat Mountain,51719704.781084284,260.6710829410731,1.7963757195789014e-5,5.0400729092407675e-6
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Twin Lakes/Oat Mountain,51719704.781084284,51331970.69483674,0.2518619080101546,0.9925031651304137
Burbank,san-fernando-valley,44987197.413433045,Universal City,1320874.2050447434,84.75595457988675,1.8840016594271967e-6,6.41665604916675e-5
Hollywood Hills,central-la,18122323.889405478,Universal City,1320874.2050447434,524.4830932740485,2.8941271355417475e-5,3.9707270478211976e-4
Studio City,san-fernando-valley,16287537.055722957,Universal City,1320874.2050447434,115939.49887627338,0.007118295324800853,0.0877748224876161
Toluca Lake,san-fernando-valley,3141896.651529964,Universal City,1320874.2050447434,53.44255806068922,1.7009648625668535e-5,4.045999070659337e-5
Universal City,san-fernando-valley,1244570.89678888,Universal City,1320874.2050447434,1206066.5728196949,0.9690621690829102,0.9130820847385996
Alhambra,san-gabriel-valley,19767231.76509224,University Hills,1220572.4254506114,1228.324121814152,6.213941013143276e-5,0.0010063508696427242
East Los Angeles,eastside,19316224.207239944,University Hills,1220572.4254506114,32.08140767133045,1.6608529351873007e-6,2.6283903357464942e-5
El Sereno,eastside,10727990.169834454,University Hills,1220572.4254506114,1219100.6258015998,0.1136373734969979,0.9987941726207126
Monterey Park,san-gabriel-valley,19965887.11638402,University Hills,1220572.4254506114,172.0919968332031,8.619301302769779e-6,1.4099285978025442e-4
Adams-Normandie,south-la,2077903.1767752965,University Park,3533283.4002044783,323512.7892068996,0.15569194600730143,0.09156151730941742
Downtown,central-la,15111071.270691607,University Park,3533283.4002044783,63.98269560548715,4.234160137248745e-6,1.810856598759792e-5
Exposition Park,south-la,4764914.011427688,University Park,3533283.4002044783,2.659962824509421e-4,5.58239417989503e-11,7.528303063251263e-11
Historic South-Central,south-la,6608057.740737891,University Park,3533283.4002044783,1166233.3481293912,0.17648655533678242,0.3300707064884461
Pico-Union,central-la,4254025.531357826,University Park,3533283.4002044783,82279.20381380463,0.01934149271256072,0.02328689620794159
University Park,south-la,3021334.318991582,University Park,3533283.4002044783,1959191.119939183,0.6484522774007657,0.5544958889586384
Castaic Canyons,northwest-county,505066785.5839818,Val Verde,46802855.037671395,23666.985820896458,4.6859121400215584e-5,5.056739765522214e-4
Castaic,northwest-county,14541410.056999354,Val Verde,46802855.037671395,1367.9973738138583,9.407597808270232e-5,2.922893000251296e-5
Hasley Canyon,northwest-county,5622948.287837323,Val Verde,46802855.037671395,1481132.8728722064,0.26340858870709516,0.031646207729850016
Ridge Route,northwest-county,764980428.0297452,Val Verde,46802855.037671395,5533.540978657857,7.23357196589962e-6,1.1823084241771012e-4
Santa Clarita,northwest-county,147427911.912163,Val Verde,46802855.037671395,9696.49774938362,6.577111229222834e-5,2.0717748397141488e-4
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Val Verde,46802855.037671395,43912872.643078744,0.2154598730651346,0.9382520063729762
Val Verde,northwest-county,964294.288990185,Val Verde,46802855.037671395,964294.288990185,1,0.020603321917306735
Castaic Canyons,northwest-county,505066785.5839818,Valencia,1735038.672373653,1735036.2901445304,0.0034352611172766,0.9999986269878819
Santa Clarita,northwest-county,147427911.912163,Valencia,1735038.672373653,2.382229168149536,1.6158603464239927e-8,1.3730121443866617e-6
Industry,san-gabriel-valley,32146108.212660562,Valinda,5254549.946504336,9467.050712615797,2.9450067952198496e-4,0.0018016863116723989
La Puente,san-gabriel-valley,8992937.121556422,Valinda,5254549.946504336,21621.36963233905,0.0024042611818681334,0.0041147900110309115
Valinda,san-gabriel-valley,5218487.53801208,Valinda,5254549.946504336,5195603.551448606,0.9956148239510425,0.988781837520653
West Covina,san-gabriel-valley,46337436.324746676,Valinda,5254549.946504336,24253.808731242254,5.234171472341343e-4,0.004615772802269668
Sherman Oaks,san-fernando-valley,23748269.08133229,Valley Glen,6075626.535707067,236662.7998314988,0.00996547575829564,0.03895282213951232
Valley Glen,san-fernando-valley,12386173.081714578,Valley Glen,6075626.535707067,5820626.864029286,0.46992939834032704,0.95802907400922
Valley Village,san-fernando-valley,5405524.719559377,Valley Glen,6075626.535707067,17529.97801741436,0.003242974350664571,0.00288529551880599
Van Nuys,san-fernando-valley,23385384.779756904,Valley Glen,6075626.535707067,46.782665127036225,2.000508675295893e-6,7.700056093324664e-6
North Hollywood,san-fernando-valley,15202749.174797582,Valley Village,5297288.845689054,318211.55148619734,0.020931184736883893,0.06007064382474795
Studio City,san-fernando-valley,16287537.055722957,Valley Village,5297288.845689054,141893.72110264798,0.008711797285077594,0.02678610233197335
Valley Village,san-fernando-valley,5405524.719559377,Valley Village,5297288.845689054,4832206.601813845,0.8939384893253685,0.9122037220504422
Lake Balboa,san-fernando-valley,8068457.169744675,Van Nuys,19100594.96041419,34758.17020786117,0.004307907878373368,0.0018197428027711788
North Hills,san-fernando-valley,13601058.900210492,Van Nuys,19100594.96041419,35323.188784664875,0.0025970910826743207,0.0018493240057637923
Northridge,san-fernando-valley,24552198.164878756,Van Nuys,19100594.96041419,950.8423734129465,3.872738265745592e-5,4.9780772556224486e-5
Panorama City,san-fernando-valley,9447617.814620052,Van Nuys,19100594.96041419,11605.182611796012,0.0012283713036991357,6.075822578222117e-4
Sepulveda Basin,san-fernando-valley,8151915.085155023,Van Nuys,19100594.96041419,90378.18833348894,0.011086743101393608,0.004731694929964062
Sherman Oaks,san-fernando-valley,23748269.08133229,Van Nuys,19100594.96041419,7.5307023485202365,3.1710531503282767e-7,3.942653285998446e-7
Sun Valley,san-fernando-valley,24242908.278338905,Van Nuys,19100594.96041419,2.9172459116671234,1.2033399120986196e-7,1.5273063052292818e-7
Valley Glen,san-fernando-valley,12386173.081714578,Van Nuys,19100594.96041419,474807.0448321323,0.038333635554720205,0.024858233254836597
Van Nuys,san-fernando-valley,23385384.779756904,Van Nuys,19100594.96041419,18452521.79958389,0.7890621417337956,0.9660705249143586
Culver City,westside,13382462.033093274,Venice,7238666.497329014,4092.155893656743,3.0578498063639687e-4,5.653190259789842e-4
Del Rey,westside,6355430.832915211,Venice,7238666.497329014,42134.07580256183,0.0066296175523375325,0.005820695817124442
Marina del Rey,westside,2337614.718427091,Venice,7238666.497329014,15663.406097903033,0.006700593547101918,0.0021638524310634635
Mar Vista,westside,7509175.247921914,Venice,7238666.497329014,138550.57985878672,0.01845083851214275,0.019140345795722224
Santa Monica,westside,21490150.53394011,Venice,7238666.497329014,5671.418138422302,2.639077901974322e-4,7.834893540840693e-4
Venice,westside,7899166.9132831525,Venice,7238666.497329014,6924523.183611874,0.8766143644803442,0.9566020462701167
Gramercy Park,south-la,2968826.565567711,Vermont Knolls,2756843.4412472136,375.7580008129589,1.2656785181424195e-4,1.3630008697300693e-4
Harvard Park,south-la,1666948.4727621404,Vermont Knolls,2756843.4412472136,6.618866160650214,3.970648324649607e-6,2.4008857600037657e-6
Manchester Square,south-la,2612768.762597363,Vermont Knolls,2756843.4412472136,651229.7508810638,0.2492489041524187,0.23622297194593075
Vermont Knolls,south-la,2975826.9122351557,Vermont Knolls,2756843.4412472136,2105713.9872889505,0.7076063391426688,0.7638134091271835
Vermont-Slauson,south-la,3749161.3872928065,Vermont Knolls,2756843.4412472136,269.68171651967714,7.193121038580013e-5,9.782264472648886e-5
Westmont,south-la,4788261.755990509,Vermont Knolls,2756843.4412472136,93.37108059890534,1.9499995062318897e-5,3.386883680150646e-5
Vermont Square,south-la,6545107.28197659,Vermont Square,1151741.5794096114,1151741.5794096114,0.17596985500622553,1
Broadway-Manchester,south-la,4029356.3524146676,Vermont Vista,4911610.101126694,1554571.2557825914,0.38581131074470126,0.3165094996905357
Florence,south-la,7239588.3406462595,Vermont Vista,4911610.101126694,380535.7340008629,0.0525631729451199,0.07747677974551977
Vermont Knolls,south-la,2975826.9122351557,Vermont Vista,4911610.101126694,868462.2482686341,0.2918389657335038,0.17681823890487847
Vermont Vista,south-la,4264720.474264415,Vermont Vista,4911610.101126694,2104403.2467757487,0.49344459020815873,0.4284548658072454
Westmont,south-la,4788261.755990509,Vermont Vista,4911610.101126694,6967.236167211086,0.0014550658510877148,0.0014185238697210195
Bell,southeast,6689692.094220499,Vernon,13344328.716739584,12975.869605167589,0.0019396811426310606,9.723883366939404e-4
Boyle Heights,eastside,16813860.402595006,Vernon,13344328.716739584,4420.323750443586,2.6289761212489694e-4,3.312511138082637e-4
Central-Alameda,south-la,5684610.287173159,Vernon,13344328.716739584,5329.867808047439,9.375959896624459e-4,3.994107100615312e-4
Commerce,southeast,16989619.826277416,Vernon,13344328.716739584,7276.910452368902,4.283150845502669e-4,5.453185849086957e-4
Downtown,central-la,15111071.270691607,Vernon,13344328.716739584,12049.612244455731,7.974029126463277e-4,9.029762755574422e-4
Huntington Park,southeast,7839331.986392796,Vernon,13344328.716739584,21274.773155739378,0.0027138502607961103,0.0015942932467671884
Maywood,southeast,3065400.2563564703,Vernon,13344328.716739584,12770.361904516541,0.00416596882512673,9.569879591243103e-4
Vernon,southeast,13510613.369430881,Vernon,13344328.716739584,13274961.785261283,0.982558039540767,0.9948017668815903
Central-Alameda,south-la,5684610.287173159,Vernon Central,5913497.654862927,4018422.8465572633,0.7068950453163858,0.6795340221793676
Downtown,central-la,15111071.270691607,Vernon Central,5913497.654862927,354.63448207906913,2.3468520247594475e-5,5.997034289638007e-5
Florence-Firestone,south-la,9259421.998647481,Vernon Central,5913497.654862927,248.63973483885638,2.6852619404880248e-5,4.2046137387809574e-5
Florence,south-la,7239588.3406462595,Vernon Central,5913497.654862927,1195.6373473256244,1.651526704374593e-4,2.0218784501290868e-4
Historic South-Central,south-la,6608057.740737891,Vernon Central,5913497.654862927,581227.5381066375,0.08795739397424433,0.09828828419821369
South Park,south-la,3631630.6670168145,Vernon Central,5913497.654862927,1311100.9492758922,0.36102265607116096,0.2217132779612615
Vernon,southeast,13510613.369430881,Vernon Central,5913497.654862927,431.1775687523186,3.191398917001808e-5,7.291413540981833e-5
Arlington Heights,central-la,2673815.3339055823,Victoria Park,1043809.4340301917,871501.5332682785,0.3259393130920884,0.834923985984084
Mid-City,central-la,8999234.720107397,Victoria Park,1043809.4340301917,172773.29191419377,0.01919866491849119,0.16552187236621238
Hyde Park,south-la,7450006.958523706,View Heights,891326.4405569993,889345.4058704302,0.11937511076454926,0.9977774308082556
Inglewood,south-bay,23591670.34781815,View Heights,891326.4405569993,2235.6480222786195,9.476429558898871e-5,0.0025082258536855916
View Park-Windsor Hills,south-la,4774881.869010169,View Heights,891326.4405569993,350.3273627356102,7.336880206593109e-5,3.930404695688001e-4
Westchester,south-bay,28247507.374417327,View Heights,891326.4405569993,155.56890445249203,5.507349812868259e-6,1.7453639584087216e-4
Baldwin Hills/Crenshaw,south-la,7456505.65033461,View Park/Windsor Hills,4798755.85481267,29489.109397244334,0.003954816207498081,0.006145157263558162
Hyde Park,south-la,7450006.958523706,View Park/Windsor Hills,4798755.85481267,1889.1934535814896,2.535827770496274e-4,3.9368401117694256e-4
Ladera Heights,westside,7637704.817023115,View Park/Windsor Hills,4798755.85481267,1244.5077265024825,1.6294263215418998e-4,2.5933966306170095e-4
Leimert Park,south-la,3046538.1055755503,View Park/Windsor Hills,4798755.85481267,49.2490015114351,1.616556228898079e-5,1.0262868752125262e-5
View Park-Windsor Hills,south-la,4774881.869010169,View Park/Windsor Hills,4798755.85481267,4765539.284659036,0.9980433894267066,0.9930780870795249
Industry,san-gabriel-valley,32146108.212660562,Walnut,23617000.78393812,299346.2525324267,0.009312052661308806,0.01267503250184128
Pomona,pomona-valley,62374003.78761567,Walnut,23617000.78393812,166578.92205314987,0.002670646614579262,0.007053347864833027
Walnut,san-gabriel-valley,23230212.45940422,Walnut,23617000.78393812,23112947.286372527,0.9949520404414459,0.9786571757279019
West Covina,san-gabriel-valley,46337436.324746676,Walnut,23617000.78393812,39343.7208423183,8.490698658118606e-4,0.0016659067424461404
Florence-Firestone,south-la,9259421.998647481,Walnut Park,1938587.7699027732,113.29285193110991,1.2235412960728924e-5,5.844091956527299e-5
Huntington Park,southeast,7839331.986392796,Walnut Park,1938587.7699027732,3044.9408617790687,3.884184095104477e-4,0.001570700542453016
South Gate,southeast,19158499.140374012,Walnut Park,1938587.7699027732,14818.569859440959,7.734723764562943e-4,0.007644002551498693
Walnut Park,southeast,1932137.0094207674,Walnut Park,1938587.7699027732,1918012.8650761843,0.9926898846843074,0.9893866529305398
Florence-Firestone,south-la,9259421.998647481,Watts,5407207.828756795,207290.56497759963,0.022386987547157743,0.038335971455578224
Green Meadows,south-la,5763340.2259066235,Watts,5407207.828756795,112.99085125216668,1.9605098228326826e-5,2.0896339632306143e-5
Lynwood,southeast,12706250.810076203,Watts,5407207.828756795,2382.670310727509,1.8751954029098999e-4,4.406470744578951e-4
South Gate,southeast,19158499.140374012,Watts,5407207.828756795,4630.773705557747,2.4170858435351033e-4,8.564075678634378e-4
Watts,south-la,5498046.706178897,Watts,5407207.828756795,5175809.42547205,0.9413905887076759,0.957205565124737
Willowbrook,south-la,9768775.075571463,Watts,5407207.828756795,19485.011991152656,0.0019946218272420204,0.0036035256287962167
Arlington Heights,central-la,2673815.3339055823,Wellington Square,909585.0666857669,216778.2725080829,0.08107451167595772,0.23832655179570247
Jefferson Park,south-la,3697625.3320061443,Wellington Square,909585.0666857669,225585.88687612268,0.06100831388282685,0.24800966411870032
Mid-City,central-la,8999234.720107397,Wellington Square,909585.0666857669,320747.4511950614,0.0356416363358543,0.3526305157622707
West Adams,south-la,3841128.3965400876,Wellington Square,909585.0666857669,146579.2205673614,0.03816045844741697,0.16114954602481388
Adams-Normandie,south-la,2077903.1767752965,West Adams,3791058.078763183,795812.2591592718,0.38298813344820765,0.20991824515094273
Arlington Heights,central-la,2673815.3339055823,West Adams,3791058.078763183,499501.06858110527,0.1868121041296802,0.1317576935524199
