csa.hood.name,mapla.region.slug,date,recent.cases,population,recent.rate.cases
Elizabeth Lake,antelope-valley,2020-11-18,0,1661,0
Elizabeth Lake,antelope-valley,2020-11-19,0,1661,0
Elizabeth Lake,antelope-valley,2020-11-20,0,1661,0
Elizabeth Lake,antelope-valley,2020-11-21,2,1661,120.40939193257074
Elizabeth Lake,antelope-valley,2020-11-22,3,1661,180.6140878988561
Elizabeth Lake,antelope-valley,2020-11-23,5,1661,301.02347983142687
Elizabeth Lake,antelope-valley,2020-11-24,5,1661,301.02347983142687
Elysian Park,central-la,2020-11-11,0,5712,0
Elysian Park,central-la,2020-11-12,4,5712,70.0280112044818
Elysian Park,central-la,2020-11-13,4,5712,70.0280112044818
Elysian Park,central-la,2020-11-14,6,5712,105.04201680672269
Elysian Park,central-la,2020-11-15,8,5712,140.0560224089636
Elysian Park,central-la,2020-11-16,8,5712,140.0560224089636
Elysian Park,central-la,2020-11-17,10,5712,175.0700280112045
Elysian Park,central-la,2020-11-18,11,5712,192.57703081232495
Elysian Park,central-la,2020-11-19,12,5712,210.08403361344537
Elysian Park,central-la,2020-11-20,12,5712,210.08403361344537
Elysian Park,central-la,2020-11-21,17,5712,297.6190476190476
Elysian Park,central-la,2020-11-22,17,5712,297.6190476190476
Elysian Park,central-la,2020-11-23,20,5712,350.140056022409
Elysian Park,central-la,2020-11-24,20,5712,350.140056022409
Elysian Valley,central-la,2020-11-11,0,10171,0
Elysian Valley,central-la,2020-11-12,1,10171,9.831874938550783
Elysian Valley,central-la,2020-11-13,2,10171,19.663749877101566
Elysian Valley,central-la,2020-11-14,9,10171,88.48687444695703
Elysian Valley,central-la,2020-11-15,14,10171,137.64624913971093
Elysian Valley,central-la,2020-11-16,16,10171,157.30999901681253
Elysian Valley,central-la,2020-11-17,16,10171,157.30999901681253
Elysian Valley,central-la,2020-11-18,21,10171,206.46937370956644
Elysian Valley,central-la,2020-11-19,26,10171,255.62874840232035
Elysian Valley,central-la,2020-11-20,26,10171,255.62874840232035
Elysian Valley,central-la,2020-11-21,32,10171,314.61999803362505
Elysian Valley,central-la,2020-11-22,32,10171,314.61999803362505
Elysian Valley,central-la,2020-11-23,32,10171,314.61999803362505
Elysian Valley,central-la,2020-11-24,36,10171,353.9474977878281
Encino,san-fernando-valley,2020-11-11,0,45172,0
Encino,san-fernando-valley,2020-11-12,10,45172,22.137607367395734
Encino,san-fernando-valley,2020-11-13,23,45172,50.91649694501018
Encino,san-fernando-valley,2020-11-14,40,45172,88.55042946958294
Encino,san-fernando-valley,2020-11-15,54,45172,119.54307978393696
Encino,san-fernando-valley,2020-11-16,60,45172,132.82564420437438
Encino,san-fernando-valley,2020-11-17,70,45172,154.96325157177012
Encino,san-fernando-valley,2020-11-18,91,45172,201.45222704330115
Encino,san-fernando-valley,2020-11-19,106,45172,234.65863809439477
Encino,san-fernando-valley,2020-11-20,106,45172,234.65863809439477
Encino,san-fernando-valley,2020-11-21,126,45172,278.9338528291862
Encino,san-fernando-valley,2020-11-22,132,45172,292.21641724962365
Encino,san-fernando-valley,2020-11-23,147,45172,325.42282830071724
Encino,san-fernando-valley,2020-11-24,154,45172,340.91915345789425
Exposition,south-la,2020-11-11,0,3326,0
Exposition,south-la,2020-11-12,1,3326,30.066145520144318
Exposition,south-la,2020-11-13,1,3326,30.066145520144318
Exposition,south-la,2020-11-14,1,3326,30.066145520144318
Exposition,south-la,2020-11-15,1,3326,30.066145520144318
Exposition,south-la,2020-11-16,1,3326,30.066145520144318
Exposition,south-la,2020-11-17,1,3326,30.066145520144318
Exposition,south-la,2020-11-18,2,3326,60.132291040288635
Exposition,south-la,2020-11-19,2,3326,60.132291040288635
Exposition,south-la,2020-11-20,2,3326,60.132291040288635
Exposition,south-la,2020-11-21,5,3326,150.3307276007216
Exposition,south-la,2020-11-22,6,3326,180.3968731208659
Exposition,south-la,2020-11-23,7,3326,210.46301864101022
Exposition,south-la,2020-11-24,8,3326,240.52916416115454
Exposition Park,south-la,2020-11-11,0,44917,0
Exposition Park,south-la,2020-11-12,4,44917,8.905314246276465
Exposition Park,south-la,2020-11-13,16,44917,35.62125698510586
Exposition Park,south-la,2020-11-14,33,44917,73.46884253178084
Exposition Park,south-la,2020-11-15,49,44917,109.0900995168867
Exposition Park,south-la,2020-11-16,64,44917,142.48502794042344
Exposition Park,south-la,2020-11-17,78,44917,173.6536278023911
Exposition Park,south-la,2020-11-18,99,44917,220.40652759534254
Exposition Park,south-la,2020-11-19,118,44917,262.70677026515574
Exposition Park,south-la,2020-11-20,118,44917,262.70677026515574
Exposition Park,south-la,2020-11-21,149,44917,331.72295567379837
Exposition Park,south-la,2020-11-22,159,44917,353.9862412894895
Exposition Park,south-la,2020-11-23,196,44917,436.3603980675468
Exposition Park,south-la,2020-11-24,213,44917,474.20798361422175
Faircrest Heights,central-la,2020-11-11,0,3600,0
Faircrest Heights,central-la,2020-11-12,0,3600,0
Faircrest Heights,central-la,2020-11-13,1,3600,27.77777777777778
Faircrest Heights,central-la,2020-11-14,2,3600,55.55555555555556
Faircrest Heights,central-la,2020-11-15,3,3600,83.33333333333334
Faircrest Heights,central-la,2020-11-16,3,3600,83.33333333333334
Faircrest Heights,central-la,2020-11-17,4,3600,111.11111111111111
Faircrest Heights,central-la,2020-11-18,6,3600,166.66666666666669
Faircrest Heights,central-la,2020-11-19,6,3600,166.66666666666669
Faircrest Heights,central-la,2020-11-20,6,3600,166.66666666666669
Faircrest Heights,central-la,2020-11-21,7,3600,194.44444444444443
Faircrest Heights,central-la,2020-11-22,7,3600,194.44444444444443
Faircrest Heights,central-la,2020-11-23,8,3600,222.22222222222223
Faircrest Heights,central-la,2020-11-24,8,3600,222.22222222222223
Figueroa Park Square,south-la,2020-11-11,0,8721,0
Figueroa Park Square,south-la,2020-11-12,7,8721,80.26602453847036
Figueroa Park Square,south-la,2020-11-13,13,8721,149.0654741428735
Figueroa Park Square,south-la,2020-11-14,16,8721,183.4651989450751
Figueroa Park Square,south-la,2020-11-15,19,8721,217.86492374727672
Figueroa Park Square,south-la,2020-11-16,20,8721,229.3314986813439
Figueroa Park Square,south-la,2020-11-17,25,8721,286.66437335167984
Figueroa Park Square,south-la,2020-11-18,27,8721,309.59752321981426
Figueroa Park Square,south-la,2020-11-19,29,8721,332.5306730879486
Figueroa Park Square,south-la,2020-11-20,29,8721,332.5306730879486
Figueroa Park Square,south-la,2020-11-21,34,8721,389.8635477582846
Figueroa Park Square,south-la,2020-11-22,36,8721,412.79669762641896
Figueroa Park Square,south-la,2020-11-23,40,8721,458.6629973626878
Figueroa Park Square,south-la,2020-11-24,44,8721,504.52929709895653
Florence-Firestone,south-la,2020-11-11,0,112150,0
Florence-Firestone,south-la,2020-11-12,39,112150,34.774855104770396
Florence-Firestone,south-la,2020-11-13,73,112150,65.09139545251895
Florence-Firestone,south-la,2020-11-14,134,112150,119.48283548818546
Florence-Firestone,south-la,2020-11-15,194,112150,172.98261257244764
Florence-Firestone,south-la,2020-11-16,247,112150,220.24074899687918
Florence-Firestone,south-la,2020-11-17,276,112150,246.0989745876059
Florence-Firestone,south-la,2020-11-18,344,112150,306.73205528310297
Florence-Firestone,south-la,2020-11-19,432,112150,385.19839500668746
Florence-Firestone,south-la,2020-11-20,432,112150,385.19839500668746
Florence-Firestone,south-la,2020-11-21,564,112150,502.89790459206415
Florence-Firestone,south-la,2020-11-22,613,112150,546.5893892108783
Florence-Firestone,south-la,2020-11-23,695,112150,619.7057512260366
Florence-Firestone,south-la,2020-11-24,777,112150,692.8221132411949
Franklin Canyon,westside,2020-11-11,0,0,NaN
Franklin Canyon,westside,2020-11-12,0,0,NaN
Franklin Canyon,westside,2020-11-13,0,0,NaN
Franklin Canyon,westside,2020-11-14,0,0,NaN
Franklin Canyon,westside,2020-11-15,0,0,NaN
Franklin Canyon,westside,2020-11-16,0,0,NaN
Franklin Canyon,westside,2020-11-17,0,0,NaN
Franklin Canyon,westside,2020-11-18,0,0,NaN
Franklin Canyon,westside,2020-11-19,0,0,NaN
Franklin Canyon,westside,2020-11-20,0,0,NaN
Franklin Canyon,westside,2020-11-21,0,0,NaN
Franklin Canyon,westside,2020-11-22,0,0,NaN
Franklin Canyon,westside,2020-11-23,0,0,NaN
Franklin Canyon,westside,2020-11-24,0,0,NaN
Gardena,south-bay,2020-11-11,0,61310,0
Gardena,south-bay,2020-11-12,7,61310,11.417387049420975
Gardena,south-bay,2020-11-13,25,61310,40.77638231936063
Gardena,south-bay,2020-11-14,34,61310,55.455879954330456
Gardena,south-bay,2020-11-15,46,61310,75.02854346762355
Gardena,south-bay,2020-11-16,66,61310,107.64964932311206
Gardena,south-bay,2020-11-17,71,61310,115.80492578698417
Gardena,south-bay,2020-11-18,94,61310,153.31919752079594
Gardena,south-bay,2020-11-19,107,61310,174.52291632686348
Gardena,south-bay,2020-11-20,107,61310,174.52291632686348
Gardena,south-bay,2020-11-21,152,61310,247.9204045017126
Gardena,south-bay,2020-11-22,166,61310,270.7551786005546
Gardena,south-bay,2020-11-23,179,61310,291.9588974066221
Gardena,south-bay,2020-11-24,194,61310,316.42472679823845
Glassell Park,northeast-la,2020-11-11,0,31604,0
Glassell Park,northeast-la,2020-11-12,11,31604,34.8057207948361
Glassell Park,northeast-la,2020-11-13,15,31604,47.46234653841286
Glassell Park,northeast-la,2020-11-14,23,31604,72.77559802556638
Glassell Park,northeast-la,2020-11-15,32,31604,101.2530059486141
Glassell Park,northeast-la,2020-11-16,46,31604,145.55119605113276
Glassell Park,northeast-la,2020-11-17,52,31604,164.53613466649793
Glassell Park,northeast-la,2020-11-18,58,31604,183.52107328186304
Glassell Park,northeast-la,2020-11-19,80,31604,253.13251487153525
Glassell Park,northeast-la,2020-11-20,80,31604,253.13251487153525
Glassell Park,northeast-la,2020-11-21,102,31604,322.74395646120746
Glassell Park,northeast-la,2020-11-22,106,31604,335.4005822047842
Glassell Park,northeast-la,2020-11-23,121,31604,382.8629287431971
Glassell Park,northeast-la,2020-11-24,131,31604,414.504493102139
Glendale,verdugos,2020-11-11,0,206493,0
Glendale,verdugos,2020-11-12,32,206493,15.496893357159808
Glendale,verdugos,2020-11-13,77,206493,37.289399640665785
Glendale,verdugos,2020-11-14,156,206493,75.54735511615405
Glendale,verdugos,2020-11-15,198,206493,95.88702764742631
Glendale,verdugos,2020-11-16,238,206493,115.25814434387607
Glendale,verdugos,2020-11-17,271,206493,131.2393156184471
Glendale,verdugos,2020-11-18,325,206493,157.3903231586543
Glendale,verdugos,2020-11-19,436,206493,211.14517199130236
Glendale,verdugos,2020-11-20,436,206493,211.14517199130236
Glendale,verdugos,2020-11-21,575,206493,278.4598025114653
Glendale,verdugos,2020-11-22,632,206493,306.0636438039062
Glendale,verdugos,2020-11-23,739,206493,357.88138096690926
Glendale,verdugos,2020-11-24,814,206493,394.2022247727526
Glendora,san-gabriel-valley,2020-11-11,0,53424,0
Glendora,san-gabriel-valley,2020-11-12,11,53424,20.589997005091345
Glendora,san-gabriel-valley,2020-11-13,23,53424,43.05181191973645
Glendora,san-gabriel-valley,2020-11-14,42,53424,78.61635220125787
Glendora,san-gabriel-valley,2020-11-15,60,53424,112.30907457322552
Glendora,san-gabriel-valley,2020-11-16,70,53424,131.0272536687631
Glendora,san-gabriel-valley,2020-11-17,88,53424,164.71997604073076
Glendora,san-gabriel-valley,2020-11-18,95,53424,177.82270140760707
Glendora,san-gabriel-valley,2020-11-19,123,53424,230.2336028751123
Glendora,san-gabriel-valley,2020-11-20,123,53424,230.2336028751123
Glendora,san-gabriel-valley,2020-11-21,157,53424,293.8754117999401
Glendora,san-gabriel-valley,2020-11-22,167,53424,312.5935908954777
Glendora,san-gabriel-valley,2020-11-23,190,53424,355.64540281521414
Glendora,san-gabriel-valley,2020-11-24,207,53424,387.466307277628
Gramercy Place,south-la,2020-11-11,0,10764,0
Gramercy Place,south-la,2020-11-12,1,10764,9.29022668153103
Gramercy Place,south-la,2020-11-13,2,10764,18.58045336306206
Gramercy Place,south-la,2020-11-14,3,10764,27.870680044593087
Gramercy Place,south-la,2020-11-15,7,10764,65.0315867707172
Gramercy Place,south-la,2020-11-16,9,10764,83.61204013377926
Gramercy Place,south-la,2020-11-17,14,10764,130.0631735414344
Gramercy Place,south-la,2020-11-18,16,10764,148.64362690449647
Gramercy Place,south-la,2020-11-19,17,10764,157.9338535860275
Gramercy Place,south-la,2020-11-20,17,10764,157.9338535860275
Gramercy Place,south-la,2020-11-21,25,10764,232.25566703827576
Gramercy Place,south-la,2020-11-22,27,10764,250.8361204013378
Gramercy Place,south-la,2020-11-23,31,10764,287.9970271274619
Gramercy Place,south-la,2020-11-24,32,10764,297.28725380899294
Granada Hills,san-fernando-valley,2020-11-11,0,58191,0
Granada Hills,san-fernando-valley,2020-11-12,10,58191,17.1847880256397
Granada Hills,san-fernando-valley,2020-11-13,20,58191,34.3695760512794
Granada Hills,san-fernando-valley,2020-11-14,55,58191,94.51633414101838
Granada Hills,san-fernando-valley,2020-11-15,66,58191,113.41960096922205
Granada Hills,san-fernando-valley,2020-11-16,86,58191,147.78917702050146
Granada Hills,san-fernando-valley,2020-11-17,102,58191,175.28483786152498
Granada Hills,san-fernando-valley,2020-11-18,138,58191,237.1500747538279
Granada Hills,san-fernando-valley,2020-11-19,183,58191,314.48162086920655
Granada Hills,san-fernando-valley,2020-11-20,183,58191,314.48162086920655
Granada Hills,san-fernando-valley,2020-11-21,254,58191,436.49361585124853
Granada Hills,san-fernando-valley,2020-11-22,274,58191,470.8631919025279
Granada Hills,san-fernando-valley,2020-11-23,320,58191,549.9132168204704
Granada Hills,san-fernando-valley,2020-11-24,339,58191,582.5643140691859
Green Meadows,south-la,2020-11-11,0,21505,0
Green Meadows,south-la,2020-11-12,7,21505,32.55056963496861
Green Meadows,south-la,2020-11-13,25,21505,116.25203441060219
Green Meadows,south-la,2020-11-14,36,21505,167.40292955126714
Green Meadows,south-la,2020-11-15,42,21505,195.30341780981166
Green Meadows,south-la,2020-11-16,52,21505,241.80423157405252
Green Meadows,south-la,2020-11-17,55,21505,255.75447570332483
Green Meadows,south-la,2020-11-18,73,21505,339.4559404789584
Green Meadows,south-la,2020-11-19,93,21505,432.4575680074401
Green Meadows,south-la,2020-11-20,93,21505,432.4575680074401
Green Meadows,south-la,2020-11-21,108,21505,502.20878865380143
Green Meadows,south-la,2020-11-22,111,21505,516.1590327830737
Green Meadows,south-la,2020-11-23,121,21505,562.6598465473146
Green Meadows,south-la,2020-11-24,126,21505,585.910253429435
Hacienda Heights,san-gabriel-valley,2020-11-11,0,55926,0
Hacienda Heights,san-gabriel-valley,2020-11-12,15,55926,26.821156528269498
Hacienda Heights,san-gabriel-valley,2020-11-13,28,55926,50.06615885276973
Hacienda Heights,san-gabriel-valley,2020-11-14,47,55926,84.03962378857777
Hacienda Heights,san-gabriel-valley,2020-11-15,70,55926,125.16539713192432
Hacienda Heights,san-gabriel-valley,2020-11-16,81,55926,144.8342452526553
Hacienda Heights,san-gabriel-valley,2020-11-17,96,55926,171.6554017809248
Hacienda Heights,san-gabriel-valley,2020-11-18,111,55926,198.4765583091943
Hacienda Heights,san-gabriel-valley,2020-11-19,133,55926,237.81425455065624
Hacienda Heights,san-gabriel-valley,2020-11-20,133,55926,237.81425455065624
Hacienda Heights,san-gabriel-valley,2020-11-21,158,55926,282.51618209777206
Hacienda Heights,san-gabriel-valley,2020-11-22,164,55926,293.24464470907986
Hacienda Heights,san-gabriel-valley,2020-11-23,191,55926,341.52272645996493
Hacienda Heights,san-gabriel-valley,2020-11-24,207,55926,370.1319600901191
Hancock Park,central-la,2020-11-11,0,17039,0
Hancock Park,central-la,2020-11-12,0,17039,0
Hancock Park,central-la,2020-11-13,3,17039,17.606667057925932
Hancock Park,central-la,2020-11-14,5,17039,29.34444509654322
Hancock Park,central-la,2020-11-15,6,17039,35.213334115851865
Hancock Park,central-la,2020-11-16,9,17039,52.8200011737778
Hancock Park,central-la,2020-11-17,10,17039,58.68889019308644
Hancock Park,central-la,2020-11-18,11,17039,64.55777921239509
Hancock Park,central-la,2020-11-19,15,17039,88.03333528962968
Hancock Park,central-la,2020-11-20,15,17039,88.03333528962968
Hancock Park,central-la,2020-11-21,20,17039,117.37778038617289
Hancock Park,central-la,2020-11-22,22,17039,129.11555842479018
Hancock Park,central-la,2020-11-23,25,17039,146.7222254827161
Hancock Park,central-la,2020-11-24,28,17039,164.32889254064204
Harbor City,harbor,2020-11-11,0,29070,0
Harbor City,harbor,2020-11-12,2,29070,6.879944960440317
Harbor City,harbor,2020-11-13,3,29070,10.319917440660474
Harbor City,harbor,2020-11-14,7,29070,24.079807361541107
Harbor City,harbor,2020-11-15,15,29070,51.59958720330237
Harbor City,harbor,2020-11-16,19,29070,65.359477124183
Harbor City,harbor,2020-11-17,25,29070,85.99931200550395
Harbor City,harbor,2020-11-18,40,29070,137.59889920880633
Harbor City,harbor,2020-11-19,52,29070,178.87856897144823
Harbor City,harbor,2020-11-20,52,29070,178.87856897144823
Harbor City,harbor,2020-11-21,66,29070,227.03818369453043
Harbor City,harbor,2020-11-22,70,29070,240.79807361541108
Harbor City,harbor,2020-11-23,82,29070,282.07774337805296
Harbor City,harbor,2020-11-24,93,29070,319.9174406604747
Harbor Gateway,harbor,2020-11-11,0,43600,0
Harbor Gateway,harbor,2020-11-12,8,43600,18.34862385321101
Harbor Gateway,harbor,2020-11-13,15,43600,34.403669724770644
Harbor Gateway,harbor,2020-11-14,22,43600,50.45871559633027
Harbor Gateway,harbor,2020-11-15,32,43600,73.39449541284404
Harbor Gateway,harbor,2020-11-16,36,43600,82.56880733944955
Harbor Gateway,harbor,2020-11-17,42,43600,96.3302752293578
Harbor Gateway,harbor,2020-11-18,52,43600,119.26605504587157
Harbor Gateway,harbor,2020-11-19,71,43600,162.8440366972477
Harbor Gateway,harbor,2020-11-20,71,43600,162.8440366972477
Harbor Gateway,harbor,2020-11-21,103,43600,236.23853211009174
Harbor Gateway,harbor,2020-11-22,118,43600,270.64220183486236
Harbor Gateway,harbor,2020-11-23,145,43600,332.56880733944956
Harbor Gateway,harbor,2020-11-24,152,43600,348.6238532110092
Harbor Pines,harbor,2020-11-11,0,2409,0
Harbor Pines,harbor,2020-11-12,1,2409,41.511000415110004
Harbor Pines,harbor,2020-11-13,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-14,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-15,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-16,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-17,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-18,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-19,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-20,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-21,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-22,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-23,2,2409,83.02200083022001
Harbor Pines,harbor,2020-11-24,3,2409,124.53300124533001
Harvard Heights,central-la,2020-11-11,0,18035,0
Harvard Heights,central-la,2020-11-12,2,18035,11.089548100914888
Harvard Heights,central-la,2020-11-13,7,18035,38.81341835320211
Harvard Heights,central-la,2020-11-14,12,18035,66.53728860548934
Harvard Heights,central-la,2020-11-15,15,18035,83.17161075686165
Harvard Heights,central-la,2020-11-16,20,18035,110.89548100914888
Harvard Heights,central-la,2020-11-17,23,18035,127.52980316052121
Harvard Heights,central-la,2020-11-18,31,18035,171.88799556418076
Harvard Heights,central-la,2020-11-19,40,18035,221.79096201829776
Harvard Heights,central-la,2020-11-20,40,18035,221.79096201829776
Harvard Heights,central-la,2020-11-21,52,18035,288.3282506237871
Harvard Heights,central-la,2020-11-22,60,18035,332.6864430274466
Harvard Heights,central-la,2020-11-23,70,18035,388.13418353202104
Harvard Heights,central-la,2020-11-24,73,18035,404.7685056833934
Harvard Park,south-la,2020-11-11,0,37935,0
Harvard Park,south-la,2020-11-12,11,37935,28.996968498747858
Harvard Park,south-la,2020-11-13,22,37935,57.993936997495716
Harvard Park,south-la,2020-11-14,33,37935,86.99090549624357
Harvard Park,south-la,2020-11-15,41,37935,108.07960985896928
Harvard Park,south-la,2020-11-16,46,37935,121.26005008567286
Harvard Park,south-la,2020-11-17,52,37935,137.07657835771712
Harvard Park,south-la,2020-11-18,66,37935,173.98181099248714
Harvard Park,south-la,2020-11-19,92,37935,242.52010017134572
Harvard Park,south-la,2020-11-20,92,37935,242.52010017134572
Harvard Park,south-la,2020-11-21,122,37935,321.6027415315671
Harvard Park,south-la,2020-11-22,131,37935,345.32753393963355
Harvard Park,south-la,2020-11-23,168,37935,442.86279161724
Harvard Park,south-la,2020-11-24,177,37935,466.5875840253064
Hawaiian Gardens,harbor,2020-11-11,0,14676,0
Hawaiian Gardens,harbor,2020-11-12,8,14676,54.510765876260564
Hawaiian Gardens,harbor,2020-11-13,9,14676,61.324611610793134
Hawaiian Gardens,harbor,2020-11-14,16,14676,109.02153175252113
Hawaiian Gardens,harbor,2020-11-15,20,14676,136.2769146906514
Hawaiian Gardens,harbor,2020-11-16,26,14676,177.15998909784682
Hawaiian Gardens,harbor,2020-11-17,28,14676,190.78768056691197
Hawaiian Gardens,harbor,2020-11-18,41,14676,279.3676751158354
Hawaiian Gardens,harbor,2020-11-19,46,14676,313.4369037884982
Hawaiian Gardens,harbor,2020-11-20,46,14676,313.4369037884982
Hawaiian Gardens,harbor,2020-11-21,54,14676,367.9476696647588
Hawaiian Gardens,harbor,2020-11-22,57,14676,388.3892068683565
Hawaiian Gardens,harbor,2020-11-23,66,14676,449.71381847914967
Hawaiian Gardens,harbor,2020-11-24,70,14676,476.9692014172799
Hawthorne,south-bay,2020-11-11,0,91301,0
Hawthorne,south-bay,2020-11-12,21,91301,23.00084336425669
Hawthorne,south-bay,2020-11-13,36,91301,39.43001719586861
Hawthorne,south-bay,2020-11-14,65,91301,71.19308660365165
Hawthorne,south-bay,2020-11-15,96,91301,105.14671252231629
Hawthorne,south-bay,2020-11-16,107,91301,117.19477333216504
Hawthorne,south-bay,2020-11-17,128,91301,140.19561669642172
Hawthorne,south-bay,2020-11-18,169,91301,185.1020251694943
Hawthorne,south-bay,2020-11-19,197,91301,215.76981632183654
Hawthorne,south-bay,2020-11-20,197,91301,215.76981632183654
Hawthorne,south-bay,2020-11-21,268,91301,293.534572458133
Hawthorne,south-bay,2020-11-22,299,91301,327.48819837679764
Hawthorne,south-bay,2020-11-23,359,91301,393.2048937032453
Hawthorne,south-bay,2020-11-24,386,91301,422.7774066001467
Hermosa Beach,south-bay,2020-11-11,0,19670,0
Hermosa Beach,south-bay,2020-11-12,2,19670,10.167768174885612
Hermosa Beach,south-bay,2020-11-13,5,19670,25.419420437214033
Hermosa Beach,south-bay,2020-11-14,10,19670,50.838840874428065
Hermosa Beach,south-bay,2020-11-15,15,19670,76.2582613116421
Hermosa Beach,south-bay,2020-11-16,17,19670,86.42602948652771
Hermosa Beach,south-bay,2020-11-17,18,19670,91.50991357397051
Hermosa Beach,south-bay,2020-11-18,24,19670,122.01321809862736
Hermosa Beach,south-bay,2020-11-19,29,19670,147.4326385358414
Hermosa Beach,south-bay,2020-11-20,29,19670,147.4326385358414
Hermosa Beach,south-bay,2020-11-21,35,19670,177.9359430604982
Hermosa Beach,south-bay,2020-11-22,37,19670,188.10371123538383
Hermosa Beach,south-bay,2020-11-23,41,19670,208.43924758515504
Hermosa Beach,south-bay,2020-11-24,42,19670,213.52313167259788
Hi Vista,antelope-valley,2020-11-11,0,1098,0
Hi Vista,antelope-valley,2020-11-12,0,1098,0
Hi Vista,antelope-valley,2020-11-13,0,1098,0
Hi Vista,antelope-valley,2020-11-14,2,1098,182.14936247723134
Hi Vista,antelope-valley,2020-11-15,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-16,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-17,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-18,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-19,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-20,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-21,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-22,1,1098,91.07468123861567
Hi Vista,antelope-valley,2020-11-23,2,1098,182.14936247723134
Hi Vista,antelope-valley,2020-11-24,2,1098,182.14936247723134
Hidden Hills,santa-monica-mountains,2020-11-11,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-12,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-13,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-14,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-15,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-16,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-17,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-18,0,1890,0
Hidden Hills,santa-monica-mountains,2020-11-19,1,1890,52.91005291005291
Hidden Hills,santa-monica-mountains,2020-11-20,1,1890,52.91005291005291
Hidden Hills,santa-monica-mountains,2020-11-21,2,1890,105.82010582010582
Hidden Hills,santa-monica-mountains,2020-11-22,2,1890,105.82010582010582
Hidden Hills,santa-monica-mountains,2020-11-23,2,1890,105.82010582010582
Hidden Hills,santa-monica-mountains,2020-11-24,2,1890,105.82010582010582
Highland Park,northeast-la,2020-11-11,0,48391,0
Highland Park,northeast-la,2020-11-12,13,48391,26.864499597032506
Highland Park,northeast-la,2020-11-13,21,48391,43.39649934905251
Highland Park,northeast-la,2020-11-14,50,48391,103.32499845012502
Highland Park,northeast-la,2020-11-15,67,48391,138.4554979231675
Highland Park,northeast-la,2020-11-16,86,48391,177.71899733421503
Highland Park,northeast-la,2020-11-17,98,48391,202.51699696224503
Highland Park,northeast-la,2020-11-18,122,48391,252.11299621830506
Highland Park,northeast-la,2020-11-19,164,48391,338.90599491641007
Highland Park,northeast-la,2020-11-20,164,48391,338.90599491641007
Highland Park,northeast-la,2020-11-21,205,48391,423.63249364551257
Highland Park,northeast-la,2020-11-22,216,48391,446.3639933045401
Highland Park,northeast-la,2020-11-23,253,48391,522.8244921576327
Highland Park,northeast-la,2020-11-24,277,48391,572.4204914136926
Historic Filipinotown,central-la,2020-11-11,0,13870,0
Historic Filipinotown,central-la,2020-11-12,2,13870,14.419610670511897
Historic Filipinotown,central-la,2020-11-13,7,13870,50.46863734679164
Historic Filipinotown,central-la,2020-11-14,10,13870,72.09805335255948
Historic Filipinotown,central-la,2020-11-15,19,13870,136.986301369863
Historic Filipinotown,central-la,2020-11-16,25,13870,180.2451333813987
Historic Filipinotown,central-la,2020-11-17,27,13870,194.6647440519106
Historic Filipinotown,central-la,2020-11-18,31,13870,223.50396539293436
Historic Filipinotown,central-la,2020-11-19,38,13870,273.972602739726
Historic Filipinotown,central-la,2020-11-20,38,13870,273.972602739726
Historic Filipinotown,central-la,2020-11-21,49,13870,353.28046142754147
Historic Filipinotown,central-la,2020-11-22,53,13870,382.11968276856527
Historic Filipinotown,central-la,2020-11-23,59,13870,425.37851478010094
Historic Filipinotown,central-la,2020-11-24,63,13870,454.21773612112474
Hollywood,central-la,2020-11-11,0,68254,0
Hollywood,central-la,2020-11-12,20,68254,29.302311952413046
Hollywood,central-la,2020-11-13,49,68254,71.79066428341196
Hollywood,central-la,2020-11-14,71,68254,104.02320743106633
Hollywood,central-la,2020-11-15,88,68254,128.9301725906174
Hollywood,central-la,2020-11-16,101,68254,147.97667535968588
Hollywood,central-la,2020-11-17,110,68254,161.16271573827174
Hollywood,central-la,2020-11-18,124,68254,181.67433410496088
Hollywood,central-la,2020-11-19,154,68254,225.62780203358048
Hollywood,central-la,2020-11-20,154,68254,225.62780203358048
