csa.hood.name,mapla.region.slug,date,cases,population,case.rate.100k
Harbor City,harbor,2020-06-01,103,29070,354.3171654626763
Harbor City,harbor,2020-06-02,106,29070,364.6370829033368
Harbor City,harbor,2020-06-03,112,29070,385.2769177846577
Harbor City,harbor,2020-06-04,113,29070,388.7168902648779
Harbor City,harbor,2020-06-05,113,29070,388.7168902648779
Harbor City,harbor,2020-06-06,121,29070,416.2366701066391
Harbor City,harbor,2020-06-07,126,29070,433.43653250773997
Harbor City,harbor,2020-06-08,128,29070,440.31647746818027
Harbor City,harbor,2020-06-09,129,29070,443.7564499484004
Harbor City,harbor,2020-06-10,134,29070,460.95631234950116
Harbor City,harbor,2020-06-11,138,29070,474.7162022703818
Harbor City,harbor,2020-06-12,141,29070,485.03611971104226
Harbor City,harbor,2020-06-13,144,29070,495.3560371517028
Harbor City,harbor,2020-06-14,144,29070,495.3560371517028
Harbor City,harbor,2020-06-15,143,29070,491.9160646714826
Harbor City,harbor,2020-06-16,145,29070,498.7960096319229
Harbor City,harbor,2020-06-17,146,29070,502.2359821121431
Harbor City,harbor,2020-06-18,154,29070,529.7557619539044
Harbor City,harbor,2020-06-19,157,29070,540.0756793945649
Harbor City,harbor,2020-06-20,159,29070,546.9556243550052
Harbor City,harbor,2020-06-21,161,29070,553.8355693154455
Harbor City,harbor,2020-06-22,166,29070,571.0354317165462
Harbor City,harbor,2020-06-23,170,29070,584.7953216374269
Harbor City,harbor,2020-06-24,173,29070,595.1152390780874
Harbor City,harbor,2020-06-25,175,29070,601.9951840385277
Harbor City,harbor,2020-06-26,182,29070,626.0749914000688
Harbor City,harbor,2020-06-27,183,29070,629.514963880289
Harbor City,harbor,2020-06-28,190,29070,653.5947712418301
Harbor City,harbor,2020-06-29,193,29070,663.9146886824906
Harbor City,harbor,2020-06-30,200,29070,687.9944960440316
Harbor City,harbor,2020-07-01,201,29070,691.4344685242519
Harbor City,harbor,2020-07-02,205,29070,705.1943584451325
Harbor City,harbor,2020-07-06,224,29070,770.5538355693154
Harbor City,harbor,2020-07-07,229,29070,787.7536979704163
Harbor City,harbor,2020-07-08,235,29070,808.3935328517372
Harbor City,harbor,2020-07-09,239,29070,822.1534227726179
Harbor City,harbor,2020-07-10,244,29070,839.3532851737186
Harbor City,harbor,2020-07-11,256,29070,880.6329549363605
Harbor City,harbor,2020-07-12,269,29070,925.3525971792225
Harbor City,harbor,2020-07-13,275,29070,945.9924320605435
Harbor Gateway,harbor,2020-03-27,4,43600,9.174311926605505
Harbor Gateway,harbor,2020-03-28,4,43600,9.174311926605505
Harbor Gateway,harbor,2020-03-29,4,43600,9.174311926605505
Harbor Gateway,harbor,2020-03-30,6,43600,13.761467889908259
Harbor Gateway,harbor,2020-03-31,9,43600,20.642201834862387
Harbor Gateway,harbor,2020-04-01,9,43600,20.642201834862387
Harbor Gateway,harbor,2020-04-02,11,43600,25.229357798165136
Harbor Gateway,harbor,2020-04-03,13,43600,29.816513761467892
Harbor Gateway,harbor,2020-04-04,15,43600,34.403669724770644
Harbor Gateway,harbor,2020-04-05,18,43600,41.284403669724774
Harbor Gateway,harbor,2020-04-06,21,43600,48.1651376146789
Harbor Gateway,harbor,2020-04-07,23,43600,52.752293577981646
Harbor Gateway,harbor,2020-04-08,26,43600,59.633027522935784
Harbor Gateway,harbor,2020-04-09,26,43600,59.633027522935784
Harbor Gateway,harbor,2020-04-10,30,43600,68.80733944954129
Harbor Gateway,harbor,2020-04-11,31,43600,71.10091743119266
Harbor Gateway,harbor,2020-04-12,32,43600,73.39449541284404
Harbor Gateway,harbor,2020-04-13,32,43600,73.39449541284404
Harbor Gateway,harbor,2020-04-14,32,43600,73.39449541284404
Harbor Gateway,harbor,2020-04-15,34,43600,77.98165137614679
Harbor Gateway,harbor,2020-04-16,34,43600,77.98165137614679
Harbor Gateway,harbor,2020-04-17,35,43600,80.27522935779817
Harbor Gateway,harbor,2020-04-18,39,43600,89.44954128440367
Harbor Gateway,harbor,2020-04-19,39,43600,89.44954128440367
Harbor Gateway,harbor,2020-04-20,43,43600,98.62385321100919
Harbor Gateway,harbor,2020-04-21,48,43600,110.09174311926607
Harbor Gateway,harbor,2020-04-22,49,43600,112.38532110091742
Harbor Gateway,harbor,2020-04-23,52,43600,119.26605504587157
Harbor Gateway,harbor,2020-04-24,53,43600,121.55963302752292
Harbor Gateway,harbor,2020-04-25,55,43600,126.1467889908257
Harbor Gateway,harbor,2020-04-26,56,43600,128.44036697247705
Harbor Gateway,harbor,2020-04-27,57,43600,130.73394495412845
Harbor Gateway,harbor,2020-04-28,59,43600,135.32110091743118
Harbor Gateway,harbor,2020-04-29,68,43600,155.96330275229357
Harbor Gateway,harbor,2020-04-30,68,43600,155.96330275229357
Harbor Gateway,harbor,2020-05-01,72,43600,165.1376146788991
Harbor Gateway,harbor,2020-05-02,73,43600,167.43119266055044
Harbor Gateway,harbor,2020-05-03,73,43600,167.43119266055044
Harbor Gateway,harbor,2020-05-04,73,43600,167.43119266055044
Harbor Gateway,harbor,2020-05-05,77,43600,176.60550458715596
Harbor Gateway,harbor,2020-05-06,78,43600,178.89908256880733
Harbor Gateway,harbor,2020-05-07,80,43600,183.4862385321101
Harbor Gateway,harbor,2020-05-08,81,43600,185.77981651376146
Harbor Gateway,harbor,2020-05-09,84,43600,192.6605504587156
Harbor Gateway,harbor,2020-05-10,84,43600,192.6605504587156
Harbor Gateway,harbor,2020-05-11,84,43600,192.6605504587156
Harbor Gateway,harbor,2020-05-12,87,43600,199.54128440366972
Harbor Gateway,harbor,2020-05-13,90,43600,206.42201834862385
Harbor Gateway,harbor,2020-05-14,97,43600,222.47706422018348
Harbor Gateway,harbor,2020-05-15,97,43600,222.47706422018348
Harbor Gateway,harbor,2020-05-16,100,43600,229.35779816513764
Harbor Gateway,harbor,2020-05-17,100,43600,229.35779816513764
Harbor Gateway,harbor,2020-05-18,104,43600,238.53211009174314
Harbor Gateway,harbor,2020-05-19,107,43600,245.41284403669724
Harbor Gateway,harbor,2020-05-20,107,43600,245.41284403669724
Harbor Gateway,harbor,2020-05-21,111,43600,254.58715596330273
Harbor Gateway,harbor,2020-05-22,111,43600,254.58715596330273
Harbor Gateway,harbor,2020-05-23,113,43600,259.1743119266055
Harbor Gateway,harbor,2020-05-24,116,43600,266.0550458715596
Harbor Gateway,harbor,2020-05-25,120,43600,275.22935779816515
Harbor Gateway,harbor,2020-05-26,127,43600,291.2844036697248
Harbor Gateway,harbor,2020-05-27,128,43600,293.57798165137615
Harbor Gateway,harbor,2020-05-28,131,43600,300.45871559633025
Harbor Gateway,harbor,2020-05-29,139,43600,318.8073394495413
Harbor Gateway,harbor,2020-05-30,148,43600,339.44954128440367
Harbor Gateway,harbor,2020-05-31,149,43600,341.74311926605503
Harbor Gateway,harbor,2020-06-01,153,43600,350.91743119266056
Harbor Gateway,harbor,2020-06-02,154,43600,353.2110091743119
Harbor Gateway,harbor,2020-06-03,159,43600,364.6788990825688
Harbor Gateway,harbor,2020-06-04,163,43600,373.8532110091743
Harbor Gateway,harbor,2020-06-05,165,43600,378.4403669724771
Harbor Gateway,harbor,2020-06-06,168,43600,385.3211009174312
Harbor Gateway,harbor,2020-06-07,171,43600,392.2018348623853
Harbor Gateway,harbor,2020-06-08,177,43600,405.9633027522936
Harbor Gateway,harbor,2020-06-09,178,43600,408.25688073394497
Harbor Gateway,harbor,2020-06-10,179,43600,410.5504587155963
Harbor Gateway,harbor,2020-06-11,183,43600,419.72477064220186
Harbor Gateway,harbor,2020-06-12,184,43600,422.01834862385317
Harbor Gateway,harbor,2020-06-13,189,43600,433.48623853211006
Harbor Gateway,harbor,2020-06-14,192,43600,440.3669724770643
Harbor Gateway,harbor,2020-06-15,198,43600,454.1284403669725
Harbor Gateway,harbor,2020-06-16,204,43600,467.8899082568807
Harbor Gateway,harbor,2020-06-17,211,43600,483.9449541284404
Harbor Gateway,harbor,2020-06-18,214,43600,490.8256880733945
Harbor Gateway,harbor,2020-06-19,219,43600,502.29357798165137
Harbor Gateway,harbor,2020-06-20,229,43600,525.2293577981651
Harbor Gateway,harbor,2020-06-21,238,43600,545.8715596330276
Harbor Gateway,harbor,2020-06-22,247,43600,566.5137614678898
Harbor Gateway,harbor,2020-06-23,256,43600,587.1559633027523
Harbor Gateway,harbor,2020-06-24,261,43600,598.6238532110092
Harbor Gateway,harbor,2020-06-25,267,43600,612.3853211009174
Harbor Gateway,harbor,2020-06-26,272,43600,623.8532110091743
Harbor Gateway,harbor,2020-06-27,277,43600,635.3211009174312
Harbor Gateway,harbor,2020-06-28,290,43600,665.1376146788991
Harbor Gateway,harbor,2020-06-29,293,43600,672.0183486238533
Harbor Gateway,harbor,2020-06-30,301,43600,690.3669724770642
Harbor Gateway,harbor,2020-07-01,311,43600,713.302752293578
Harbor Gateway,harbor,2020-07-02,322,43600,738.5321100917431
Harbor Gateway,harbor,2020-07-06,354,43600,811.9266055045872
Harbor Gateway,harbor,2020-07-07,372,43600,853.2110091743119
Harbor Gateway,harbor,2020-07-08,385,43600,883.0275229357799
Harbor Gateway,harbor,2020-07-09,390,43600,894.4954128440368
Harbor Gateway,harbor,2020-07-10,397,43600,910.5504587155963
Harbor Gateway,harbor,2020-07-11,411,43600,942.6605504587156
Harbor Gateway,harbor,2020-07-12,423,43600,970.183486238532
Harbor Gateway,harbor,2020-07-13,430,43600,986.2385321100918
Harbor Pines,harbor,2020-03-27,0,2409,0
Harbor Pines,harbor,2020-03-28,0,2409,0
Harbor Pines,harbor,2020-03-29,0,2409,0
Harbor Pines,harbor,2020-03-30,0,2409,0
Harbor Pines,harbor,2020-03-31,0,2409,0
Harbor Pines,harbor,2020-04-01,0,2409,0
Harbor Pines,harbor,2020-04-02,0,2409,0
Harbor Pines,harbor,2020-04-03,0,2409,0
Harbor Pines,harbor,2020-04-04,0,2409,0
Harbor Pines,harbor,2020-04-05,0,2409,0
Harbor Pines,harbor,2020-04-06,0,2409,0
Harbor Pines,harbor,2020-04-07,0,2409,0
Harbor Pines,harbor,2020-04-08,0,2409,0
Harbor Pines,harbor,2020-04-09,0,2409,0
Harbor Pines,harbor,2020-04-10,0,2409,0
Harbor Pines,harbor,2020-04-11,0,2409,0
Harbor Pines,harbor,2020-04-12,0,2409,0
Harbor Pines,harbor,2020-04-13,0,2409,0
Harbor Pines,harbor,2020-04-14,0,2409,0
Harbor Pines,harbor,2020-04-15,0,2409,0
Harbor Pines,harbor,2020-04-16,0,2409,0
Harbor Pines,harbor,2020-04-17,0,2409,0
Harbor Pines,harbor,2020-04-18,0,2409,0
Harbor Pines,harbor,2020-04-19,0,2409,0
Harbor Pines,harbor,2020-04-20,0,2409,0
Harbor Pines,harbor,2020-04-21,0,2409,0
Harbor Pines,harbor,2020-04-22,0,2409,0
Harbor Pines,harbor,2020-04-23,0,2409,0
Harbor Pines,harbor,2020-04-24,0,2409,0
Harbor Pines,harbor,2020-04-25,0,2409,0
Harbor Pines,harbor,2020-04-26,0,2409,0
Harbor Pines,harbor,2020-04-27,0,2409,0
Harbor Pines,harbor,2020-04-28,0,2409,0
Harbor Pines,harbor,2020-04-29,0,2409,0
Harbor Pines,harbor,2020-04-30,0,2409,0
Harbor Pines,harbor,2020-05-01,0,2409,0
Harbor Pines,harbor,2020-05-02,0,2409,0
Harbor Pines,harbor,2020-05-03,1,2409,41.511000415110004
Harbor Pines,harbor,2020-05-04,1,2409,41.511000415110004
Harbor Pines,harbor,2020-05-05,2,2409,83.02200083022001
Harbor Pines,harbor,2020-05-06,2,2409,83.02200083022001
Harbor Pines,harbor,2020-05-07,2,2409,83.02200083022001
Harbor Pines,harbor,2020-05-08,2,2409,83.02200083022001
Harbor Pines,harbor,2020-05-09,4,2409,166.04400166044002
Harbor Pines,harbor,2020-05-10,4,2409,166.04400166044002
Harbor Pines,harbor,2020-05-11,5,2409,207.55500207555005
Harbor Pines,harbor,2020-05-12,6,2409,249.06600249066003
Harbor Pines,harbor,2020-05-13,6,2409,249.06600249066003
Harbor Pines,harbor,2020-05-14,6,2409,249.06600249066003
Harbor Pines,harbor,2020-05-15,6,2409,249.06600249066003
Harbor Pines,harbor,2020-05-16,6,2409,249.06600249066003
Harbor Pines,harbor,2020-05-17,8,2409,332.08800332088003
Harbor Pines,harbor,2020-05-18,8,2409,332.08800332088003
Harbor Pines,harbor,2020-05-19,8,2409,332.08800332088003
Harbor Pines,harbor,2020-05-20,8,2409,332.08800332088003
Harbor Pines,harbor,2020-05-21,8,2409,332.08800332088003
Harbor Pines,harbor,2020-05-22,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-23,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-24,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-25,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-26,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-27,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-28,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-29,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-30,9,2409,373.59900373599004
Harbor Pines,harbor,2020-05-31,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-01,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-02,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-03,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-04,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-05,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-06,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-07,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-08,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-09,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-10,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-11,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-12,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-13,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-14,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-15,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-16,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-17,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-18,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-19,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-20,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-21,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-22,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-23,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-24,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-25,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-26,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-27,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-28,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-29,9,2409,373.59900373599004
Harbor Pines,harbor,2020-06-30,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-01,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-02,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-06,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-07,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-08,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-09,9,2409,373.59900373599004
Harbor Pines,harbor,2020-07-10,10,2409,415.1100041511001
Harbor Pines,harbor,2020-07-11,10,2409,415.1100041511001
Harbor Pines,harbor,2020-07-12,10,2409,415.1100041511001
Harbor Pines,harbor,2020-07-13,10,2409,415.1100041511001
Harvard Heights,central-la,2020-03-27,0,18035,0
Harvard Heights,central-la,2020-03-28,0,18035,0
Harvard Heights,central-la,2020-03-29,0,18035,0
Harvard Heights,central-la,2020-03-30,0,18035,0
Harvard Heights,central-la,2020-03-31,0,18035,0
Harvard Heights,central-la,2020-04-01,5,18035,27.72387025228722
Harvard Heights,central-la,2020-04-02,6,18035,33.26864430274467
Harvard Heights,central-la,2020-04-03,8,18035,44.35819240365955
Harvard Heights,central-la,2020-04-04,9,18035,49.90296645411699
Harvard Heights,central-la,2020-04-05,9,18035,49.90296645411699
Harvard Heights,central-la,2020-04-06,9,18035,49.90296645411699
Harvard Heights,central-la,2020-04-07,10,18035,55.44774050457444
Harvard Heights,central-la,2020-04-08,12,18035,66.53728860548934
Harvard Heights,central-la,2020-04-09,12,18035,66.53728860548934
Harvard Heights,central-la,2020-04-10,16,18035,88.7163848073191
Harvard Heights,central-la,2020-04-11,18,18035,99.80593290823398
Harvard Heights,central-la,2020-04-12,21,18035,116.44025505960633
Harvard Heights,central-la,2020-04-13,21,18035,116.44025505960633
Harvard Heights,central-la,2020-04-14,20,18035,110.89548100914888
Harvard Heights,central-la,2020-04-15,24,18035,133.07457721097867
Harvard Heights,central-la,2020-04-16,25,18035,138.6193512614361
Harvard Heights,central-la,2020-04-17,25,18035,138.6193512614361
Harvard Heights,central-la,2020-04-18,29,18035,160.79844746326586
Harvard Heights,central-la,2020-04-19,29,18035,160.79844746326586
Harvard Heights,central-la,2020-04-20,31,18035,171.88799556418076
Harvard Heights,central-la,2020-04-21,32,18035,177.4327696146382
Harvard Heights,central-la,2020-04-22,37,18035,205.15663986692542
Harvard Heights,central-la,2020-04-23,42,18035,232.88051011921266
Harvard Heights,central-la,2020-04-24,43,18035,238.4252841696701
Harvard Heights,central-la,2020-04-25,45,18035,249.51483227058498
Harvard Heights,central-la,2020-04-26,47,18035,260.6043803714999
Harvard Heights,central-la,2020-04-27,50,18035,277.2387025228722
Harvard Heights,central-la,2020-04-28,54,18035,299.417798724702
Harvard Heights,central-la,2020-04-29,56,18035,310.5073468256169
Harvard Heights,central-la,2020-04-30,56,18035,310.5073468256169
Harvard Heights,central-la,2020-05-01,59,18035,327.1416689769892
Harvard Heights,central-la,2020-05-02,61,18035,338.2312170779041
Harvard Heights,central-la,2020-05-03,64,18035,354.8655392292764
Harvard Heights,central-la,2020-05-04,64,18035,354.8655392292764
Harvard Heights,central-la,2020-05-05,67,18035,371.4998613806488
Harvard Heights,central-la,2020-05-06,70,18035,388.13418353202104
Harvard Heights,central-la,2020-05-07,72,18035,399.22373163293594
Harvard Heights,central-la,2020-05-08,73,18035,404.7685056833934
Harvard Heights,central-la,2020-05-09,79,18035,438.03714998613805
Harvard Heights,central-la,2020-05-10,83,18035,460.21624618796784
Harvard Heights,central-la,2020-05-11,84,18035,465.7610202384253
Harvard Heights,central-la,2020-05-12,88,18035,487.9401164402551
Harvard Heights,central-la,2020-05-13,91,18035,504.5744385916274
Harvard Heights,central-la,2020-05-14,92,18035,510.11921264208485
Harvard Heights,central-la,2020-05-15,92,18035,510.11921264208485
Harvard Heights,central-la,2020-05-16,95,18035,526.7535347934572
Harvard Heights,central-la,2020-05-17,95,18035,526.7535347934572
Harvard Heights,central-la,2020-05-18,98,18035,543.3878569448294
Harvard Heights,central-la,2020-05-19,100,18035,554.4774050457444
Harvard Heights,central-la,2020-05-20,100,18035,554.4774050457444
Harvard Heights,central-la,2020-05-21,107,18035,593.2908233989465
Harvard Heights,central-la,2020-05-22,114,18035,632.1042417521486
Harvard Heights,central-la,2020-05-23,118,18035,654.2833379539784
Harvard Heights,central-la,2020-05-24,119,18035,659.8281120044359
Harvard Heights,central-la,2020-05-25,124,18035,687.551982256723
Harvard Heights,central-la,2020-05-26,126,18035,698.641530357638
Harvard Heights,central-la,2020-05-27,129,18035,715.2758525090103
Harvard Heights,central-la,2020-05-28,130,18035,720.8206265594678
Harvard Heights,central-la,2020-05-29,134,18035,742.9997227612976
Harvard Heights,central-la,2020-05-30,136,18035,754.0892708622124
Harvard Heights,central-la,2020-05-31,136,18035,754.0892708622124
Harvard Heights,central-la,2020-06-01,138,18035,765.1788189631272
Harvard Heights,central-la,2020-06-02,140,18035,776.2683670640421
Harvard Heights,central-la,2020-06-03,143,18035,792.9026892154144
Harvard Heights,central-la,2020-06-04,150,18035,831.7161075686166
Harvard Heights,central-la,2020-06-05,152,18035,842.8056556695315
Harvard Heights,central-la,2020-06-06,153,18035,848.3504297199889
Harvard Heights,central-la,2020-06-07,160,18035,887.163848073191
Harvard Heights,central-la,2020-06-08,162,18035,898.2533961741059
Harvard Heights,central-la,2020-06-09,166,18035,920.4324923759357
Harvard Heights,central-la,2020-06-10,171,18035,948.156362628223
Harvard Heights,central-la,2020-06-11,172,18035,953.7011366786804
Harvard Heights,central-la,2020-06-12,173,18035,959.2459107291378
Harvard Heights,central-la,2020-06-13,176,18035,975.8802328805102
Harvard Heights,central-la,2020-06-14,176,18035,975.8802328805102
Harvard Heights,central-la,2020-06-15,176,18035,975.8802328805102
Harvard Heights,central-la,2020-06-16,180,18035,998.0593290823399
Harvard Heights,central-la,2020-06-17,183,18035,1014.6936512337123
Harvard Heights,central-la,2020-06-18,184,18035,1020.2384252841697
Harvard Heights,central-la,2020-06-19,186,18035,1031.3279733850845
Harvard Heights,central-la,2020-06-20,189,18035,1047.962295536457
Harvard Heights,central-la,2020-06-21,191,18035,1059.0518436373718
Harvard Heights,central-la,2020-06-22,193,18035,1070.1413917382868
Harvard Heights,central-la,2020-06-23,198,18035,1097.8652619905738
Harvard Heights,central-la,2020-06-24,202,18035,1120.0443581924035
Harvard Heights,central-la,2020-06-25,204,18035,1131.1339062933184
Harvard Heights,central-la,2020-06-26,206,18035,1142.2234543942334
Harvard Heights,central-la,2020-06-27,209,18035,1158.8577765456057
Harvard Heights,central-la,2020-06-28,215,18035,1192.1264208483503
Harvard Heights,central-la,2020-06-29,223,18035,1236.48461325201
Harvard Heights,central-la,2020-06-30,231,18035,1280.8428056556695
Harvard Heights,central-la,2020-07-01,235,18035,1303.0219018574994
Harvard Heights,central-la,2020-07-02,238,18035,1319.6562240088717
Harvard Heights,central-la,2020-07-06,257,18035,1425.0069309675632
Harvard Heights,central-la,2020-07-07,270,18035,1497.0889936235099
Harvard Heights,central-la,2020-07-08,276,18035,1530.3576379262545
Harvard Heights,central-la,2020-07-09,278,18035,1541.4471860271692
Harvard Heights,central-la,2020-07-10,285,18035,1580.2606043803714
Harvard Heights,central-la,2020-07-11,290,18035,1607.9844746326587
Harvard Heights,central-la,2020-07-12,298,18035,1652.3426670363183
Harvard Heights,central-la,2020-07-13,302,18035,1674.521763238148
Harvard Park,south-la,2020-03-27,1,37935,2.6360880453407143
Harvard Park,south-la,2020-03-28,2,37935,5.272176090681429
Harvard Park,south-la,2020-03-29,2,37935,5.272176090681429
Harvard Park,south-la,2020-03-30,3,37935,7.908264136022143
Harvard Park,south-la,2020-03-31,4,37935,10.544352181362857
Harvard Park,south-la,2020-04-01,4,37935,10.544352181362857
Harvard Park,south-la,2020-04-02,5,37935,13.180440226703572
Harvard Park,south-la,2020-04-03,8,37935,21.088704362725714
Harvard Park,south-la,2020-04-04,12,37935,31.63305654408857
Harvard Park,south-la,2020-04-05,16,37935,42.17740872545143
Harvard Park,south-la,2020-04-06,19,37935,50.085672861473576
Harvard Park,south-la,2020-04-07,18,37935,47.449584816132855
Harvard Park,south-la,2020-04-08,22,37935,57.993936997495716
Harvard Park,south-la,2020-04-09,22,37935,57.993936997495716
Harvard Park,south-la,2020-04-10,24,37935,63.26611308817714
Harvard Park,south-la,2020-04-11,25,37935,65.90220113351785
Harvard Park,south-la,2020-04-12,25,37935,65.90220113351785
Harvard Park,south-la,2020-04-13,27,37935,71.17437722419929
Harvard Park,south-la,2020-04-14,28,37935,73.81046526954
Harvard Park,south-la,2020-04-15,31,37935,81.71872940556214
Harvard Park,south-la,2020-04-16,31,37935,81.71872940556214
Harvard Park,south-la,2020-04-17,37,37935,97.53525767760642
Harvard Park,south-la,2020-04-18,41,37935,108.07960985896928
Harvard Park,south-la,2020-04-19,42,37935,110.71569790431
Harvard Park,south-la,2020-04-20,50,37935,131.8044022670357
Harvard Park,south-la,2020-04-21,60,37935,158.16528272044286
Harvard Park,south-la,2020-04-22,69,37935,181.8900751285093
Harvard Park,south-la,2020-04-23,85,37935,224.06748385396074
Harvard Park,south-la,2020-04-24,95,37935,250.42836430736784
Harvard Park,south-la,2020-04-25,99,37935,260.9727164887307
Harvard Park,south-la,2020-04-26,102,37935,268.88098062475285
Harvard Park,south-la,2020-04-27,109,37935,287.33359694213783
Harvard Park,south-la,2020-04-28,112,37935,295.24186107816
Harvard Park,south-la,2020-04-29,118,37935,311.05838935020427
Harvard Park,south-la,2020-04-30,118,37935,311.05838935020427
Harvard Park,south-la,2020-05-01,130,37935,342.6914458942929
Harvard Park,south-la,2020-05-02,133,37935,350.599710030315
Harvard Park,south-la,2020-05-03,136,37935,358.50797416633714
Harvard Park,south-la,2020-05-04,136,37935,358.50797416633714
Harvard Park,south-la,2020-05-05,153,37935,403.3214709371293
Harvard Park,south-la,2020-05-06,163,37935,429.68235139053644
Harvard Park,south-la,2020-05-07,169,37935,445.4988796625807
Harvard Park,south-la,2020-05-08,170,37935,448.1349677079215
Harvard Park,south-la,2020-05-09,171,37935,450.77105575326215
Harvard Park,south-la,2020-05-10,174,37935,458.6793198892843
Harvard Park,south-la,2020-05-11,178,37935,469.2236720706472
Harvard Park,south-la,2020-05-12,186,37935,490.3123764333729
Harvard Park,south-la,2020-05-13,190,37935,500.8567286147357
Harvard Park,south-la,2020-05-14,195,37935,514.0371688414393
Harvard Park,south-la,2020-05-15,195,37935,514.0371688414393
Harvard Park,south-la,2020-05-16,200,37935,527.2176090681428
Harvard Park,south-la,2020-05-17,205,37935,540.3980492948464
Harvard Park,south-la,2020-05-18,213,37935,561.4867536575721
Harvard Park,south-la,2020-05-19,220,37935,579.9393699749571
Harvard Park,south-la,2020-05-20,220,37935,579.9393699749571
Harvard Park,south-la,2020-05-21,238,37935,627.38895479109
Harvard Park,south-la,2020-05-22,245,37935,645.841571108475
Harvard Park,south-la,2020-05-23,252,37935,664.29418742586
Harvard Park,south-la,2020-05-24,259,37935,682.746803743245
Harvard Park,south-la,2020-05-25,262,37935,690.6550678792671
Harvard Park,south-la,2020-05-26,271,37935,714.3798602873336
Harvard Park,south-la,2020-05-27,278,37935,732.8324766047186
Harvard Park,south-la,2020-05-28,293,37935,772.3737972848293
Harvard Park,south-la,2020-05-29,299,37935,788.1903255568735
Harvard Park,south-la,2020-05-30,306,37935,806.6429418742586
Harvard Park,south-la,2020-05-31,318,37935,838.2759984183471
Harvard Park,south-la,2020-06-01,324,37935,854.0925266903915
Harvard Park,south-la,2020-06-02,338,37935,890.9977593251614
Harvard Park,south-la,2020-06-03,350,37935,922.6308158692501
Harvard Park,south-la,2020-06-04,356,37935,938.4473441412944
Harvard Park,south-la,2020-06-05,361,37935,951.6277843679978
Harvard Park,south-la,2020-06-06,370,37935,975.3525767760644
Harvard Park,south-la,2020-06-07,383,37935,1009.6217213654937
Harvard Park,south-la,2020-06-08,390,37935,1028.0743376828786
Harvard Park,south-la,2020-06-09,395,37935,1041.2547779095821
Harvard Park,south-la,2020-06-10,400,37935,1054.4352181362856
Harvard Park,south-la,2020-06-11,418,37935,1101.8848029524186
Harvard Park,south-la,2020-06-12,426,37935,1122.9735073151442
Harvard Park,south-la,2020-06-13,441,37935,1162.514827995255
Harvard Park,south-la,2020-06-14,443,37935,1167.7870040859364
Harvard Park,south-la,2020-06-15,448,37935,1180.96744431264
Harvard Park,south-la,2020-06-16,456,37935,1202.0561486753656
Harvard Park,south-la,2020-06-17,470,37935,1238.9613813101357
Harvard Park,south-la,2020-06-18,476,37935,1254.77790958218
Harvard Park,south-la,2020-06-19,485,37935,1278.5027019902464
Harvard Park,south-la,2020-06-20,498,37935,1312.7718465796756
Harvard Park,south-la,2020-06-21,501,37935,1320.6801107156978
