mapla.region.slug,date,cases,population,rate.cases,new.cases,new.cases.14day,new.cases.14dayavg,rate.new.cases.14dayavg
central-la,2021-01-06,63742,899384,7087.295304341638,1108,14542,1038.7142857142858,115.49174609669349
central-la,2021-01-07,65221,899384,7251.74119174902,1479,15074,1076.7142857142858,119.7168601747736
central-la,2021-01-08,66544,899384,7398.841873993755,1323,15442,1103,122.63949547690419
central-la,2021-01-09,67775,899384,7535.713332681035,1231,14529,1037.7857142857142,115.38850082786821
central-la,2021-01-10,68884,899384,7659.019951433425,1109,14635,1045.357142857143,116.23034686598193
central-la,2021-01-11,69834,899384,7764.647803385428,950,14557,1039.7857142857142,115.61087525303031
central-la,2021-01-12,70771,899384,7868.830221573878,937,14532,1038,115.41232665913559
central-la,2021-01-13,71729,899384,7975.347571226528,958,14733,1052.357142857143,117.00865735404932
central-la,2021-01-14,73249,899384,8144.352134349733,1520,15195,1085.357142857143,120.67783536922414
central-la,2021-01-15,73249,899384,8144.352134349733,0,13738,981.2857142857143,109.10642331703859
eastside,2020-03-27,15,244750,6.1287027579162405,,,,
eastside,2020-03-28,18,286558,6.281450875564459,3,,,
eastside,2020-03-29,24,286558,8.375267834085944,6,,,
eastside,2020-03-30,27,286558,9.422176313346688,3,,,
eastside,2020-03-31,32,286558,11.167023778781259,5,,,
eastside,2020-04-01,40,286558,13.958779723476574,8,,,
eastside,2020-04-02,58,286558,20.240230599041034,18,,,
eastside,2020-04-03,74,286558,25.823742488431662,16,,,
eastside,2020-04-04,103,286558,35.943857787952176,29,,,
eastside,2020-04-05,110,286558,38.38664423956058,7,,,
eastside,2020-04-06,123,286558,42.92324764969047,13,,,
eastside,2020-04-07,133,286558,46.41294258055961,10,,,
eastside,2020-04-08,149,286558,51.99645446995024,16,,,
eastside,2020-04-09,149,286558,51.99645446995024,0,,,
eastside,2020-04-10,178,286558,62.11656976947075,29,163,11.642857142857142,4.063001955226217
eastside,2020-04-11,192,286558,67.00214267268755,14,174,12.428571428571429,4.337192271223079
eastside,2020-04-12,201,286558,70.14286811046979,9,177,12.642857142857142,4.411971448313131
eastside,2020-04-13,208,286558,72.58565456207818,7,181,12.928571428571429,4.5116770177665355
eastside,2020-04-14,225,286558,78.51813594455572,17,193,13.785714285714286,4.8107937261267475
eastside,2020-04-15,236,286558,82.35680036851178,11,196,14,4.885572903216801
eastside,2020-04-16,254,289987,87.59013335080539,18,196,14,4.827802625634942
eastside,2020-04-17,260,289987,89.65919161893464,6,186,13.285714285714286,4.581486165143364
eastside,2020-04-18,277,289987,95.52152337863421,17,174,12.428571428571429,4.285906412553469
eastside,2020-04-19,287,289987,98.96995382551633,10,177,12.642857142857142,4.359801350700943
eastside,2020-04-20,353,289987,121.72959477493818,66,230,16.428571428571427,5.6652785913063095
eastside,2020-04-21,422,289987,145.5237648584247,69,289,20.642857142857142,7.118545708206624
eastside,2020-04-22,474,289987,163.45560318221163,52,325,23.214285714285715,8.005284965976308
eastside,2020-04-23,529,289987,182.42197064006317,55,380,27.142857142857142,9.36002549867999
eastside,2020-04-24,575,289987,198.28475069572082,46,397,28.357142857142858,9.778763481515675
eastside,2020-04-25,595,289987,205.18161158948502,20,403,28.785714285714285,9.92655335781062
eastside,2020-04-26,600,289987,206.90582681292608,5,399,28.5,9.82802677361399
eastside,2020-04-27,655,289987,225.87219427077764,55,447,31.928571428571427,11.010345783973568
eastside,2020-04-28,675,289987,232.76905516454184,20,450,32.142857142857146,11.084240722121042
eastside,2020-04-29,716,289987,246.90761999675848,41,480,34.285714285714285,11.823190103595776
eastside,2020-04-30,716,289987,246.90761999675848,0,462,33,11.379820474710934
eastside,2020-05-01,779,289987,268.6327318121157,63,519,37.07142857142857,12.783824299512933
eastside,2020-05-02,801,289987,276.21927879525634,22,524,37.42857142857143,12.906982529758723
eastside,2020-05-03,852,289987,293.8062740743551,51,565,40.357142857142854,13.916880017774194
eastside,2020-05-04,863,289987,297.5995475659254,11,510,36.42857142857143,12.562139485070514
eastside,2020-05-05,923,289987,318.290130247218,60,501,35.785714285714285,12.340454670628091
eastside,2020-05-06,948,289987,326.91120636442326,25,474,33.857142857142854,11.675400227300829
eastside,2020-05-07,977,289987,336.9116546603813,29,448,32,11.034977430022726
eastside,2020-05-08,1012,289987,348.9811612244687,35,437,31.214285714285715,10.76402932348199
eastside,2020-05-09,1056,289987,364.1542551907499,44,461,32.92857142857143,11.355188828661777
eastside,2020-05-10,1071,289987,369.3269008610731,15,471,33.642857142857146,11.601505289153357
eastside,2020-05-11,1092,289987,376.5686047995255,21,437,31.214285714285715,10.76402932348199
eastside,2020-05-12,1120,289987,386.22421005079536,28,445,31.785714285714285,10.961082491875251
eastside,2020-05-13,1162,289987,400.7076179277002,42,446,31.857142857142858,10.98571413792441
eastside,2020-05-14,1192,289987,411.0529092683465,30,476,34,11.724663519399146
eastside,2020-05-15,1192,289987,411.0529092683465,0,413,29.5,10.1728698183022
eastside,2020-05-16,1262,289987,435.1919223965212,70,461,32.92857142857143,11.355188828661777
eastside,2020-05-17,1283,289987,442.4336263349736,21,431,30.785714285714285,10.616239447187041
eastside,2020-05-18,1294,289987,446.2268998265439,11,431,30.785714285714285,10.616239447187041
eastside,2020-05-19,1374,289987,473.81434340160075,80,451,32.214285714285715,11.1088723681702
eastside,2020-05-20,1374,289987,473.81434340160075,0,426,30.428571428571427,10.493081216941253
eastside,2020-05-21,1499,289987,516.919723987627,125,522,37.285714285714285,12.857719237660406
eastside,2020-05-22,1533,289987,528.6443875070262,34,521,37.214285714285715,12.83308759161125
eastside,2020-05-23,1596,289987,550.3694993223834,63,540,38.57142857142857,13.301088866545248
eastside,2020-05-24,1643,289987,566.5771224227293,47,572,40.857142857142854,14.0893015401183
eastside,2020-05-25,1694,289987,584.164117701828,51,602,43,14.828250921593037
eastside,2020-05-26,1842,289987,635.2008883156831,148,722,51.57142857142857,17.78404844749198
eastside,2020-05-27,1873,289987,645.8910227010176,31,711,50.785714285714285,17.513100340951244
eastside,2020-05-28,1920,289987,662.0986458013635,47,728,52,17.93183832378693
eastside,2020-05-29,2104,289987,725.5497660239943,184,912,65.14285714285714,22.464061196831977
eastside,2020-05-30,2269,289987,782.4488683975488,165,1007,71.92857142857143,24.804067571501974
eastside,2020-05-31,2337,289987,805.8981954363471,68,1054,75.28571428571429,25.961754935812394
eastside,2020-06-01,2377,289987,819.6919172238755,40,1083,77.35714285714286,26.67607267123797
eastside,2020-06-02,2435,289987,839.6928138157917,58,1061,75.78571428571429,26.1341764581565
eastside,2020-06-03,2472,289987,852.4520064692556,37,1098,78.42857142857143,27.04554736197534
eastside,2020-06-04,2566,289987,884.8672526699472,94,1067,76.21428571428571,26.281966334451443
eastside,2020-06-05,2645,289987,912.1098532003158,79,1112,79.42857142857143,27.39039040666355
eastside,2020-06-06,2733,289987,942.4560411328783,88,1137,81.21428571428571,28.006181557892493
eastside,2020-06-07,2811,289987,969.3537986185588,78,1168,83.42857142857143,28.76976258541639
eastside,2020-06-08,2863,289987,987.2856369423456,52,1169,83.5,28.79439423146555
eastside,2020-06-09,2915,289987,1005.2174752661326,52,1073,76.64285714285714,26.42975621074639
eastside,2020-06-10,2987,289987,1030.046174483684,72,1114,79.57142857142857,27.439653698761866
eastside,2020-06-11,3140,289987,1082.80716032098,153,1220,87.14285714285714,30.0506081799726
eastside,2020-06-12,3274,289987,1129.0161283092002,134,1170,83.57142857142857,28.819025877514704
eastside,2020-06-13,3381,289987,1165.9143340908386,107,1112,79.42857142857143,27.39039040666355
eastside,2020-06-14,3465,289987,1194.8811498446482,84,1128,80.57142857142857,27.784496743450074
eastside,2020-06-15,3519,289987,1213.5026742578116,54,1142,81.57142857142857,28.129339788138285
eastside,2020-06-16,3634,289987,1253.1596243969557,115,1199,85.64285714285714,29.533343612940282
eastside,2020-06-17,3799,289987,1310.0587267705102,165,1327,94.78571428571429,32.6861943072325
eastside,2020-06-18,3832,289987,1321.4385472452213,33,1266,90.42857142857143,31.183663898233863
eastside,2020-06-19,3921,289987,1352.129578222472,89,1276,91.14285714285714,31.429980358725437
eastside,2020-06-20,4012,289987,1383.5102952890993,91,1279,91.35714285714286,31.503875296872916
eastside,2020-06-21,4111,289987,1417.649756713232,99,1300,92.85714285714286,32.02113986390523
eastside,2020-06-22,4317,289987,1488.687423919003,206,1454,103.85714285714286,35.814413355475544
eastside,2020-06-23,4419,289987,1523.8614144772007,102,1504,107.42857142857143,37.04599565793344
eastside,2020-06-24,4472,289987,1542.138095845676,53,1485,106.07142857142857,36.577994382999435
eastside,2020-06-25,4572,289987,1576.6224003144969,100,1432,102.28571428571429,35.27251714239407
eastside,2020-06-26,4675,289987,1612.1412339173826,103,1401,100.07142857142857,34.508936114870174
eastside,2020-06-27,4785,289987,1650.0739688330855,110,1404,100.28571428571429,34.58283105301765
eastside,2020-06-28,4923,289987,1697.6623090000587,138,1458,104.14285714285714,35.91293993967217
eastside,2020-06-29,5077,289987,1750.768137882043,154,1558,111.28571428571429,38.37610454458796
eastside,2020-06-30,5213,289987,1797.6667919596398,136,1579,112.78571428571429,38.89336911162028
eastside,2020-07-01,5270,289987,1817.3228455068677,57,1471,105.07142857142857,36.233151338311224
eastside,2020-07-02,5411,289987,1865.9457148079052,141,1579,112.78571428571429,38.89336911162028
eastside,2020-07-06,5820,289987,2006.9865200853833,409,1899,135.64285714285714,46.77549584735079
eastside,2020-07-07,6058,289987,2089.0591647211772,238,2046,146.14285714285714,50.396347816577
eastside,2020-07-08,6128,289987,2113.198177849352,70,2017,144.07142857142858,49.68203008115143
eastside,2020-07-09,6186,289987,2133.199074441268,58,1869,133.5,46.03654646587606
eastside,2020-07-10,6293,289987,2170.0972802229066,107,1874,133.85714285714286,46.15970469612184
eastside,2020-07-11,6448,289987,2223.547952149579,155,1976,141.14285714285714,48.67213259313594
eastside,2020-07-12,6628,289987,2285.619700193457,180,2056,146.85714285714286,50.642664277068576
eastside,2020-07-13,6744,289987,2325.6214933772894,116,2069,147.78571428571428,50.96287567570763
eastside,2020-07-14,6974,289987,2404.9353936555776,230,2189,156.35714285714286,53.91867320160658
eastside,2020-07-15,7077,289987,2440.454227258463,103,2154,153.85714285714286,53.05656558988605
eastside,2020-07-16,7338,289987,2530.458261922086,261,2261,161.5,55.69215171714595
eastside,2020-07-17,7468,289987,2575.2878577315537,130,2255,161.07142857142858,55.544361840851
eastside,2020-07-18,7590,289987,2617.358709183515,122,2320,165.71428571428572,57.14541883404626
eastside,2020-07-19,7717,289987,2661.153775858918,127,2306,164.71428571428572,56.80057578935805
eastside,2020-07-20,7924,289987,2732.536286109377,207,2104,150.28571428571428,51.824983287428154
eastside,2020-07-21,8030,289987,2769.0896488463277,106,1972,140.85714285714286,48.573606008939315
eastside,2020-07-22,8209,289987,2830.8165538455173,179,2081,148.64285714285714,51.25845542829752
eastside,2020-07-23,8263,289987,2849.4380782586804,54,2077,148.35714285714286,51.1599288441009
eastside,2020-07-24,8380,289987,2889.784714487201,117,2087,149.07142857142858,51.40624530459248
eastside,2020-07-25,8585,289987,2960.4775386482843,205,2137,152.64285714285714,52.63782760705037
eastside,2020-07-26,8649,289987,2982.54749350833,64,2021,144.35714285714286,49.78055666534806
eastside,2020-07-27,8787,289987,3030.1358336753024,138,2043,145.92857142857142,50.32245287842952
eastside,2020-07-28,8897,289987,3068.0685685910057,110,1923,137.35714285714286,47.36665535253058
eastside,2020-07-29,9150,289987,3155.313858897123,253,2073,148.07142857142858,51.06140225990427
eastside,2020-07-30,9293,289987,3204.626414287537,143,1955,139.64285714285714,48.15486802610363
eastside,2020-07-31,9421,289987,3248.7663240076276,128,1953,139.5,48.10560473400532
eastside,2020-08-01,9600,289987,3310.4932290068173,179,2010,143.57142857142858,49.509608558807315
eastside,2020-08-02,9670,289987,3334.6322421349923,70,1953,139.5,48.10560473400532
eastside,2020-08-03,9764,289987,3367.0474883356837,94,1840,131.42857142857142,45.322228730450476
eastside,2020-08-04,9861,289987,3400.4972636704406,97,1831,130.78571428571428,45.10054391600806
eastside,2020-08-05,9968,289987,3437.3954694520785,107,1759,125.64285714285714,43.32706540046869
eastside,2020-08-06,10156,289987,3502.2259618534626,188,1893,135.21428571428572,46.627705971055846
eastside,2020-08-07,10303,289987,3552.9178894226293,147,1923,137.35714285714286,47.36665535253058
eastside,2020-08-08,10421,289987,3593.609368695838,118,1836,131.14285714285714,45.22370214625385
eastside,2020-08-09,10514,289987,3625.679771851842,93,1865,133.21428571428572,45.93801988167942
eastside,2020-08-10,10608,289987,3658.0950180525333,94,1821,130.07142857142858,44.85422745551648
eastside,2020-08-11,10671,289987,3679.8201298678905,63,1774,126.71428571428571,43.69654009120606
eastside,2020-08-12,10770,289987,3713.9595912920236,99,1620,115.71428571428571,39.90326659963575
eastside,2020-08-13,10863,289987,3746.0299944480266,93,1570,112.14285714285714,38.671684297177855
eastside,2020-08-14,10985,289987,3788.1008458999886,122,1564,111.71428571428571,38.523894420882904
eastside,2020-08-15,11073,289987,3818.4470338325514,88,1473,105.21428571428571,36.28241463040954
eastside,2020-08-16,11126,289987,3836.7237152010266,53,1456,104,35.86367664757386
eastside,2020-08-17,11186,289987,3857.414297882319,60,1422,101.57142857142857,35.02620068190249
eastside,2020-08-18,11220,289987,3869.1389614017176,34,1359,97.07142857142857,33.47440698080554
eastside,2020-08-19,11303,289987,3897.7609341108396,83,1335,95.35714285714286,32.88324747562576
eastside,2020-08-20,11360,289987,3917.4169876580672,57,1204,86,29.656501843186074
eastside,2020-08-21,11433,289987,3942.590529920307,73,1130,80.71428571428571,27.833760035548387
eastside,2020-08-22,11512,289987,3969.8331304506755,79,1091,77.92857142857143,26.873125839631236
eastside,2020-08-23,11542,289987,3980.1784217913214,30,1028,73.42857142857143,25.321332138534288
eastside,2020-08-24,11595,289987,3998.4551031597966,53,987,70.5,24.311434650518816
eastside,2020-08-25,11614,289987,4005.007121008873,19,943,67.35714285714286,23.227642224355872
eastside,2020-08-26,11681,289987,4028.1116050029827,67,911,65.07142857142857,22.43942955078282
eastside,2020-08-27,11747,289987,4050.8712459524045,66,884,63.142857142857146,21.77437510745556
eastside,2020-08-28,11802,289987,4069.8376134102564,55,817,58.357142857142854,20.124054822161977
eastside,2020-08-29,11836,289987,4081.562276929655,34,763,54.5,18.793945935507455
eastside,2020-08-30,11891,289987,4100.5286443875075,55,765,54.642857142857146,18.843209227605772
eastside,2020-08-31,11931,289987,4114.322366175035,40,745,53.214285714285715,18.350576306622614
eastside,2020-09-01,11949,289987,4120.529540979423,18,729,52.07142857142857,17.956469969836085
eastside,2020-09-02,11991,289987,4135.012948856328,42,688,49.142857142857146,16.946572481820613
eastside,2020-09-03,12035,289987,4150.186042822609,44,675,48.214285714285715,16.62636108318156
eastside,2020-09-04,12082,289987,4166.393665922955,47,649,46.357142857142854,15.985938285903456
eastside,2020-09-05,12122,289987,4180.187387710484,40,610,43.57142857142857,15.0253040899863
eastside,2020-09-06,12149,289987,4189.498149917065,27,607,43.357142857142854,14.951409151838826
eastside,2020-09-07,12172,289987,4197.429539944894,23,577,41.214285714285715,14.21245977036409
eastside,2020-09-08,12184,289987,4201.567656481153,12,570,40.714285714285715,14.040038248019986
eastside,2020-09-09,12206,289987,4209.154203464293,22,525,37.5,12.93161417580788
eastside,2020-09-10,12272,289987,4231.913844413715,66,525,37.5,12.93161417580788
eastside,2020-09-11,12314,289987,4246.39725229062,42,512,36.57142857142857,12.611402777168827
eastside,2020-09-12,12353,289987,4259.846131033461,39,517,36.92857142857143,12.734561007414618
eastside,2020-09-13,12378,289987,4268.467207150666,25,487,34.785714285714285,11.995611625939882
eastside,2020-09-14,12400,289987,4276.053754133806,22,469,33.5,11.55224199705504
eastside,2020-09-15,12413,289987,4280.536713714752,13,464,33.142857142857146,11.429083766809251
eastside,2020-09-16,12465,289987,4298.468552038539,52,474,33.857142857142854,11.675400227300829
eastside,2020-09-17,12504,289987,4311.91743078138,39,469,33.5,11.55224199705504
eastside,2020-09-18,12558,289987,4330.538955194544,54,476,34,11.724663519399146
eastside,2020-09-19,12611,289987,4348.815636563018,53,489,34.92857142857143,12.044874918038198
eastside,2020-09-20,12645,289987,4360.540300082417,34,496,35.42857142857143,12.217296440382302
eastside,2020-09-21,12670,289987,4369.161376199622,25,498,35.57142857142857,12.266559732480617
eastside,2020-09-22,12689,289987,4375.713394048699,19,505,36.07142857142857,12.438981254824723
eastside,2020-09-23,12749,289987,4396.403976729992,60,543,38.785714285714285,13.374983804692722
eastside,2020-09-24,12775,289987,4405.369895891885,26,503,35.92857142857143,12.389717962726408
eastside,2020-09-25,12830,289987,4424.336263349736,55,516,36.857142857142854,12.70992936136546
eastside,2020-09-26,12887,289987,4443.992316896964,57,534,38.142857142857146,13.153298990250303
eastside,2020-09-27,12927,289987,4457.786038684493,40,549,39.214285714285715,13.52277368098767
eastside,2020-09-28,12964,289987,4470.5452313379565,37,564,40.285714285714285,13.892248371725037
eastside,2020-09-29,13002,289987,4483.6492670361085,38,589,42.07142857142857,14.508039522953984
eastside,2020-09-30,13042,289987,4497.442988823637,40,577,41.214285714285715,14.21245977036409
eastside,2020-10-01,13090,289987,4513.995454968671,48,586,41.857142857142854,14.434144584806509
eastside,2020-10-02,13143,289987,4532.272136337147,53,585,41.785714285714285,14.409512938757352
eastside,2020-10-03,13186,289987,4547.10038725874,43,575,41.07142857142857,14.163196478265773
eastside,2020-10-04,13220,289987,4558.825050778139,34,575,41.07142857142857,14.163196478265773
eastside,2020-10-05,13240,289987,4565.7219116719025,20,570,40.714285714285715,14.040038248019986
eastside,2020-10-06,13277,289987,4578.481104325367,37,588,42,14.483407876904826
eastside,2020-10-07,13373,289987,4611.586036615435,96,624,44.57142857142857,15.370147134674509
eastside,2020-10-08,13438,289987,4634.000834520169,65,663,47.357142857142854,16.330781330591666
eastside,2020-10-09,13482,289987,4649.17392848645,44,652,46.57142857142857,16.05983322405093
eastside,2020-10-10,13536,289987,4667.795452899612,54,649,46.357142857142854,15.985938285903456
eastside,2020-10-11,13589,289987,4686.072134268088,53,662,47.285714285714285,16.306149684542508
eastside,2020-10-12,13635,289987,4701.934914323746,46,671,47.92857142857143,16.52783449898493
eastside,2020-10-13,13674,289987,4715.383793066586,39,672,48,16.55246614503409
eastside,2020-10-14,13725,289987,4732.970788345685,51,683,48.785714285714285,16.823414251574825
eastside,2020-10-15,13775,289987,4750.212940580095,50,685,48.92857142857143,16.87267754367314
eastside,2020-10-16,13818,289987,4765.0411915016875,43,675,48.214285714285715,16.62636108318156
eastside,2020-10-17,13881,289987,4786.766303317045,63,695,49.642857142857146,17.11899400416472
eastside,2020-10-18,13891,289987,4790.214733763928,10,671,47.92857142857143,16.52783449898493
eastside,2020-10-19,13938,289987,4806.422356864274,47,698,49.857142857142854,17.19288894231219
eastside,2020-10-20,13960,289987,4814.008903847413,22,683,48.785714285714285,16.823414251574825
eastside,2020-10-21,13971,289987,4817.802177338984,11,598,42.714285714285715,14.729724337396405
eastside,2020-10-22,14115,289987,4867.459575774086,144,677,48.357142857142854,16.675624375279877
eastside,2020-10-23,14222,289987,4904.3577815557255,107,740,52.857142857142854,18.22741807637682
eastside,2020-10-24,14308,289987,4934.014283398911,86,772,55.142857142857146,19.015630749949878
eastside,2020-10-25,14329,289987,4941.255987337363,21,740,52.857142857142854,18.22741807637682
eastside,2020-10-26,14368,289987,4954.704866080204,39,733,52.357142857142854,18.054996554032716
eastside,2020-10-27,14437,289987,4978.49903616369,69,763,54.5,18.793945935507455
eastside,2020-10-28,14479,289987,4992.9824440405955,42,754,53.857142857142854,18.572261121065033
eastside,2020-10-29,14525,289987,5008.845224096252,46,750,53.57142857142857,18.473734536868403
eastside,2020-10-30,14561,289987,5021.259573705028,36,743,53.07142857142857,18.301313014524297
eastside,2020-10-31,14635,289987,5046.777959011955,74,754,53.857142857142854,18.572261121065033
eastside,2020-11-01,14709,289987,5072.296344318884,74,818,58.42857142857143,20.14868646821114
eastside,2020-11-02,14781,289987,5097.1250435364345,72,843,60.214285714285715,20.764477619440086
eastside,2020-11-03,14843,289987,5118.505312307103,62,883,63.07142857142857,21.7497434614064
eastside,2020-11-04,14912,289987,5142.29948239059,69,941,67.21428571428571,23.178378932257555
eastside,2020-11-05,14993,289987,5170.231769010335,81,878,62.714285714285715,21.62658523116061
eastside,2020-11-06,15109,289987,5210.2335621941675,116,887,63.357142857142854,21.84827004560303
eastside,2020-11-07,15214,289987,5246.442081886429,105,906,64.71428571428571,22.316271320537027
eastside,2020-11-08,15317,289987,5281.960915489315,103,988,70.57142857142857,24.33606629656797
eastside,2020-11-09,15395,289987,5308.858672974996,78,1027,73.35714285714286,25.296700492485133
eastside,2020-11-10,15473,289987,5335.756430460676,78,1036,74,25.518385306927552
eastside,2020-11-11,15553,289987,5363.343874035733,80,1074,76.71428571428571,26.45438785679555
eastside,2020-11-12,15652,289987,5397.483335459866,99,1127,80.5,27.75986509740092
eastside,2020-11-13,15748,289987,5430.588267749933,96,1187,84.78571428571429,29.23776386035039
eastside,2020-11-14,15912,289987,5487.1425270787995,164,1277,91.21428571428571,31.454612004774596
eastside,2020-11-15,16039,289987,5530.937593754203,127,1330,95,32.760089245379966
eastside,2020-11-16,16176,289987,5578.181090876487,137,1395,99.64285714285714,34.36114623857522
eastside,2020-11-17,16261,289987,5607.492749674985,85,1418,101.28571428571429,34.92767409770586
eastside,2020-11-18,16436,289987,5667.840282495422,175,1524,108.85714285714286,37.538628578916594
eastside,2020-11-19,16614,289987,5729.222344449924,178,1621,115.78571428571429,39.92789824568491
eastside,2020-11-20,16614,289987,5729.222344449924,0,1505,107.5,37.07062730398259
eastside,2020-11-21,16952,289987,5845.7792935545385,338,1738,124.14285714285714,42.80980083343638
eastside,2020-11-22,17065,289987,5884.746557604306,113,1748,124.85714285714286,43.05611729392796
eastside,2020-11-23,17348,289987,5982.33713925107,283,1953,139.5,48.10560473400532
eastside,2020-11-24,17511,289987,6038.5465555352475,163,2038,145.57142857142858,50.19929464818374
eastside,2020-11-25,17677,289987,6095.790500953491,166,2124,151.71428571428572,52.317616208411316
eastside,2020-11-26,17843,289987,6153.034446371734,166,2191,156.5,53.9679364937049
eastside,2020-11-27,17995,289987,6205.450589164342,152,2247,160.5,55.347308672457736
eastside,2020-11-28,18082,289987,6235.4519340522165,87,2170,155,53.45067192667258
eastside,2020-11-29,18306,289987,6312.696776062375,224,2267,161.92857142857142,55.83994159344089
eastside,2020-11-30,18547,289987,6395.803949832233,241,2371,169.35714285714286,58.401632782553314
eastside,2020-12-01,18833,289987,6494.429060613062,286,2572,183.71428571428572,63.352593638434044
eastside,2020-12-02,19115,289987,6591.674799215138,282,2679,191.35714285714286,65.98817976569393
eastside,2020-12-03,19439,289987,6703.403945694117,324,2825,201.78571428571428,69.58440008887098
eastside,2020-12-04,19771,289987,6817.891836530603,332,3157,225.5,77.76210657719139
eastside,2020-12-05,20313,289987,7004.796766751613,542,3361,240.07142857142858,82.7869623712196
eastside,2020-12-06,20690,289987,7134.8025945990685,377,3625,258.92857142857144,89.28971692819728
eastside,2020-12-07,21059,289987,7262.049678089018,369,3711,265.07142857142856,91.40803848842485
eastside,2020-12-08,21505,289987,7415.8496760199605,446,3994,285.2857142857143,98.37879432033652
eastside,2020-12-09,21834,289987,7529.30303772238,329,4157,296.92857142857144,102.39375262634925
eastside,2020-12-10,22479,289987,7751.726801546276,645,4636,331.14285714285717,114.19231108389589
eastside,2020-12-11,23231,289987,8011.04877115181,752,5236,374,128.9712987133906
eastside,2020-12-12,23739,289987,8186.229037853421,508,5657,404.07142857142856,139.34122170008607
eastside,2020-12-13,24293,289987,8377.27208461069,554,5987,427.64285714285717,147.46966489630816
eastside,2020-12-14,24548,289987,8465.207061006184,255,6001,428.64285714285717,147.81450794099638
eastside,2020-12-15,25053,289987,8639.35279857373,505,6220,444.2857142857143,153.20883842576194
eastside,2020-12-16,26403,289987,9104.890908902813,1350,7288,520.5714285714286,179.51543640626255
eastside,2020-12-17,27057,289987,9330.418260128901,654,7618,544.1428571428571,187.64387960248465
eastside,2020-12-18,27880,289987,9614.224085907299,823,8109,579.2142857142857,199.73801781262114
eastside,2020-12-19,28410,289987,9796.99089959205,530,8097,578.3571428571429,199.4424380600313
eastside,2020-12-20,29090,289987,10031.484169980033,680,8400,600,206.90582681292608
eastside,2020-12-21,29641,289987,10221.492687603237,551,8582,613,211.38878639387283
eastside,2020-12-22,30147,289987,10395.983268215472,506,8642,617.2857142857143,212.8666851568223
eastside,2020-12-23,30871,289987,10645.649632569735,724,9037,645.5,222.59618534623965
eastside,2020-12-24,31467,289987,10851.176087203909,596,8988,642,221.38923468983094
eastside,2020-12-26,33062,289987,11401.200743481604,1595,9831,702.2142857142857,242.15371230927096
eastside,2020-12-27,33716,289987,11626.728094707692,654,9977,712.6428571428571,245.74993263244806
eastside,2020-12-28,34398,289987,11861.911051185054,682,10105,721.7857142857143,248.9027833267403
eastside,2020-12-29,34844,289987,12015.711049115995,446,10296,735.4285714285714,253.60742772212942
eastside,2020-12-30,35385,289987,12202.271136292316,541,10332,738,254.4941669798991
eastside,2020-12-31,35971,289987,12404.349160479607,586,9568,683.4285714285714,235.67558939834248
eastside,2021-01-01,36885,289987,12719.535703324633,914,9828,702,242.07981737112357
eastside,2021-01-02,37594,289987,12964.029422008573,709,9714,693.8571428571429,239.27180972151953
eastside,2021-01-03,38196,289987,13171.624934910875,602,9786,699,241.04528823705888
eastside,2021-01-04,38696,289987,13344.046457254979,500,9606,686.1428571428571,236.61159194821047
eastside,2021-01-05,39108,289987,13486.121791666523,412,9467,676.2142857142857,233.18779314737753
eastside,2021-01-06,39551,289987,13638.8872604634,443,9404,671.7142857142857,231.6359994462806
eastside,2021-01-07,40377,289987,13923.727615375861,826,9506,679,234.14842734329468
eastside,2021-01-08,41172,289987,14197.87783590299,795,9705,693.2142857142857,239.0501249070771
eastside,2021-01-09,41967,289987,14472.028056430117,795,8905,636.0714285714286,219.34480806775082
eastside,2021-01-10,42515,289987,14661.002044919254,548,8799,628.5,216.73385358654008
eastside,2021-01-11,43143,289987,14877.563476983452,628,8745,624.6428571428571,215.40374469988555
eastside,2021-01-12,43602,289987,15035.846434495339,459,8758,625.5714285714286,215.7239560985246
eastside,2021-01-13,44122,289987,15215.16481773321,520,8737,624.0714285714286,215.2066915314923
eastside,2021-01-14,44936,289987,15495.867056109411,814,8965,640.3571428571429,220.8227068307003
eastside,2021-01-15,44936,289987,15495.867056109411,0,8051,575.0714285714286,198.30938234177
harbor,2020-03-27,134,899391,14.898970525611219,,,,
harbor,2020-03-28,164,899391,18.234560941792836,30,,,
harbor,2020-03-29,188,902052,20.84137056400296,24,,,
harbor,2020-03-30,209,902052,23.16939599934372,21,,,
harbor,2020-03-31,253,902052,28.047163578152922,44,,,
harbor,2020-04-01,271,902052,30.042613951302144,18,,,
harbor,2020-04-02,293,902052,32.48149774070674,22,,,
harbor,2020-04-03,358,902052,39.687290754856704,65,,,
harbor,2020-04-04,410,902319,45.438475749707145,52,,,
harbor,2020-04-05,447,902319,49.53902112224169,37,,,
harbor,2020-04-06,487,902319,53.97204314660336,40,,,
harbor,2020-04-07,525,902319,58.18341406974696,38,,,
harbor,2020-04-08,574,902319,63.61386604959,49,,,
harbor,2020-04-09,592,902319,65.60872596055276,18,,,
harbor,2020-04-10,638,902319,70.70670128856868,46,504,36,3.989719821925505
harbor,2020-04-11,670,902319,74.25311890805801,32,506,36.142857142857146,4.005552043441083
harbor,2020-04-12,682,902319,75.58302551536651,12,494,35.285714285714285,3.910558714347618
harbor,2020-04-13,704,902319,78.02118762876543,22,495,35.357142857142854,3.918474825105407
harbor,2020-04-14,729,902319,80.79182639399149,25,476,34,3.7680687207074217
