csa.hood.name,mapla.region.slug,date,confirmed.cases,population,case.rate.100k,days.since.50.cases,days.since.100.cases.per.100k
Elysian Park,central-la,2020-05-23,16,5712,280.1120448179272,,35
Elysian Park,central-la,2020-05-24,16,5712,280.1120448179272,,36
Elysian Park,central-la,2020-05-25,16,5712,280.1120448179272,,37
Elysian Park,central-la,2020-05-26,16,5712,280.1120448179272,,38
Elysian Park,central-la,2020-05-27,16,5712,280.1120448179272,,39
Elysian Park,central-la,2020-05-28,16,5712,280.1120448179272,,40
Elysian Park,central-la,2020-05-29,16,5712,280.1120448179272,,41
Elysian Park,central-la,2020-05-30,16,5712,280.1120448179272,,42
Elysian Park,central-la,2020-05-31,16,5712,280.1120448179272,,43
Elysian Park,central-la,2020-06-01,16,5712,280.1120448179272,,44
Elysian Park,central-la,2020-06-02,16,5712,280.1120448179272,,45
Elysian Park,central-la,2020-06-03,16,5712,280.1120448179272,,46
Elysian Park,central-la,2020-06-04,16,5712,280.1120448179272,,47
Elysian Park,central-la,2020-06-05,16,5712,280.1120448179272,,48
Elysian Park,central-la,2020-06-06,16,5712,280.1120448179272,,49
Elysian Park,central-la,2020-06-07,16,5712,280.1120448179272,,50
Elysian Park,central-la,2020-06-08,16,5712,280.1120448179272,,51
Elysian Park,central-la,2020-06-09,16,5712,280.1120448179272,,52
Elysian Park,central-la,2020-06-10,16,5712,280.1120448179272,,53
Elysian Park,central-la,2020-06-11,16,5712,280.1120448179272,,54
Elysian Park,central-la,2020-06-12,16,5712,280.1120448179272,,55
Elysian Park,central-la,2020-06-13,17,5712,297.6190476190476,,56
Elysian Park,central-la,2020-06-14,17,5712,297.6190476190476,,57
Elysian Park,central-la,2020-06-15,17,5712,297.6190476190476,,58
Elysian Park,central-la,2020-06-16,18,5712,315.1260504201681,,59
Elysian Park,central-la,2020-06-17,20,5712,350.140056022409,,60
Elysian Park,central-la,2020-06-18,20,5712,350.140056022409,,61
Elysian Park,central-la,2020-06-19,20,5712,350.140056022409,,62
Elysian Park,central-la,2020-06-20,20,5712,350.140056022409,,63
Elysian Park,central-la,2020-06-21,20,5712,350.140056022409,,64
Elysian Park,central-la,2020-06-22,23,5712,402.6610644257703,,65
Elysian Park,central-la,2020-06-23,23,5712,402.6610644257703,,66
Elysian Park,central-la,2020-06-24,23,5712,402.6610644257703,,67
Elysian Park,central-la,2020-06-25,23,5712,402.6610644257703,,68
Elysian Park,central-la,2020-06-26,23,5712,402.6610644257703,,69
Elysian Park,central-la,2020-06-27,23,5712,402.6610644257703,,70
Elysian Park,central-la,2020-06-28,26,5712,455.1820728291317,,71
Elysian Park,central-la,2020-06-29,26,5712,455.1820728291317,,72
Elysian Park,central-la,2020-06-30,26,5712,455.1820728291317,,73
Elysian Valley,central-la,2020-03-27,0,10171,0,-60,-24
Elysian Valley,central-la,2020-03-28,0,10171,0,-59,-23
Elysian Valley,central-la,2020-03-29,0,10171,0,-58,-22
Elysian Valley,central-la,2020-03-30,0,10171,0,-57,-21
Elysian Valley,central-la,2020-03-31,0,10171,0,-56,-20
Elysian Valley,central-la,2020-04-01,0,10171,0,-55,-19
Elysian Valley,central-la,2020-04-02,0,10171,0,-54,-18
Elysian Valley,central-la,2020-04-03,0,10171,0,-53,-17
Elysian Valley,central-la,2020-04-04,0,10171,0,-52,-16
Elysian Valley,central-la,2020-04-05,0,10171,0,-51,-15
Elysian Valley,central-la,2020-04-06,0,10171,0,-50,-14
Elysian Valley,central-la,2020-04-07,0,10171,0,-49,-13
Elysian Valley,central-la,2020-04-08,6,10171,58.99124963130469,-48,-12
Elysian Valley,central-la,2020-04-09,6,10171,58.99124963130469,-47,-11
Elysian Valley,central-la,2020-04-10,8,10171,78.65499950840626,-46,-10
Elysian Valley,central-la,2020-04-11,8,10171,78.65499950840626,-45,-9
Elysian Valley,central-la,2020-04-12,8,10171,78.65499950840626,-44,-8
Elysian Valley,central-la,2020-04-13,8,10171,78.65499950840626,-43,-7
Elysian Valley,central-la,2020-04-14,9,10171,88.48687444695703,-42,-6
Elysian Valley,central-la,2020-04-15,10,10171,98.31874938550781,-41,-5
Elysian Valley,central-la,2020-04-16,9,10171,88.48687444695703,-40,-4
Elysian Valley,central-la,2020-04-17,10,10171,98.31874938550781,-39,-3
Elysian Valley,central-la,2020-04-18,10,10171,98.31874938550781,-38,-2
Elysian Valley,central-la,2020-04-19,10,10171,98.31874938550781,-37,-1
Elysian Valley,central-la,2020-04-20,12,10171,117.98249926260938,-36,0
Elysian Valley,central-la,2020-04-21,14,10171,137.64624913971093,-35,1
Elysian Valley,central-la,2020-04-22,16,10171,157.30999901681253,-34,2
Elysian Valley,central-la,2020-04-23,16,10171,157.30999901681253,-33,3
Elysian Valley,central-la,2020-04-24,18,10171,176.97374889391406,-32,4
Elysian Valley,central-la,2020-04-25,18,10171,176.97374889391406,-31,5
Elysian Valley,central-la,2020-04-26,18,10171,176.97374889391406,-30,6
Elysian Valley,central-la,2020-04-27,18,10171,176.97374889391406,-29,7
Elysian Valley,central-la,2020-04-28,19,10171,186.80562383246485,-28,8
Elysian Valley,central-la,2020-04-29,21,10171,206.46937370956644,-27,9
Elysian Valley,central-la,2020-04-30,21,10171,206.46937370956644,-26,10
Elysian Valley,central-la,2020-05-01,24,10171,235.96499852521876,-25,11
Elysian Valley,central-la,2020-05-02,24,10171,235.96499852521876,-24,12
Elysian Valley,central-la,2020-05-03,24,10171,235.96499852521876,-23,13
Elysian Valley,central-la,2020-05-04,24,10171,235.96499852521876,-22,14
Elysian Valley,central-la,2020-05-05,26,10171,255.62874840232035,-21,15
Elysian Valley,central-la,2020-05-06,26,10171,255.62874840232035,-20,16
Elysian Valley,central-la,2020-05-07,26,10171,255.62874840232035,-19,17
Elysian Valley,central-la,2020-05-08,26,10171,255.62874840232035,-18,18
Elysian Valley,central-la,2020-05-09,27,10171,265.4606233408711,-17,19
Elysian Valley,central-la,2020-05-10,27,10171,265.4606233408711,-16,20
Elysian Valley,central-la,2020-05-11,29,10171,285.1243732179727,-15,21
Elysian Valley,central-la,2020-05-12,32,10171,314.61999803362505,-14,22
Elysian Valley,central-la,2020-05-13,34,10171,334.28374791072656,-13,23
Elysian Valley,central-la,2020-05-14,35,10171,344.1156228492774,-12,24
Elysian Valley,central-la,2020-05-15,35,10171,344.1156228492774,-11,25
Elysian Valley,central-la,2020-05-16,37,10171,363.77937272637894,-10,26
Elysian Valley,central-la,2020-05-17,38,10171,373.6112476649297,-9,27
Elysian Valley,central-la,2020-05-18,38,10171,373.6112476649297,-8,28
Elysian Valley,central-la,2020-05-19,40,10171,393.27499754203126,-7,29
Elysian Valley,central-la,2020-05-20,40,10171,393.27499754203126,-6,30
Elysian Valley,central-la,2020-05-21,42,10171,412.9387474191329,-5,31
Elysian Valley,central-la,2020-05-22,43,10171,422.77062235768364,-4,32
Elysian Valley,central-la,2020-05-23,45,10171,442.43437223478514,-3,33
Elysian Valley,central-la,2020-05-24,45,10171,442.43437223478514,-2,34
Elysian Valley,central-la,2020-05-25,45,10171,442.43437223478514,-1,35
Elysian Valley,central-la,2020-05-26,50,10171,491.5937469275391,0,36
Elysian Valley,central-la,2020-05-27,54,10171,530.9212466817422,1,37
Elysian Valley,central-la,2020-05-28,55,10171,540.753121620293,2,38
Elysian Valley,central-la,2020-05-29,56,10171,550.5849965588437,3,39
Elysian Valley,central-la,2020-05-30,57,10171,560.4168714973945,4,40
Elysian Valley,central-la,2020-05-31,61,10171,599.7443712515976,5,41
Elysian Valley,central-la,2020-06-01,63,10171,619.4081211286992,6,42
Elysian Valley,central-la,2020-06-02,63,10171,619.4081211286992,7,43
Elysian Valley,central-la,2020-06-03,63,10171,619.4081211286992,8,44
Elysian Valley,central-la,2020-06-04,63,10171,619.4081211286992,9,45
Elysian Valley,central-la,2020-06-05,62,10171,609.5762461901485,10,46
Elysian Valley,central-la,2020-06-06,65,10171,639.0718710058009,11,47
Elysian Valley,central-la,2020-06-07,66,10171,648.9037459443516,12,48
Elysian Valley,central-la,2020-06-08,66,10171,648.9037459443516,13,49
Elysian Valley,central-la,2020-06-09,67,10171,658.7356208829024,14,50
Elysian Valley,central-la,2020-06-10,68,10171,668.5674958214531,15,51
Elysian Valley,central-la,2020-06-11,72,10171,707.8949955756563,16,52
Elysian Valley,central-la,2020-06-12,74,10171,727.5587454527579,17,53
Elysian Valley,central-la,2020-06-13,74,10171,727.5587454527579,18,54
Elysian Valley,central-la,2020-06-14,74,10171,727.5587454527579,19,55
Elysian Valley,central-la,2020-06-15,73,10171,717.726870514207,20,56
Elysian Valley,central-la,2020-06-16,75,10171,737.3906203913086,21,57
Elysian Valley,central-la,2020-06-17,79,10171,776.7181201455118,22,58
Elysian Valley,central-la,2020-06-18,81,10171,796.3818700226133,23,59
Elysian Valley,central-la,2020-06-19,85,10171,835.7093697768164,24,60
Elysian Valley,central-la,2020-06-20,86,10171,845.5412447153673,25,61
Elysian Valley,central-la,2020-06-21,87,10171,855.3731196539179,26,62
Elysian Valley,central-la,2020-06-22,98,10171,963.5237439779766,27,63
Elysian Valley,central-la,2020-06-23,100,10171,983.1874938550782,28,64
Elysian Valley,central-la,2020-06-24,102,10171,1002.8512437321797,29,65
Elysian Valley,central-la,2020-06-25,104,10171,1022.5149936092814,30,66
Elysian Valley,central-la,2020-06-26,106,10171,1042.178743486383,31,67
Elysian Valley,central-la,2020-06-27,108,10171,1061.8424933634844,32,68
Elysian Valley,central-la,2020-06-28,110,10171,1081.506243240586,33,69
Elysian Valley,central-la,2020-06-29,113,10171,1111.0018680562384,34,70
Elysian Valley,central-la,2020-06-30,119,10171,1169.993117687543,35,71
Encino,san-fernando-valley,2020-03-27,23,45172,50.91649694501018,-16,-14
Encino,san-fernando-valley,2020-03-28,26,45172,57.55777915522891,-15,-13
Encino,san-fernando-valley,2020-03-29,27,45172,59.77153989196848,-14,-12
Encino,san-fernando-valley,2020-03-30,29,45172,64.19906136544762,-13,-11
Encino,san-fernando-valley,2020-03-31,30,45172,66.41282210218719,-12,-10
Encino,san-fernando-valley,2020-04-01,32,45172,70.84034357566634,-11,-9
Encino,san-fernando-valley,2020-04-02,33,45172,73.05410431240591,-10,-8
Encino,san-fernando-valley,2020-04-03,35,45172,77.48162578588506,-9,-7
Encino,san-fernando-valley,2020-04-04,39,45172,86.33666873284335,-8,-6
Encino,san-fernando-valley,2020-04-05,39,45172,86.33666873284335,-7,-5
Encino,san-fernando-valley,2020-04-06,41,45172,90.76419020632251,-6,-4
Encino,san-fernando-valley,2020-04-07,41,45172,90.76419020632251,-5,-3
Encino,san-fernando-valley,2020-04-08,44,45172,97.40547241654123,-4,-2
Encino,san-fernando-valley,2020-04-09,44,45172,97.40547241654123,-3,-1
Encino,san-fernando-valley,2020-04-10,49,45172,108.4742761002391,-2,0
Encino,san-fernando-valley,2020-04-11,49,45172,108.4742761002391,-1,1
Encino,san-fernando-valley,2020-04-12,51,45172,112.90179757371824,0,2
Encino,san-fernando-valley,2020-04-13,52,45172,115.11555831045781,1,3
Encino,san-fernando-valley,2020-04-14,53,45172,117.32931904719739,2,4
Encino,san-fernando-valley,2020-04-15,56,45172,123.9706012574161,3,5
Encino,san-fernando-valley,2020-04-16,56,45172,123.9706012574161,4,6
Encino,san-fernando-valley,2020-04-17,59,45172,130.6118834676348,5,7
Encino,san-fernando-valley,2020-04-18,60,45172,132.82564420437438,6,8
Encino,san-fernando-valley,2020-04-19,60,45172,132.82564420437438,7,9
Encino,san-fernando-valley,2020-04-20,63,45172,139.4669264145931,8,10
Encino,san-fernando-valley,2020-04-21,73,45172,161.60453378198883,9,11
Encino,san-fernando-valley,2020-04-22,73,45172,161.60453378198883,10,12
Encino,san-fernando-valley,2020-04-23,73,45172,161.60453378198883,11,13
Encino,san-fernando-valley,2020-04-24,76,45172,168.24581599220755,12,14
Encino,san-fernando-valley,2020-04-25,76,45172,168.24581599220755,13,15
Encino,san-fernando-valley,2020-04-26,75,45172,166.03205525546798,14,16
Encino,san-fernando-valley,2020-04-27,78,45172,172.6733374656867,15,17
Encino,san-fernando-valley,2020-04-28,80,45172,177.10085893916587,16,18
Encino,san-fernando-valley,2020-04-29,81,45172,179.31461967590545,17,19
Encino,san-fernando-valley,2020-04-30,81,45172,179.31461967590545,18,20
Encino,san-fernando-valley,2020-05-01,84,45172,185.95590188612417,19,21
Encino,san-fernando-valley,2020-05-02,85,45172,188.16966262286374,20,22
Encino,san-fernando-valley,2020-05-03,87,45172,192.5971840963429,21,23
Encino,san-fernando-valley,2020-05-04,88,45172,194.81094483308246,22,24
Encino,san-fernando-valley,2020-05-05,93,45172,205.8797485167803,23,25
Encino,san-fernando-valley,2020-05-06,93,45172,205.8797485167803,24,26
Encino,san-fernando-valley,2020-05-07,96,45172,212.52103072699904,25,27
Encino,san-fernando-valley,2020-05-08,97,45172,214.73479146373862,26,28
Encino,san-fernando-valley,2020-05-09,101,45172,223.5898344106969,27,29
Encino,san-fernando-valley,2020-05-10,101,45172,223.5898344106969,28,30
Encino,san-fernando-valley,2020-05-11,101,45172,223.5898344106969,29,31
Encino,san-fernando-valley,2020-05-12,102,45172,225.80359514743648,30,32
Encino,san-fernando-valley,2020-05-13,106,45172,234.65863809439477,31,33
Encino,san-fernando-valley,2020-05-14,108,45172,239.08615956787392,32,34
Encino,san-fernando-valley,2020-05-15,108,45172,239.08615956787392,33,35
Encino,san-fernando-valley,2020-05-16,111,45172,245.72744177809264,34,36
Encino,san-fernando-valley,2020-05-17,112,45172,247.9412025148322,35,37
Encino,san-fernando-valley,2020-05-18,115,45172,254.58248472505093,36,38
Encino,san-fernando-valley,2020-05-19,114,45172,252.36872398831136,37,39
Encino,san-fernando-valley,2020-05-20,114,45172,252.36872398831136,38,40
Encino,san-fernando-valley,2020-05-21,115,45172,254.58248472505093,39,41
Encino,san-fernando-valley,2020-05-22,116,45172,256.7962454617905,40,42
Encino,san-fernando-valley,2020-05-23,116,45172,256.7962454617905,41,43
Encino,san-fernando-valley,2020-05-24,116,45172,256.7962454617905,42,44
Encino,san-fernando-valley,2020-05-25,117,45172,259.01000619853005,43,45
Encino,san-fernando-valley,2020-05-26,120,45172,265.65128840874877,44,46
Encino,san-fernando-valley,2020-05-27,120,45172,265.65128840874877,45,47
Encino,san-fernando-valley,2020-05-28,124,45172,274.50633135570706,46,48
Encino,san-fernando-valley,2020-05-29,125,45172,276.72009209244663,47,49
Encino,san-fernando-valley,2020-05-30,129,45172,285.5751350394049,48,50
Encino,san-fernando-valley,2020-05-31,130,45172,287.7888957761445,49,51
Encino,san-fernando-valley,2020-06-01,130,45172,287.7888957761445,50,52
Encino,san-fernando-valley,2020-06-02,133,45172,294.4301779863632,51,53
Encino,san-fernando-valley,2020-06-03,136,45172,301.07146019658194,52,54
Encino,san-fernando-valley,2020-06-04,139,45172,307.71274240680066,53,55
Encino,san-fernando-valley,2020-06-05,143,45172,316.56778535375895,54,56
Encino,san-fernando-valley,2020-06-06,143,45172,316.56778535375895,55,57
Encino,san-fernando-valley,2020-06-07,144,45172,318.7815460904985,56,58
Encino,san-fernando-valley,2020-06-08,146,45172,323.20906756397767,57,59
Encino,san-fernando-valley,2020-06-09,150,45172,332.06411051093596,58,60
Encino,san-fernando-valley,2020-06-10,151,45172,334.27787124767553,59,61
Encino,san-fernando-valley,2020-06-11,151,45172,334.27787124767553,60,62
Encino,san-fernando-valley,2020-06-12,155,45172,343.1329141946338,61,63
Encino,san-fernando-valley,2020-06-13,156,45172,345.3466749313734,62,64
Encino,san-fernando-valley,2020-06-14,157,45172,347.560435668113,63,65
Encino,san-fernando-valley,2020-06-15,157,45172,347.560435668113,64,66
Encino,san-fernando-valley,2020-06-16,158,45172,349.77419640485255,65,67
Encino,san-fernando-valley,2020-06-17,158,45172,349.77419640485255,66,68
Encino,san-fernando-valley,2020-06-18,160,45172,354.20171787833175,67,69
Encino,san-fernando-valley,2020-06-19,161,45172,356.4154786150713,68,70
Encino,san-fernando-valley,2020-06-20,167,45172,369.69804303550876,69,71
Encino,san-fernando-valley,2020-06-21,170,45172,376.3393252457275,70,72
Encino,san-fernando-valley,2020-06-22,170,45172,376.3393252457275,71,73
Encino,san-fernando-valley,2020-06-23,172,45172,380.7668467192066,72,74
Encino,san-fernando-valley,2020-06-24,175,45172,387.40812892942535,73,75
Encino,san-fernando-valley,2020-06-25,177,45172,391.8356504029045,74,76
Encino,san-fernando-valley,2020-06-26,188,45172,416.18701850703974,75,77
Encino,san-fernando-valley,2020-06-27,192,45172,425.0420614539981,76,78
Encino,san-fernando-valley,2020-06-28,198,45172,438.3246258744355,77,79
Encino,san-fernando-valley,2020-06-29,208,45172,460.46223324183126,78,80
Encino,san-fernando-valley,2020-06-30,214,45172,473.7447976622687,79,81
Exposition,south-la,2020-03-27,0,3326,0,,-33
Exposition,south-la,2020-03-28,0,3326,0,,-32
Exposition,south-la,2020-03-29,0,3326,0,,-31
Exposition,south-la,2020-03-30,0,3326,0,,-30
Exposition,south-la,2020-03-31,0,3326,0,,-29
Exposition,south-la,2020-04-01,0,3326,0,,-28
Exposition,south-la,2020-04-02,0,3326,0,,-27
Exposition,south-la,2020-04-03,0,3326,0,,-26
Exposition,south-la,2020-04-04,0,3326,0,,-25
Exposition,south-la,2020-04-05,0,3326,0,,-24
Exposition,south-la,2020-04-06,0,3326,0,,-23
Exposition,south-la,2020-04-07,0,3326,0,,-22
Exposition,south-la,2020-04-08,0,3326,0,,-21
Exposition,south-la,2020-04-09,0,3326,0,,-20
Exposition,south-la,2020-04-10,0,3326,0,,-19
Exposition,south-la,2020-04-11,0,3326,0,,-18
Exposition,south-la,2020-04-12,0,3326,0,,-17
Exposition,south-la,2020-04-13,0,3326,0,,-16
Exposition,south-la,2020-04-14,0,3326,0,,-15
Exposition,south-la,2020-04-15,0,3326,0,,-14
Exposition,south-la,2020-04-16,0,3326,0,,-13
Exposition,south-la,2020-04-17,0,3326,0,,-12
Exposition,south-la,2020-04-18,0,3326,0,,-11
Exposition,south-la,2020-04-19,0,3326,0,,-10
Exposition,south-la,2020-04-20,0,3326,0,,-9
Exposition,south-la,2020-04-21,0,3326,0,,-8
Exposition,south-la,2020-04-22,0,3326,0,,-7
Exposition,south-la,2020-04-23,0,3326,0,,-6
Exposition,south-la,2020-04-24,0,3326,0,,-5
Exposition,south-la,2020-04-25,2,3326,60.132291040288635,,-4
Exposition,south-la,2020-04-26,3,3326,90.19843656043295,,-3
Exposition,south-la,2020-04-27,3,3326,90.19843656043295,,-2
Exposition,south-la,2020-04-28,3,3326,90.19843656043295,,-1
Exposition,south-la,2020-04-29,4,3326,120.26458208057727,,0
Exposition,south-la,2020-04-30,4,3326,120.26458208057727,,1
Exposition,south-la,2020-05-01,4,3326,120.26458208057727,,2
Exposition,south-la,2020-05-02,5,3326,150.3307276007216,,3
Exposition,south-la,2020-05-03,5,3326,150.3307276007216,,4
Exposition,south-la,2020-05-04,5,3326,150.3307276007216,,5
Exposition,south-la,2020-05-05,5,3326,150.3307276007216,,6
Exposition,south-la,2020-05-06,5,3326,150.3307276007216,,7
Exposition,south-la,2020-05-07,5,3326,150.3307276007216,,8
Exposition,south-la,2020-05-08,5,3326,150.3307276007216,,9
Exposition,south-la,2020-05-09,5,3326,150.3307276007216,,10
Exposition,south-la,2020-05-10,5,3326,150.3307276007216,,11
Exposition,south-la,2020-05-11,5,3326,150.3307276007216,,12
Exposition,south-la,2020-05-12,6,3326,180.3968731208659,,13
Exposition,south-la,2020-05-13,6,3326,180.3968731208659,,14
Exposition,south-la,2020-05-14,6,3326,180.3968731208659,,15
Exposition,south-la,2020-05-15,6,3326,180.3968731208659,,16
Exposition,south-la,2020-05-16,6,3326,180.3968731208659,,17
Exposition,south-la,2020-05-17,6,3326,180.3968731208659,,18
Exposition,south-la,2020-05-18,6,3326,180.3968731208659,,19
Exposition,south-la,2020-05-19,6,3326,180.3968731208659,,20
Exposition,south-la,2020-05-20,6,3326,180.3968731208659,,21
Exposition,south-la,2020-05-21,7,3326,210.46301864101022,,22
Exposition,south-la,2020-05-22,7,3326,210.46301864101022,,23
Exposition,south-la,2020-05-23,7,3326,210.46301864101022,,24
Exposition,south-la,2020-05-24,8,3326,240.52916416115454,,25
Exposition,south-la,2020-05-25,8,3326,240.52916416115454,,26
Exposition,south-la,2020-05-26,8,3326,240.52916416115454,,27
Exposition,south-la,2020-05-27,9,3326,270.5953096812989,,28
Exposition,south-la,2020-05-28,9,3326,270.5953096812989,,29
Exposition,south-la,2020-05-29,9,3326,270.5953096812989,,30
Exposition,south-la,2020-05-30,10,3326,300.6614552014432,,31
Exposition,south-la,2020-05-31,12,3326,360.7937462417318,,32
Exposition,south-la,2020-06-01,13,3326,390.85989176187616,,33
Exposition,south-la,2020-06-02,13,3326,390.85989176187616,,34
Exposition,south-la,2020-06-03,12,3326,360.7937462417318,,35
Exposition,south-la,2020-06-04,12,3326,360.7937462417318,,36
Exposition,south-la,2020-06-05,12,3326,360.7937462417318,,37
Exposition,south-la,2020-06-06,13,3326,390.85989176187616,,38
Exposition,south-la,2020-06-07,13,3326,390.85989176187616,,39
Exposition,south-la,2020-06-08,14,3326,420.92603728202045,,40
Exposition,south-la,2020-06-09,14,3326,420.92603728202045,,41
Exposition,south-la,2020-06-10,15,3326,450.9921828021648,,42
Exposition,south-la,2020-06-11,15,3326,450.9921828021648,,43
Exposition,south-la,2020-06-12,15,3326,450.9921828021648,,44
Exposition,south-la,2020-06-13,16,3326,481.0583283223091,,45
Exposition,south-la,2020-06-14,16,3326,481.0583283223091,,46
Exposition,south-la,2020-06-15,16,3326,481.0583283223091,,47
Exposition,south-la,2020-06-16,16,3326,481.0583283223091,,48
Exposition,south-la,2020-06-17,16,3326,481.0583283223091,,49
Exposition,south-la,2020-06-18,16,3326,481.0583283223091,,50
Exposition,south-la,2020-06-19,17,3326,511.1244738424534,,51
Exposition,south-la,2020-06-20,18,3326,541.1906193625978,,52
Exposition,south-la,2020-06-21,18,3326,541.1906193625978,,53
Exposition,south-la,2020-06-22,19,3326,571.256764882742,,54
Exposition,south-la,2020-06-23,19,3326,571.256764882742,,55
Exposition,south-la,2020-06-24,19,3326,571.256764882742,,56
Exposition,south-la,2020-06-25,19,3326,571.256764882742,,57
Exposition,south-la,2020-06-26,20,3326,601.3229104028864,,58
Exposition,south-la,2020-06-27,20,3326,601.3229104028864,,59
Exposition,south-la,2020-06-28,25,3326,751.653638003608,,60
Exposition,south-la,2020-06-29,29,3326,871.9182200841852,,61
Exposition,south-la,2020-06-30,31,3326,932.0505111244739,,62
Exposition Park,south-la,2020-03-27,2,44917,4.452657123138232,-18,-15
Exposition Park,south-la,2020-03-28,4,44917,8.905314246276465,-17,-14
Exposition Park,south-la,2020-03-29,4,44917,8.905314246276465,-16,-13
Exposition Park,south-la,2020-03-30,4,44917,8.905314246276465,-15,-12
Exposition Park,south-la,2020-03-31,7,44917,15.584299930983814,-14,-11
Exposition Park,south-la,2020-04-01,8,44917,17.81062849255293,-13,-10
Exposition Park,south-la,2020-04-02,13,44917,28.942271300398513,-12,-9
Exposition Park,south-la,2020-04-03,17,44917,37.84758554667498,-11,-8
Exposition Park,south-la,2020-04-04,22,44917,48.979228354520565,-10,-7
Exposition Park,south-la,2020-04-05,28,44917,62.33719972393526,-9,-6
Exposition Park,south-la,2020-04-06,32,44917,71.24251397021172,-8,-5
Exposition Park,south-la,2020-04-07,35,44917,77.92149965491907,-7,-4
Exposition Park,south-la,2020-04-08,36,44917,80.14782821648818,-6,-3
Exposition Park,south-la,2020-04-09,36,44917,80.14782821648818,-5,-2
Exposition Park,south-la,2020-04-10,43,44917,95.73212814747201,-4,-1
Exposition Park,south-la,2020-04-11,46,44917,102.41111383217935,-3,0
Exposition Park,south-la,2020-04-12,47,44917,104.63744239374846,-2,1
Exposition Park,south-la,2020-04-13,49,44917,109.0900995168867,-1,2
Exposition Park,south-la,2020-04-14,52,44917,115.76908520159405,0,3
Exposition Park,south-la,2020-04-15,56,44917,124.67439944787051,1,4
Exposition Park,south-la,2020-04-16,58,44917,129.12705657100875,2,5
Exposition Park,south-la,2020-04-17,63,44917,140.25869937885435,3,6
Exposition Park,south-la,2020-04-18,66,44917,146.93768506356167,4,7
Exposition Park,south-la,2020-04-19,69,44917,153.61667074826903,5,8
Exposition Park,south-la,2020-04-20,73,44917,162.5219849945455,6,9
Exposition Park,south-la,2020-04-21,83,44917,184.78527061023667,7,10
Exposition Park,south-la,2020-04-22,86,44917,191.46425629494402,8,11
Exposition Park,south-la,2020-04-23,96,44917,213.72754191063518,9,12
Exposition Park,south-la,2020-04-24,103,44917,229.31184184161899,10,13
Exposition Park,south-la,2020-04-25,105,44917,233.7644989647572,11,14
Exposition Park,south-la,2020-04-26,109,44917,242.66981321103367,12,15
Exposition Park,south-la,2020-04-27,118,44917,262.70677026515574,13,16
Exposition Park,south-la,2020-04-28,124,44917,276.0647416345704,14,17
Exposition Park,south-la,2020-04-29,130,44917,289.4227130039851,15,18
Exposition Park,south-la,2020-04-30,130,44917,289.4227130039851,16,19
Exposition Park,south-la,2020-05-01,137,44917,305.00701293496894,17,20
Exposition Park,south-la,2020-05-02,138,44917,307.23334149653806,18,21
Exposition Park,south-la,2020-05-03,140,44917,311.6859986196763,19,22
Exposition Park,south-la,2020-05-04,142,44917,316.13865574281454,20,23
Exposition Park,south-la,2020-05-05,147,44917,327.2702985506601,21,24
Exposition Park,south-la,2020-05-06,151,44917,336.17561279693655,22,25
Exposition Park,south-la,2020-05-07,154,44917,342.8545984816439,23,26
Exposition Park,south-la,2020-05-08,157,44917,349.53358416635126,24,27
Exposition Park,south-la,2020-05-09,161,44917,358.43889841262774,25,28
Exposition Park,south-la,2020-05-10,163,44917,362.891555535766,26,29
Exposition Park,south-la,2020-05-11,167,44917,371.7968697820424,27,30
Exposition Park,south-la,2020-05-12,175,44917,389.6074982745954,28,31
Exposition Park,south-la,2020-05-13,188,44917,418.54976957499383,29,32
Exposition Park,south-la,2020-05-14,191,44917,425.2287552597012,30,33
Exposition Park,south-la,2020-05-15,191,44917,425.2287552597012,31,34
Exposition Park,south-la,2020-05-16,198,44917,440.8130551906851,32,35
Exposition Park,south-la,2020-05-17,201,44917,447.49204087539243,33,36
Exposition Park,south-la,2020-05-18,203,44917,451.9446979985306,34,37
Exposition Park,south-la,2020-05-19,206,44917,458.62368368323797,35,38
Exposition Park,south-la,2020-05-20,206,44917,458.62368368323797,36,39
Exposition Park,south-la,2020-05-21,212,44917,471.9816550526527,37,40
Exposition Park,south-la,2020-05-22,214,44917,476.4343121757909,38,41
Exposition Park,south-la,2020-05-23,218,44917,485.33962642206734,39,42
Exposition Park,south-la,2020-05-24,221,44917,492.0186121067747,40,43
Exposition Park,south-la,2020-05-25,228,44917,507.6029120377586,41,44
Exposition Park,south-la,2020-05-26,238,44917,529.8661976534497,42,45
Exposition Park,south-la,2020-05-27,239,44917,532.0925262150189,43,46
Exposition Park,south-la,2020-05-28,240,44917,534.318854776588,44,47
Exposition Park,south-la,2020-05-29,248,44917,552.1294832691408,45,48
Exposition Park,south-la,2020-05-30,257,44917,572.1664403232629,46,49
Exposition Park,south-la,2020-05-31,267,44917,594.4297259389541,47,50
Exposition Park,south-la,2020-06-01,275,44917,612.240354431507,48,51
Exposition Park,south-la,2020-06-02,279,44917,621.1456686777835,49,52
Exposition Park,south-la,2020-06-03,283,44917,630.0509829240599,50,53
Exposition Park,south-la,2020-06-04,286,44917,636.7299686087673,51,54
Exposition Park,south-la,2020-06-05,286,44917,636.7299686087673,52,55
Exposition Park,south-la,2020-06-06,292,44917,650.087939978182,53,56
Exposition Park,south-la,2020-06-07,306,44917,681.2565398401497,54,57
Exposition Park,south-la,2020-06-08,310,44917,690.161854086426,55,58
